time_us,vout
5.879798799999999659e+00,-6.581614999999999549e-01
5.879809700000001804e+00,-6.581622339999999571e-01
5.879831400000000485e+00,-6.581637000000000182e-01
5.879840699999999920e+00,-6.581643280000000207e-01
5.879845000000002209e+00,-6.581646220000000325e-01
5.879853700000001737e+00,-6.581652080000000016e-01
5.879871100000001682e+00,-6.581663810000000225e-01
5.879890699999999804e+00,-6.581677059999999635e-01
5.879894199999999849e+00,-6.581679400000000069e-01
5.879901100000000547e+00,-6.581684100000000370e-01
5.879915000000000447e+00,-6.581693480000000429e-01
5.879942800000000247e+00,-6.581712250000000264e-01
5.879998400000000736e+00,-6.581749770000000499e-01
5.880109499999998768e+00,-6.581824809999999859e-01
5.880331800000001330e+00,-6.581974819999999449e-01
5.880648899999999735e+00,-6.582188599999999612e-01
5.880849699999999736e+00,-6.582323970000000246e-01
5.881005299999999991e+00,-6.582428750000000051e-01
5.881176700000001034e+00,-6.582544169999999806e-01
5.881334700000000026e+00,-6.582650509999999899e-01
5.881650799999999180e+00,-6.582863060000000432e-01
5.882029399999999519e+00,-6.583117520000000278e-01
5.882596299999999445e+00,-6.583498060000000374e-01
5.883397000000002208e+00,-6.584034789999999582e-01
5.884981699999999982e+00,-6.585094510000000234e-01
5.886822299999999508e+00,-6.586321429999999477e-01
5.886823300000002313e+00,-6.586322089999999685e-01
5.886825300000000816e+00,-6.586323429999999535e-01
5.886829300000001375e+00,-6.586326089999999800e-01
5.886832300000000018e+00,-6.586328080000000140e-01
5.886833099999999597e+00,-6.586328620000000411e-01
5.886834700000002307e+00,-6.586329680000000408e-01
5.886837899999999735e+00,-6.586331810000000120e-01
5.886844299999999031e+00,-6.586336069999999543e-01
5.886857100000002063e+00,-6.586344589999999499e-01
5.886882700000000135e+00,-6.586361619999999695e-01
5.886933899999998943e+00,-6.586395680000000086e-01
5.887036300000000999e+00,-6.586463809999999475e-01
5.887241100000002447e+00,-6.586600009999999950e-01
5.887650700000000903e+00,-6.586872270000000418e-01
5.888469900000001367e+00,-6.587416130000000036e-01
5.888629300000002509e+00,-6.587521849999999901e-01
5.888679299999998840e+00,-6.587555000000000494e-01
5.888695699999999533e+00,-6.587565869999999491e-01
5.888728400000001528e+00,-6.587587590000000271e-01
5.888794000000002526e+00,-6.587631040000000437e-01
5.888925000000000409e+00,-6.587717920000000227e-01
5.889187200000000288e+00,-6.587891599999999848e-01
5.889711500000002431e+00,-6.588238650000000085e-01
5.890760000000000218e+00,-6.588931380000000448e-01
5.892857199999999906e+00,-6.590310350000000428e-01
5.895740799999998671e+00,-6.592188070000000177e-01
5.895741800000001476e+00,-6.592188719999999558e-01
5.895743800000000867e+00,-6.592190020000000539e-01
5.895747800000001426e+00,-6.592192599999999736e-01
5.895750800000000069e+00,-6.592194550000000097e-01
5.895751599999999648e+00,-6.592195060000000106e-01
5.895753200000001470e+00,-6.592196099999999559e-01
5.895756399999999786e+00,-6.592198169999999857e-01
5.895762799999999082e+00,-6.592202320000000171e-01
5.895775600000001226e+00,-6.592210600000000253e-01
5.895801199999999298e+00,-6.592227170000000136e-01
5.895852400000002547e+00,-6.592260309999999901e-01
5.895954800000001050e+00,-6.592326549999999452e-01
5.896159600000002499e+00,-6.592458930000000272e-01
5.896569200000000954e+00,-6.592723270000000468e-01
5.897297800000001367e+00,-6.593191980000000507e-01
5.897379799999999506e+00,-6.593244539999999487e-01
5.897543600000001440e+00,-6.593349609999999972e-01
5.897547800000002560e+00,-6.593352329999999650e-01
5.897556300000002416e+00,-6.593357770000000118e-01
5.897573300000002128e+00,-6.593368640000000225e-01
5.897597800000002444e+00,-6.593384380000000267e-01
5.897601200000000432e+00,-6.593386549999999957e-01
5.897607999999999073e+00,-6.593390900000000165e-01
5.897621600000001685e+00,-6.593399589999999755e-01
5.897647800000002327e+00,-6.593416410000000338e-01
5.897650600000000409e+00,-6.593418149999999978e-01
5.897656000000000454e+00,-6.593421630000000366e-01
5.897666800000001430e+00,-6.593428580000000316e-01
5.897688499999999223e+00,-6.593442489999999934e-01
5.897697799999998658e+00,-6.593448440000000410e-01
5.897702199999999451e+00,-6.593451219999999502e-01
5.897710899999999867e+00,-6.593456779999999906e-01
5.897728200000001308e+00,-6.593467910000000431e-01
5.897747799999999430e+00,-6.593480459999999654e-01
5.897751300000002139e+00,-6.593482680000000151e-01
5.897758300000001341e+00,-6.593487129999999752e-01
5.897772200000001241e+00,-6.593496030000000063e-01
5.897799899999999873e+00,-6.593513810000000142e-01
5.897855499999999473e+00,-6.593549380000000015e-01
5.897966700000000451e+00,-6.593620470000000067e-01
5.898189000000002125e+00,-6.593762499999999971e-01
5.898505999999999361e+00,-6.593964690000000406e-01
5.898706900000000530e+00,-6.594092590000000254e-01
5.898862500000000786e+00,-6.594191520000000084e-01
5.899033900000001829e+00,-6.594300410000000223e-01
5.899191900000000821e+00,-6.594400660000000469e-01
5.899507900000002358e+00,-6.594600819999999475e-01
5.899886500000002698e+00,-6.594840029999999853e-01
5.900453400000001736e+00,-6.595196859999999939e-01
5.901254100000000946e+00,-6.595698140000000320e-01
5.902838800000002273e+00,-6.596679899999999819e-01
5.904679400000001799e+00,-6.597801709999999709e-01
5.904680400000001050e+00,-6.597802310000000503e-01
5.904682400000000442e+00,-6.597803519999999589e-01
5.904686400000001001e+00,-6.597805930000000263e-01
5.904689399999999644e+00,-6.597807749999999860e-01
5.904690200000001887e+00,-6.597808229999999607e-01
5.904691800000001045e+00,-6.597809199999999930e-01
5.904694999999999361e+00,-6.597811129999999746e-01
5.904701400000002209e+00,-6.597814990000000490e-01
5.904714200000000801e+00,-6.597822719999999475e-01
5.904739799999998873e+00,-6.597838179999999664e-01
5.904791000000002121e+00,-6.597869079999999498e-01
5.904893400000000625e+00,-6.597930829999999469e-01
5.905098200000001185e+00,-6.598054129999999518e-01
5.905507799999999641e+00,-6.598299930000000035e-01
5.906327000000000105e+00,-6.598788249999999467e-01
5.906536400000002018e+00,-6.598912369999999639e-01
5.906586400000001902e+00,-6.598941959999999884e-01
5.906602800000001707e+00,-6.598951650000000058e-01
5.906635600000002206e+00,-6.598971030000000404e-01
5.906701100000001148e+00,-6.599009780000000269e-01
5.906832200000001976e+00,-6.599087179999999497e-01
5.907094299999999798e+00,-6.599241649999999515e-01
5.907618600000001052e+00,-6.599549209999999722e-01
5.908667200000000896e+00,-6.600158799999999992e-01
5.910764300000002081e+00,-6.601355730000000310e-01
5.913598000000000354e+00,-6.602926019999999507e-01
5.913598999999999606e+00,-6.602926559999999778e-01
5.913601000000001662e+00,-6.602927650000000037e-01
5.913604999999998668e+00,-6.602929830000000555e-01
5.913608000000000864e+00,-6.602931469999999692e-01
5.913608800000000443e+00,-6.602931899999999743e-01
5.913610399999999601e+00,-6.602932769999999563e-01
5.913613600000000581e+00,-6.602934510000000312e-01
5.913619999999999877e+00,-6.602938000000000418e-01
5.913632799999999357e+00,-6.602944969999999802e-01
5.913658400000000093e+00,-6.602958899999999964e-01
5.913709599999999789e+00,-6.602986760000000288e-01
5.913812000000001845e+00,-6.603042409999999585e-01
5.914016799999999741e+00,-6.603153520000000221e-01
5.914426400000001749e+00,-6.603374889999999997e-01
5.915154999999999497e+00,-6.603765940000000390e-01
5.915236900000001796e+00,-6.603809670000000409e-01
5.915400700000000178e+00,-6.603897010000000511e-01
5.915404999999999802e+00,-6.603899269999999877e-01
5.915413499999999658e+00,-6.603903789999999718e-01
5.915430400000000866e+00,-6.603912819999999684e-01
5.915454999999999686e+00,-6.603925899999999460e-01
5.915458400000001227e+00,-6.603927699999999623e-01
5.915465200000000756e+00,-6.603931320000000493e-01
5.915478700000000423e+00,-6.603938539999999469e-01
5.915505900000001205e+00,-6.603952979999999640e-01
5.915560100000002208e+00,-6.603981840000000547e-01
5.915668700000000335e+00,-6.604039510000000446e-01
5.915885800000002526e+00,-6.604154629999999804e-01
5.916319900000001297e+00,-6.604383940000000397e-01
5.917188300000002066e+00,-6.604838979999999582e-01
5.918925000000001546e+00,-6.605735000000000356e-01
5.922398400000002283e+00,-6.607474119999999784e-01
5.922536599999999041e+00,-6.607541829999999949e-01
5.922537600000001845e+00,-6.607542320000000524e-01
5.922539600000001236e+00,-6.607543299999999453e-01
5.922543600000001796e+00,-6.607545259999999532e-01
5.922546600000000439e+00,-6.607546730000000146e-01
5.922547400000000017e+00,-6.607547120000000218e-01
5.922549000000001840e+00,-6.607547900000000363e-01
5.922552200000000155e+00,-6.607549470000000369e-01
5.922558599999999451e+00,-6.607552599999999554e-01
5.922571400000001596e+00,-6.607558869999999862e-01
5.922596999999999667e+00,-6.607571399999999651e-01
5.922648199999999363e+00,-6.607596449999999511e-01
5.922750600000001420e+00,-6.607646510000000362e-01
5.922955400000001980e+00,-6.607746460000000210e-01
5.923365000000000435e+00,-6.607945680000000266e-01
5.924184200000000899e+00,-6.608341469999999829e-01
5.924343599999999377e+00,-6.608418080000000305e-01
5.924393599999999260e+00,-6.608442070000000168e-01
5.924409900000001450e+00,-6.608449939999999634e-01
5.924442700000001949e+00,-6.608465660000000241e-01
5.924508200000000890e+00,-6.608497079999999801e-01
5.924639300000000830e+00,-6.608559859999999508e-01
5.924901500000000709e+00,-6.608685159999999614e-01
5.925425700000000795e+00,-6.608934730000000091e-01
5.926474300000000639e+00,-6.609429860000000101e-01
5.928571499999999439e+00,-6.610404970000000047e-01
5.931455099999999092e+00,-6.611715759999999831e-01
5.931456100000001896e+00,-6.611716199999999599e-01
5.931458100000000400e+00,-6.611717099999999681e-01
5.931462100000001847e+00,-6.611718899999999843e-01
5.931465099999999602e+00,-6.611720239999999693e-01
5.931465899999999181e+00,-6.611720599999999504e-01
5.931467500000001891e+00,-6.611721320000000235e-01
5.931470700000000207e+00,-6.611722749999999760e-01
5.931477099999999503e+00,-6.611725619999999637e-01
5.931489900000001647e+00,-6.611731360000000501e-01
5.931515499999999719e+00,-6.611742840000000010e-01
5.931566699999999415e+00,-6.611765790000000420e-01
5.931669100000001471e+00,-6.611811650000000151e-01
5.931873900000002031e+00,-6.611903270000000221e-01
5.932283500000000487e+00,-6.612086050000000048e-01
5.933012100000001787e+00,-6.612409710000000107e-01
5.933094000000001422e+00,-6.612445970000000450e-01
5.933257900000001861e+00,-6.612518440000000330e-01
5.933262100000002093e+00,-6.612520320000000451e-01
5.933270600000001949e+00,-6.612524069999999865e-01
5.933287600000001660e+00,-6.612531560000000086e-01
5.933312100000001976e+00,-6.612542420000000476e-01
5.933315499999999965e+00,-6.612543920000000242e-01
5.933322299999999494e+00,-6.612546910000000056e-01
5.933335900000001217e+00,-6.612552910000000228e-01
5.933362999999999943e+00,-6.612564899999999746e-01
5.933412099999999079e+00,-6.612586590000000264e-01
5.933417600000001180e+00,-6.612588990000000111e-01
5.933428400000001268e+00,-6.612593780000000088e-01
5.933450099999999949e+00,-6.612603369999999758e-01
5.933462099999998962e+00,-6.612608669999999744e-01
5.933466499999999755e+00,-6.612610580000000127e-01
5.933475200000000171e+00,-6.612614420000000326e-01
5.933492500000001613e+00,-6.612622080000000180e-01
5.933527300000000615e+00,-6.612637409999999605e-01
5.933596700000002500e+00,-6.612668050000000131e-01
5.933735699999998836e+00,-6.612729290000000093e-01
5.934013499999999830e+00,-6.612851570000000123e-01
5.934569300000000602e+00,-6.613095399999999735e-01
5.935680800000000978e+00,-6.613580249999999605e-01
5.937903700000000562e+00,-6.614539879999999927e-01
5.940393700000002219e+00,-6.615601049999999539e-01
5.940394700000001471e+00,-6.615601469999999873e-01
5.940396699999999974e+00,-6.615602320000000258e-01
5.940400700000001422e+00,-6.615604010000000201e-01
5.940403699999999176e+00,-6.615605279999999810e-01
5.940404500000002308e+00,-6.615605620000000187e-01
5.940406100000001466e+00,-6.615606299999999829e-01
5.940409299999999782e+00,-6.615607650000000506e-01
5.940415700000002630e+00,-6.615610360000000467e-01
5.940428500000001222e+00,-6.615615780000000390e-01
5.940454099999999293e+00,-6.615626610000000518e-01
5.940505300000001654e+00,-6.615648269999999664e-01
5.940607700000001046e+00,-6.615691590000000177e-01
5.940812500000001606e+00,-6.615778150000000135e-01
5.941222100000000061e+00,-6.615951049999999611e-01
5.942041300000000525e+00,-6.616296000000000399e-01
5.942250700000001551e+00,-6.616383999999999599e-01
5.942300700000002323e+00,-6.616404999999999648e-01
5.942317100000002128e+00,-6.616411880000000467e-01
5.942349899999999074e+00,-6.616425639999999886e-01
5.942415400000001569e+00,-6.616453159999999833e-01
5.942546500000001508e+00,-6.616508169999999467e-01
5.942808600000000219e+00,-6.616618130000000431e-01
5.943332900000001473e+00,-6.616837749999999740e-01
5.944381500000001317e+00,-6.617275959999999735e-01
5.946478599999998949e+00,-6.618149209999999449e-01
5.949312299999999887e+00,-6.619325209999999959e-01
5.949313299999999138e+00,-6.619325619999999466e-01
5.949315300000002082e+00,-6.619326450000000417e-01
5.949319299999999089e+00,-6.619328110000000098e-01
5.949322300000000396e+00,-6.619329349999999446e-01
5.949323099999999975e+00,-6.619329680000000105e-01
5.949324699999999133e+00,-6.619330340000000312e-01
5.949327900000001002e+00,-6.619331670000000445e-01
5.949334300000000297e+00,-6.619334319999999883e-01
5.949347099999998889e+00,-6.619339619999999869e-01
5.949372700000000513e+00,-6.619350229999999558e-01
5.949423900000000209e+00,-6.619371429999999501e-01
5.949526300000002266e+00,-6.619413849999999933e-01
5.949731099999999273e+00,-6.619498670000000251e-01
5.950140700000001281e+00,-6.619668309999999778e-01
5.950869299999999029e+00,-6.619970099999999968e-01
5.950951200000002217e+00,-6.620004029999999595e-01
5.951115000000000599e+00,-6.620071899999999676e-01
5.951119300000000223e+00,-6.620073659999999860e-01
5.951127800000000079e+00,-6.620077170000000510e-01
5.951144700000001286e+00,-6.620084200000000418e-01
5.951169300000000106e+00,-6.620094370000000339e-01
5.951172700000001647e+00,-6.620095780000000429e-01
5.951179400000001785e+00,-6.620098589999999783e-01
5.951193000000000843e+00,-6.620104209999999600e-01
5.951219299999999990e+00,-6.620115090000000535e-01
5.951222000000000456e+00,-6.620116209999999946e-01
5.951227400000000500e+00,-6.620118459999999594e-01
5.951238300000001757e+00,-6.620122960000000001e-01
5.951260000000000439e+00,-6.620131949999999987e-01
5.951269299999999873e+00,-6.620135799999999904e-01
5.951273599999999497e+00,-6.620137600000000067e-01
5.951282300000002579e+00,-6.620141200000000392e-01
5.951299700000001636e+00,-6.620148390000000216e-01
5.951319300000000645e+00,-6.620156520000000100e-01
5.951322700000001298e+00,-6.620157960000000452e-01
5.951329700000000500e+00,-6.620160830000000329e-01
5.951343600000000400e+00,-6.620166589999999518e-01
5.951371400000001088e+00,-6.620178100000000398e-01
5.951426899999999520e+00,-6.620201129999999656e-01
5.951538099999999609e+00,-6.620247190000000392e-01
5.951760400000001283e+00,-6.620339309999999644e-01
5.952077400000002072e+00,-6.620470720000000142e-01
5.952278300000000577e+00,-6.620554010000000433e-01
5.952433900000000833e+00,-6.620618520000000062e-01
5.952605300000000987e+00,-6.620689619999999831e-01
5.952763299999999980e+00,-6.620755170000000023e-01
5.953079300000001517e+00,-6.620886310000000385e-01
5.953458000000000361e+00,-6.621043500000000082e-01
5.954024800000000894e+00,-6.621279020000000459e-01
5.954825600000002161e+00,-6.621612070000000294e-01
5.956410299999999935e+00,-6.622272799999999737e-01
5.958250800000000957e+00,-6.623043109999999789e-01
5.958251800000001097e+00,-6.623043530000000123e-01
5.958253799999999600e+00,-6.623044369999999681e-01
5.958257800000000159e+00,-6.623046040000000190e-01
5.958260800000002355e+00,-6.623047300000000082e-01
5.958261600000001934e+00,-6.623047640000000458e-01
5.958263200000000204e+00,-6.623048310000000383e-01
5.958266400000002072e+00,-6.623049650000000232e-01
5.958272800000001368e+00,-6.623052329999999932e-01
5.958285600000000848e+00,-6.623057700000000159e-01
5.958311200000001584e+00,-6.623068439999999502e-01
5.958362400000001280e+00,-6.623089909999999580e-01
5.958464799999999784e+00,-6.623132870000000283e-01
5.958669600000001232e+00,-6.623218819999999729e-01
5.959079199999999688e+00,-6.623390820000000234e-01
5.959898399999999263e+00,-6.623735269999999620e-01
5.960057800000001293e+00,-6.623802359999999556e-01
5.960107800000001177e+00,-6.623823410000000411e-01
5.960124200000000982e+00,-6.623830299999999838e-01
5.960157000000001482e+00,-6.623844100000000346e-01
5.960222500000000423e+00,-6.623871690000000534e-01
5.960353600000001251e+00,-6.623926890000000345e-01
5.960615699999999073e+00,-6.624037310000000511e-01
5.961140000000000327e+00,-6.624258290000000216e-01
5.962188600000000172e+00,-6.624700650000000524e-01
5.964285799999999860e+00,-6.625585819999999515e-01
5.967169399999999513e+00,-6.626799589999999851e-01
5.967170400000002317e+00,-6.626800010000000185e-01
5.967172400000000820e+00,-6.626800849999999743e-01
5.967176400000002268e+00,-6.626802529999999969e-01
5.967179400000000022e+00,-6.626803789999999861e-01
5.967180199999999601e+00,-6.626804120000000520e-01
5.967181800000002312e+00,-6.626804800000000162e-01
5.967184999999999739e+00,-6.626806140000000012e-01
5.967191399999999923e+00,-6.626808830000000539e-01
5.967204200000002068e+00,-6.626814210000000482e-01
5.967229800000000139e+00,-6.626824959999999543e-01
5.967280999999998947e+00,-6.626846469999999600e-01
5.967383400000001004e+00,-6.626889489999999716e-01
5.967588200000002452e+00,-6.626975470000000534e-01
5.967997800000000908e+00,-6.627147260000000317e-01
5.968726400000002208e+00,-6.627452219999999672e-01
5.968808300000000955e+00,-6.627486449999999696e-01
5.968972200000001394e+00,-6.627554879999999482e-01
5.968976400000002513e+00,-6.627556650000000493e-01
5.968984900000002369e+00,-6.627560190000000295e-01
5.969001900000002081e+00,-6.627567269999999899e-01
5.969026399999998844e+00,-6.627577529999999495e-01
5.969029800000000385e+00,-6.627578939999999585e-01
5.969036599999999915e+00,-6.627581769999999484e-01
5.969050200000001638e+00,-6.627587440000000107e-01
5.969076399999999616e+00,-6.627598399999999890e-01
5.969079099999999194e+00,-6.627599530000000128e-01
5.969084600000001295e+00,-6.627601800000000321e-01
5.969095400000001383e+00,-6.627606329999999879e-01
5.969117100000000065e+00,-6.627615390000000106e-01
5.969126399999999499e+00,-6.627619270000000284e-01
5.969130800000000292e+00,-6.627621080000000164e-01
5.969139400000001316e+00,-6.627624699999999924e-01
5.969156800000001262e+00,-6.627631950000000272e-01
5.969191500000001760e+00,-6.627646440000000139e-01
5.969261000000002149e+00,-6.627675410000000156e-01
5.969399900000000869e+00,-6.627733329999999645e-01
5.969677799999999479e+00,-6.627849049999999798e-01
5.969961700000001592e+00,-6.627967099999999556e-01
5.970146100000001788e+00,-6.628043679999999771e-01
5.970305499999999377e+00,-6.628109819999999930e-01
5.970475399999999766e+00,-6.628180259999999491e-01
5.970633300000000254e+00,-6.628245640000000050e-01
5.970949000000000062e+00,-6.628376209999999880e-01
5.971331200000001616e+00,-6.628533899999999868e-01
5.971906500000002005e+00,-6.628770529999999939e-01
5.972724499999999992e+00,-6.629105239999999455e-01
5.974355100000002139e+00,-6.629765530000000240e-01
5.976108000000001752e+00,-6.630463829999999614e-01
5.976109000000001892e+00,-6.630464219999999687e-01
5.976111000000000395e+00,-6.630465009999999548e-01
5.976115000000000954e+00,-6.630466590000000382e-01
5.976117999999999597e+00,-6.630467780000000033e-01
5.976118800000002729e+00,-6.630468090000000148e-01
5.976120400000000998e+00,-6.630468729999999811e-01
5.976123599999999314e+00,-6.630469989999999703e-01
5.976130000000002163e+00,-6.630472520000000314e-01
5.976142800000001643e+00,-6.630477569999999599e-01
5.976168399999999714e+00,-6.630487680000000106e-01
5.976219600000002075e+00,-6.630507879999999465e-01
5.976322000000000578e+00,-6.630548250000000143e-01
5.976526800000002027e+00,-6.630628859999999625e-01
5.976936400000000482e+00,-6.630789510000000275e-01
5.977755600000000058e+00,-6.631108529999999446e-01
5.977965000000001972e+00,-6.631189589999999523e-01
5.978015000000001855e+00,-6.631208910000000456e-01
5.978031400000002549e+00,-6.631215240000000177e-01
5.978064100000000991e+00,-6.631227889999999903e-01
5.978129700000001989e+00,-6.631253190000000464e-01
5.978260699999999872e+00,-6.631303720000000235e-01
5.978522899999999751e+00,-6.631404549999999620e-01
5.979047200000001894e+00,-6.631605229999999462e-01
5.980095800000001738e+00,-6.632002679999999817e-01
5.982192899999999369e+00,-6.632781610000000327e-01
5.985026600000000307e+00,-6.633800340000000073e-01
5.985027599999999559e+00,-6.633800690000000166e-01
5.985029600000001615e+00,-6.633801400000000070e-01
5.985033599999999510e+00,-6.633802810000000161e-01
5.985036600000000817e+00,-6.633803870000000158e-01
5.985037400000000396e+00,-6.633804150000000011e-01
5.985038999999999554e+00,-6.633804709999999716e-01
5.985042200000000534e+00,-6.633805839999999954e-01
5.985048600000000718e+00,-6.633808100000000429e-01
5.985061399999999310e+00,-6.633812610000000554e-01
5.985087000000000934e+00,-6.633821629999999692e-01
5.985138199999999742e+00,-6.633839670000000188e-01
5.985240600000002686e+00,-6.633875700000000375e-01
5.985445399999999694e+00,-6.633947610000000550e-01
5.985855000000001702e+00,-6.634090830000000105e-01
5.986583599999999450e+00,-6.634343630000000269e-01
5.986665500000001749e+00,-6.634371879999999555e-01
5.986829300000001020e+00,-6.634428310000000106e-01
5.986833599999999755e+00,-6.634429769999999893e-01
5.986842000000001995e+00,-6.634432689999999466e-01
5.986859000000001707e+00,-6.634438520000000006e-01
5.986883599999999639e+00,-6.634446969999999721e-01
5.986886900000000011e+00,-6.634448130000000221e-01
5.986893700000002205e+00,-6.634450459999999827e-01
5.986907300000001264e+00,-6.634455129999999867e-01
5.986934399999999989e+00,-6.634464450000000513e-01
5.986983600000000294e+00,-6.634481330000000510e-01
5.986989000000000338e+00,-6.634483190000000086e-01
5.986999800000000427e+00,-6.634486920000000065e-01
5.987021499999999108e+00,-6.634494370000000307e-01
5.987033600000000177e+00,-6.634498490000000359e-01
5.987037899999999802e+00,-6.634499980000000408e-01
5.987046599999999330e+00,-6.634502960000000504e-01
5.987063900000000771e+00,-6.634508919999999588e-01
5.987098699999999774e+00,-6.634520830000000258e-01
5.987168200000000162e+00,-6.634544629999999943e-01
5.987307100000001547e+00,-6.634592169999999900e-01
5.987585000000001045e+00,-6.634686990000000506e-01
5.988140699999999761e+00,-6.634875569999999501e-01
5.989252200000001025e+00,-6.635248569999999679e-01
5.991475200000001777e+00,-6.635978649999999535e-01
5.993965100000001378e+00,-6.636772789999999533e-01
5.993966100000000630e+00,-6.636773099999999648e-01
5.993968100000000021e+00,-6.636773729999999594e-01
5.993972100000000580e+00,-6.636774979999999768e-01
5.993975100000001888e+00,-6.636775929999999546e-01
5.993975900000001467e+00,-6.636776180000000247e-01
5.993977500000000624e+00,-6.636776680000000539e-01
5.993980700000002493e+00,-6.636777680000000013e-01
5.993987100000001789e+00,-6.636779689999999787e-01
5.993999900000000380e+00,-6.636783710000000447e-01
5.994025500000002005e+00,-6.636791739999999828e-01
5.994076700000001701e+00,-6.636807799999999702e-01
5.994179100000000204e+00,-6.636839879999999470e-01
5.994383900000000764e+00,-6.636903929999999896e-01
5.994793499999999220e+00,-6.637031580000000153e-01
5.995612699999999684e+00,-6.637285090000000221e-01
5.995772100000000826e+00,-6.637334139999999660e-01
5.995822100000001598e+00,-6.637349510000000175e-01
5.995838500000001403e+00,-6.637354540000000025e-01
5.995871300000001902e+00,-6.637364610000000553e-01
5.995936800000000844e+00,-6.637384729999999955e-01
5.996067900000000783e+00,-6.637424929999999890e-01
5.996329999999999494e+00,-6.637505150000000409e-01
5.996854300000000748e+00,-6.637664909999999585e-01
5.997902900000000592e+00,-6.637981830000000416e-01
6.000000000000001776e+00,-6.638606059999999642e-01
6.002883699999999045e+00,-6.639446249999999550e-01
6.002884700000001850e+00,-6.639446540000000230e-01
6.002886700000001241e+00,-6.639447109999999652e-01
6.002890700000001800e+00,-6.639448260000000435e-01
6.002893700000000443e+00,-6.639449130000000254e-01
6.002894500000000022e+00,-6.639449360000000411e-01
6.002896100000001844e+00,-6.639449819999999614e-01
6.002899300000000160e+00,-6.639450740000000240e-01
6.002905699999999456e+00,-6.639452580000000381e-01
6.002918500000002489e+00,-6.639456259999999554e-01
6.002944099999999672e+00,-6.639463620000000121e-01
6.002995299999999368e+00,-6.639478340000000145e-01
6.003097700000001424e+00,-6.639507770000000475e-01
6.003302499999999320e+00,-6.639566559999999784e-01
6.003712100000001328e+00,-6.639683880000000205e-01
6.004440700000001740e+00,-6.639891780000000132e-01
6.004522600000001376e+00,-6.639915090000000353e-01
6.004686500000001814e+00,-6.639961669999999705e-01
6.004690699999999381e+00,-6.639962879999999901e-01
6.004699199999999237e+00,-6.639965289999999465e-01
6.004716100000000445e+00,-6.639970109999999703e-01
6.004740699999999265e+00,-6.639977089999999915e-01
6.004744100000000806e+00,-6.639978050000000520e-01
6.004750899999999447e+00,-6.639979980000000337e-01
6.004764400000000002e+00,-6.639983830000000253e-01
6.004790699999999148e+00,-6.639991290000000213e-01
6.004793399999999615e+00,-6.639992059999999530e-01
6.004798799999999659e+00,-6.639993600000000384e-01
6.004809700000001804e+00,-6.639996679999999873e-01
6.004831400000000485e+00,-6.640002839999999962e-01
6.004840699999999920e+00,-6.640005479999999682e-01
6.004845000000002209e+00,-6.640006720000000140e-01
6.004853700000001737e+00,-6.640009180000000510e-01
6.004871100000001682e+00,-6.640014109999999858e-01
6.004890699999999804e+00,-6.640019679999999980e-01
6.004894199999998960e+00,-6.640020669999999736e-01
6.004901099999999659e+00,-6.640022639999999532e-01
6.004915000000000447e+00,-6.640026580000000234e-01
6.004942800000000247e+00,-6.640034470000000244e-01
6.004998399999999847e+00,-6.640050229999999720e-01
6.005109500000002321e+00,-6.640081749999999783e-01
6.005331800000001330e+00,-6.640144719999999667e-01
6.005648899999999735e+00,-6.640234390000000486e-01
6.005849699999999736e+00,-6.640291130000000042e-01
6.006005299999999991e+00,-6.640335029999999694e-01
6.006176700000001034e+00,-6.640383349999999796e-01
6.006334700000000026e+00,-6.640427859999999960e-01
6.006650800000002732e+00,-6.640516760000000351e-01
6.007029399999999519e+00,-6.640623089999999618e-01
6.007596300000002110e+00,-6.640781930000000388e-01
6.008397000000001320e+00,-6.641005589999999792e-01
6.009981699999999094e+00,-6.641446119999999675e-01
6.011822300000002173e+00,-6.641954540000000184e-01
6.011823300000001424e+00,-6.641954810000000320e-01
6.011825300000000816e+00,-6.641955360000000308e-01
6.011829300000001375e+00,-6.641956470000000001e-01
6.011832300000000018e+00,-6.641957290000000125e-01
6.011833099999998709e+00,-6.641957509999999454e-01
6.011834700000001419e+00,-6.641957950000000332e-01
6.011837899999999735e+00,-6.641958829999999869e-01
6.011844299999999031e+00,-6.641960590000000053e-01
6.011857100000001175e+00,-6.641964120000000138e-01
6.011882699999999247e+00,-6.641971159999999763e-01
6.011933900000002495e+00,-6.641985249999999841e-01
6.012036300000000999e+00,-6.642013420000000279e-01
6.012241100000001559e+00,-6.642069739999999500e-01
6.012650700000000015e+00,-6.642182239999999682e-01
6.013469900000000479e+00,-6.642406709999999492e-01
6.013679300000002392e+00,-6.642463969999999884e-01
6.013729300000002276e+00,-6.642477629999999911e-01
6.013745700000002081e+00,-6.642482109999999773e-01
6.013778400000001412e+00,-6.642491059999999781e-01
6.013844000000002410e+00,-6.642508969999999513e-01
6.013975000000000293e+00,-6.642544759999999826e-01
6.014237200000000172e+00,-6.642616279999999929e-01
6.014761500000001426e+00,-6.642759049999999998e-01
6.015810000000000102e+00,-6.643043429999999638e-01
6.017907199999999790e+00,-6.643606469999999709e-01
6.020740800000002224e+00,-6.644351130000000216e-01
6.020741800000001476e+00,-6.644351389999999524e-01
6.020743799999999979e+00,-6.644351910000000361e-01
6.020747800000001426e+00,-6.644352940000000096e-01
6.020750799999999181e+00,-6.644353720000000241e-01
6.020751600000002313e+00,-6.644353929999999853e-01
6.020753200000001470e+00,-6.644354350000000187e-01
