 frequency       v(Amag_dB)      v(Aarg)        
 4.40113162e+02 -1.01298095e+01 -2.23253310e-01 
 4.50262052e+02 -1.01298106e+01 -2.28401464e-01 
 4.60644974e+02 -1.01298117e+01 -2.33668332e-01 
 4.71267322e+02 -1.01298130e+01 -2.39056653e-01 
 4.82134619e+02 -1.01298142e+01 -2.44569226e-01 
 4.93252513e+02 -1.01298156e+01 -2.50208917e-01 
 5.04626783e+02 -1.01298170e+01 -2.55978658e-01 
 5.16263340e+02 -1.01298185e+01 -2.61881446e-01 
 5.28168234e+02 -1.01298200e+01 -2.67920350e-01 
 5.40347650e+02 -1.01298216e+01 -2.74098508e-01 
 5.52807921e+02 -1.01298233e+01 -2.80419133e-01 
 5.65555523e+02 -1.01298251e+01 -2.86885509e-01 
 5.78597080e+02 -1.01298269e+01 -2.93500996e-01 
 5.91939372e+02 -1.01298288e+01 -3.00269034e-01 
 6.05589334e+02 -1.01298309e+01 -3.07193139e-01 
 6.19554061e+02 -1.01298330e+01 -3.14276912e-01 
 6.33840810e+02 -1.01298352e+01 -3.21524033e-01 
 6.48457008e+02 -1.01298375e+01 -3.28938269e-01 
 6.63410251e+02 -1.01298399e+01 -3.36523475e-01 
 6.78708313e+02 -1.01298425e+01 -3.44283591e-01 
 6.94359143e+02 -1.01298451e+01 -3.52222652e-01 
 7.10370877e+02 -1.01298479e+01 -3.60344784e-01 
 7.26751838e+02 -1.01298508e+01 -3.68654207e-01 
 7.43510539e+02 -1.01298539e+01 -3.77155242e-01 
 7.60655691e+02 -1.01298571e+01 -3.85852306e-01 
 7.78196206e+02 -1.01298604e+01 -3.94749920e-01 
 7.96141200e+02 -1.01298639e+01 -4.03852708e-01 
 8.14500001e+02 -1.01298676e+01 -4.13165401e-01 
 8.33282151e+02 -1.01298714e+01 -4.22692839e-01 
 8.52497412e+02 -1.01298754e+01 -4.32439974e-01 
 8.72155772e+02 -1.01298796e+01 -4.42411872e-01 
 8.92267449e+02 -1.01298840e+01 -4.52613715e-01 
 9.12842895e+02 -1.01298886e+01 -4.63050807e-01 
 9.33892805e+02 -1.01298934e+01 -4.73728571e-01 
 9.55428121e+02 -1.01298984e+01 -4.84652557e-01 
 9.77460036e+02 -1.01299037e+01 -4.95828442e-01 
 1.00000000e+03 -1.01299092e+01 -5.07262035e-01 
 1.02305973e+03 -1.01299150e+01 -5.18959278e-01 
 1.04665121e+03 -1.01299210e+01 -5.30926251e-01 
 1.07078670e+03 -1.01299273e+01 -5.43169172e-01 
 1.09547876e+03 -1.01299339e+01 -5.55694406e-01 
 1.12074020e+03 -1.01299409e+01 -5.68508460e-01 
 1.14658417e+03 -1.01299481e+01 -5.81617996e-01 
 1.17302409e+03 -1.01299557e+01 -5.95029826e-01 
 1.20007371e+03 -1.01299636e+01 -6.08750920e-01 
 1.22774708e+03 -1.01299720e+01 -6.22788410e-01 
 1.25605860e+03 -1.01299807e+01 -6.37149590e-01 
 1.28502297e+03 -1.01299898e+01 -6.51841924e-01 
 1.31465525e+03 -1.01299993e+01 -6.66873048e-01 
 1.34497085e+03 -1.01300093e+01 -6.82250773e-01 
 1.37598551e+03 -1.01300197e+01 -6.97983092e-01 
 1.40771537e+03 -1.01300306e+01 -7.14078179e-01 
 1.44017690e+03 -1.01300421e+01 -7.30544399e-01 
 1.47338699e+03 -1.01300540e+01 -7.47390310e-01 
 1.50736290e+03 -1.01300666e+01 -7.64624665e-01 
 1.54212228e+03 -1.01300797e+01 -7.82256422e-01 
 1.57768320e+03 -1.01300934e+01 -8.00294741e-01 
 1.61406415e+03 -1.01301078e+01 -8.18748999e-01 
 1.65128404e+03 -1.01301228e+01 -8.37628783e-01 
 1.68936220e+03 -1.01301385e+01 -8.56943906e-01 
 1.72831844e+03 -1.01301550e+01 -8.76704405e-01 
