 frequency       v(inoise_spectrum) v(onoise_spectrum)
 3.50392221e+04  4.07074628e-07  3.95304601e-07 
 3.58472171e+04  4.07187603e-07  3.95443153e-07 
 3.66738442e+04  4.07316656e-07  3.95598661e-07 
 3.75195331e+04  4.07462230e-07  3.95771620e-07 
 3.83847234e+04  4.07624798e-07  3.95962558e-07 
 3.92698648e+04  4.07804859e-07  3.96172030e-07 
 4.01754173e+04  4.08002943e-07  3.96400626e-07 
 4.11018515e+04  4.08219609e-07  3.96648965e-07 
 4.20496491e+04  4.08455447e-07  3.96917705e-07 
 4.30193027e+04  4.08711079e-07  3.97207535e-07 
 4.40113162e+04  4.08987162e-07  3.97519183e-07 
 4.50262052e+04  4.09284388e-07  3.97853415e-07 
 4.60644974e+04  4.09603483e-07  3.98211036e-07 
 4.71267322e+04  4.09945211e-07  3.98592894e-07 
 4.82134619e+04  4.10310377e-07  3.98999877e-07 
 4.93252513e+04  4.10699823e-07  3.99432921e-07 
 5.04626783e+04  4.11114436e-07  3.99893005e-07 
