 frequency       v(inoise_spectrum) v(onoise_spectrum)
 5.28168234e+03  1.06075818e-07  3.79370673e-06 
 5.40347650e+03  1.04660807e-07  3.74309069e-06 
 5.52807921e+03  1.03265039e-07  3.69316270e-06 
 5.65555523e+03  1.01888255e-07  3.64391348e-06 
 5.78597080e+03  1.00530200e-07  3.59533387e-06 
 5.91939372e+03  9.91906220e-08  3.54741487e-06 
 6.05589334e+03  9.78692721e-08  3.50014757e-06 
 6.19554061e+03  9.65659052e-08  3.45352319e-06 
 6.33840810e+03  9.52802794e-08  3.40753307e-06 
 6.48457008e+03  9.40121561e-08  3.36216868e-06 
 6.63410251e+03  9.27613003e-08  3.31742158e-06 
 6.78708313e+03  9.15274796e-08  3.27328348e-06 
 6.94359143e+03  9.03104653e-08  3.22974617e-06 
 7.10370877e+03  8.91100315e-08  3.18680156e-06 
 7.26751838e+03  8.79259556e-08  3.14444169e-06 
 7.43510539e+03  8.67580180e-08  3.10265868e-06 
 7.60655691e+03  8.56060019e-08  3.06144478e-06 
 7.78196206e+03  8.44696938e-08  3.02079234e-06 
 7.96141200e+03  8.33488828e-08  2.98069379e-06 
 8.14500001e+03  8.22433611e-08  2.94114171e-06 
 8.33282151e+03  8.11529237e-08  2.90212873e-06 
 8.52497412e+03  8.00773684e-08  2.86364762e-06 
 8.72155772e+03  7.90164956e-08  2.82569123e-06 
 8.92267449e+03  7.79701087e-08  2.78825250e-06 
 9.12842895e+03  7.69380137e-08  2.75132449e-06 
 9.33892805e+03  7.59200191e-08  2.71490033e-06 
 9.55428121e+03  7.49159363e-08  2.67897327e-06 
 9.77460036e+03  7.39255791e-08  2.64353661e-06 
 1.00000000e+04  7.29487638e-08  2.60858379e-06 
 1.02305973e+04  7.19853094e-08  2.57410831e-06 
 1.04665121e+04  7.10350373e-08  2.54010375e-06 
 1.07078670e+04  7.00977713e-08  2.50656381e-06 
 1.09547876e+04  6.91733376e-08  2.47348225e-06 
 1.12074020e+04  6.82615650e-08  2.44085292e-06 
 1.14658417e+04  6.73622843e-08  2.40866976e-06 
 1.17302409e+04  6.64753289e-08  2.37692678e-06 
 1.20007371e+04  6.56005345e-08  2.34561809e-06 
 1.22774708e+04  6.47377387e-08  2.31473785e-06 
 1.25605860e+04  6.38867819e-08  2.28428033e-06 
 1.28502297e+04  6.30475061e-08  2.25423987e-06 
 1.31465525e+04  6.22197560e-08  2.22461087e-06 
 1.34497085e+04  6.14033779e-08  2.19538783e-06 
 1.37598551e+04  6.05982208e-08  2.16656530e-06 
 1.40771537e+04  5.98041352e-08  2.13813792e-06 
 1.44017690e+04  5.90209741e-08  2.11010041e-06 
 1.47338699e+04  5.82485923e-08  2.08244753e-06 
 1.50736290e+04  5.74868467e-08  2.05517414e-06 
 1.54212228e+04  5.67355961e-08  2.02827516e-06 
 1.57768320e+04  5.59947011e-08  2.00174557e-06 
 1.61406415e+04  5.52640247e-08  1.97558044e-06 
 1.65128404e+04  5.45434311e-08  1.94977488e-06 
 1.68936220e+04  5.38327871e-08  1.92432409e-06 
 1.72831844e+04  5.31319607e-08  1.89922330e-06 
 1.76817299e+04  5.24408221e-08  1.87446785e-06 
 1.80894658e+04  5.17592432e-08  1.85005311e-06 
 1.85066040e+04  5.10870977e-08  1.82597451e-06 
 1.89333613e+04  5.04242608e-08  1.80222756e-06 
 1.93699595e+04  4.97706098e-08  1.77880782e-06 
 1.98166255e+04  4.91260234e-08  1.75571092e-06 
 2.02735916e+04  4.84903822e-08  1.73293252e-06 
 2.07410951e+04  4.78635682e-08  1.71046837e-06 
 2.12193792e+04  4.72454652e-08  1.68831426e-06 
 2.17086923e+04  4.66359585e-08  1.66646603e-06 
 2.22092889e+04  4.60349352e-08  1.64491959e-06 
 2.27214291e+04  4.54422837e-08  1.62367091e-06 
 2.32453791e+04  4.48578940e-08  1.60271597e-06 
 2.37814113e+04  4.42816577e-08  1.58205086e-06 
 2.43298042e+04  4.37134679e-08  1.56167168e-06 
 2.48908429e+04  4.31532191e-08  1.54157460e-06 
 2.54648190e+04  4.26008073e-08  1.52175584e-06 
 2.60520309e+04  4.20561299e-08  1.50221165e-06 
 2.66527837e+04  4.15190859e-08  1.48293835e-06 
 2.72673897e+04  4.09895753e-08  1.46393230e-06 
 2.78961683e+04  4.04674999e-08  1.44518990e-06 
 2.85394464e+04  3.99527626e-08  1.42670761e-06 
 2.91975583e+04  3.94452679e-08  1.40848193e-06 
 2.98708461e+04  3.89449212e-08  1.39050940e-06 
 3.05596598e+04  3.84516295e-08  1.37278660e-06 
 3.12643573e+04  3.79653012e-08  1.35531017e-06 
 3.19853049e+04  3.74858456e-08  1.33807677e-06 
 3.27228774e+04  3.70131736e-08  1.32108312e-06 
 3.34774581e+04  3.65471971e-08  1.30432597e-06 
 3.42494392e+04  3.60878294e-08  1.28780211e-06 
 3.50392221e+04  3.56349847e-08  1.27150838e-06 
 3.58472171e+04  3.51885788e-08  1.25544165e-06 
 3.66738442e+04  3.47485282e-08  1.23959882e-06 
 3.75195331e+04  3.43147510e-08  1.22397685e-06 
 3.83847234e+04  3.38871661e-08  1.20857271e-06 
 3.92698648e+04  3.34656937e-08  1.19338342e-06 
 4.01754173e+04  3.30502550e-08  1.17840605e-06 
 4.11018515e+04  3.26407723e-08  1.16363766e-06 
 4.20496491e+04  3.22371689e-08  1.14907539e-06 
 4.30193027e+04  3.18393694e-08  1.13471639e-06 
 4.40113162e+04  3.14472991e-08  1.12055784e-06 
 4.50262052e+04  3.10608847e-08  1.10659697e-06 
 4.60644974e+04  3.06800535e-08  1.09283101e-06 
 4.71267322e+04  3.03047340e-08  1.07925724e-06 
 4.82134619e+04  2.99348558e-08  1.06587298e-06 
 4.93252513e+04  2.95703492e-08  1.05267556e-06 
 5.04626783e+04  2.92111456e-08  1.03966234e-06 
 5.16263340e+04  2.88571773e-08  1.02683071e-06 
 5.28168234e+04  2.85083776e-08  1.01417808e-06 
 5.40347650e+04  2.81646805e-08  1.00170191e-06 
 5.52807921e+04  2.78260212e-08  9.89399657e-07 
 5.65555523e+04  2.74923354e-08  9.77268812e-07 
 5.78597080e+04  2.71635600e-08  9.65306891e-07 
 5.91939372e+04  2.68396326e-08  9.53511434e-07 
 6.05589334e+04  2.65204916e-08  9.41879999e-07 
 6.19554061e+04  2.62060763e-08  9.30410170e-07 
 6.33840810e+04  2.58963268e-08  9.19099549e-07 
 6.48457008e+04  2.55911840e-08  9.07945759e-07 
 6.63410251e+04  2.52905896e-08  8.96946441e-07 
 6.78708313e+04  2.49944859e-08  8.86099257e-07 
 6.94359143e+04  2.47028164e-08  8.75401886e-07 
 7.10370877e+04  2.44155247e-08  8.64852023e-07 
 7.26751838e+04  2.41325558e-08  8.54447382e-07 
 7.43510539e+04  2.38538550e-08  8.44185691e-07 
 7.60655691e+04  2.35793684e-08  8.34064695e-07 
 7.78196206e+04  2.33090428e-08  8.24082153e-07 
 7.96141200e+04  2.30428258e-08  8.14235836e-07 
 8.14500001e+04  2.27806656e-08  8.04523531e-07 
 8.33282151e+04  2.25225111e-08  7.94943037e-07 
 8.52497412e+04  2.22683117e-08  7.85492165e-07 
 8.72155772e+04  2.20180176e-08  7.76168736e-07 
 8.92267449e+04  2.17715796e-08  7.66970584e-07 
 9.12842895e+04  2.15289491e-08  7.57895552e-07 
 9.33892805e+04  2.12900782e-08  7.48941492e-07 
 9.55428121e+04  2.10549194e-08  7.40106267e-07 
 9.77460036e+04  2.08234259e-08  7.31387747e-07 
 1.00000000e+05  2.05955516e-08  7.22783811e-07 
 1.02305973e+05  2.03712508e-08  7.14292345e-07 
 1.04665121e+05  2.01504784e-08  7.05911243e-07 
 1.07078670e+05  1.99331898e-08  6.97638404e-07 
 1.09547876e+05  1.97193410e-08  6.89471735e-07 
 1.12074020e+05  1.95088886e-08  6.81409149e-07 
 1.14658417e+05  1.93017895e-08  6.73448564e-07 
 1.17302409e+05  1.90980014e-08  6.65587903e-07 
 1.20007371e+05  1.88974822e-08  6.57825095e-07 
 1.22774708e+05  1.87001904e-08  6.50158076e-07 
 1.25605860e+05  1.85060851e-08  6.42584782e-07 
 1.28502297e+05  1.83151257e-08  6.35103160e-07 
 1.31465525e+05  1.81272721e-08  6.27711157e-07 
 1.34497085e+05  1.79424848e-08  6.20406729e-07 
 1.37598551e+05  1.77607245e-08  6.13187835e-07 
 1.40771537e+05  1.75819524e-08  6.06052439e-07 
 1.44017690e+05  1.74061304e-08  5.98998515e-07 
 1.47338699e+05  1.72332203e-08  5.92024038e-07 
 1.50736290e+05  1.70631849e-08  5.85126995e-07 
 1.54212228e+05  1.68959868e-08  5.78305377e-07 
 1.57768320e+05  1.67315896e-08  5.71557186e-07 
 1.61406415e+05  1.65699567e-08  5.64880432e-07 
 1.65128404e+05  1.64110524e-08  5.58273134e-07 
 1.68936220e+05  1.62548409e-08  5.51733326e-07 
 1.72831844e+05  1.61012871e-08  5.45259052e-07 
 1.76817299e+05  1.59503562e-08  5.38848370e-07 
 1.80894658e+05  1.58020136e-08  5.32499356e-07 
 1.85066040e+05  1.56562252e-08  5.26210099e-07 
 1.89333613e+05  1.55129572e-08  5.19978712e-07 
 1.93699595e+05  1.53721760e-08  5.13803325e-07 
 1.98166255e+05  1.52338485e-08  5.07682093e-07 
 2.02735916e+05  1.50979418e-08  5.01613197e-07 
 2.07410951e+05  1.49644235e-08  4.95594842e-07 
 2.12193792e+05  1.48332611e-08  4.89625266e-07 
 2.17086923e+05  1.47044230e-08  4.83702741e-07 
 2.22092889e+05  1.45778773e-08  4.77825570e-07 
 2.27214291e+05  1.44535928e-08  4.71992097e-07 
 2.32453791e+05  1.43315384e-08  4.66200709e-07 
 2.37814113e+05  1.42116834e-08  4.60449832e-07 
 2.43298042e+05  1.40939972e-08  4.54737945e-07 
 2.48908429e+05  1.39784497e-08  4.49063573e-07 
 2.54648190e+05  1.38650108e-08  4.43425298e-07 
 2.60520309e+05  1.37536510e-08  4.37821758e-07 
 2.66527837e+05  1.36443408e-08  4.32251651e-07 
 2.72673897e+05  1.35370510e-08  4.26713738e-07 
 2.78961683e+05  1.34317529e-08  4.21206850e-07 
 2.85394464e+05  1.33284176e-08  4.15729884e-07 
 2.91975583e+05  1.32270169e-08  4.10281813e-07 
 2.98708461e+05  1.31275226e-08  4.04861686e-07 
 3.05596598e+05  1.30299068e-08  3.99468629e-07 
 3.12643573e+05  1.29341419e-08  3.94101852e-07 
 3.19853049e+05  1.28402004e-08  3.88760648e-07 
 3.27228774e+05  1.27480553e-08  3.83444397e-07 
 3.34774581e+05  1.26576796e-08  3.78152567e-07 
 3.42494392e+05  1.25690467e-08  3.72884715e-07 
 3.50392221e+05  1.24821300e-08  3.67640491e-07 
 3.58472171e+05  1.23969034e-08  3.62419635e-07 
 3.66738442e+05  1.23133409e-08  3.57221983e-07 
 3.75195331e+05  1.22314168e-08  3.52047461e-07 
 3.83847234e+05  1.21511056e-08  3.46896090e-07 
 3.92698648e+05  1.20723820e-08  3.41767980e-07 
 4.01754173e+05  1.19952210e-08  3.36663336e-07 
 4.11018515e+05  1.19195978e-08  3.31582450e-07 
 4.20496491e+05  1.18454879e-08  3.26525701e-07 
 4.30193027e+05  1.17728667e-08  3.21493554e-07 
 4.40113162e+05  1.17017104e-08  3.16486555e-07 
 4.50262052e+05  1.16319950e-08  3.11505329e-07 
 4.60644974e+05  1.15636969e-08  3.06550575e-07 
 4.71267322e+05  1.14967926e-08  3.01623063e-07 
 4.82134619e+05  1.14312590e-08  2.96723628e-07 
 4.93252513e+05  1.13670732e-08  2.91853165e-07 
 5.04626783e+05  1.13042125e-08  2.87012627e-07 
 5.16263340e+05  1.12426543e-08  2.82203012e-07 
 5.28168234e+05  1.11823764e-08  2.77425367e-07 
 5.40347650e+05  1.11233570e-08  2.72680773e-07 
 5.52807921e+05  1.10655740e-08  2.67970343e-07 
 5.65555523e+05  1.10090062e-08  2.63295217e-07 
 5.78597080e+05  1.09536320e-08  2.58656551e-07 
 5.91939372e+05  1.08994306e-08  2.54055517e-07 
 6.05589334e+05  1.08463811e-08  2.49493289e-07 
 6.19554061e+05  1.07944628e-08  2.44971042e-07 
 6.33840810e+05  1.07436556e-08  2.40489946e-07 
 6.48457008e+05  1.06939391e-08  2.36051158e-07 
 6.63410251e+05  1.06452937e-08  2.31655814e-07 
 6.78708313e+05  1.05976997e-08  2.27305030e-07 
 6.94359143e+05  1.05511376e-08  2.22999890e-07 
 7.10370877e+05  1.05055884e-08  2.18741447e-07 
 7.26751838e+05  1.04610331e-08  2.14530712e-07 
 7.43510539e+05  1.04174531e-08  2.10368655e-07 
 7.60655691e+05  1.03748300e-08  2.06256201e-07 
 7.78196206e+05  1.03331456e-08  2.02194221e-07 
 7.96141200e+05  1.02923819e-08  1.98183538e-07 
 8.14500001e+05  1.02525213e-08  1.94224914e-07 
 8.33282151e+05  1.02135463e-08  1.90319057e-07 
 8.52497412e+05  1.01754397e-08  1.86466613e-07 
 8.72155772e+05  1.01381846e-08  1.82668169e-07 
 8.92267449e+05  1.01017641e-08  1.78924247e-07 
 9.12842895e+05  1.00661618e-08  1.75235309e-07 
 9.33892805e+05  1.00313615e-08  1.71601751e-07 
 9.55428121e+05  9.99734710e-09  1.68023908e-07 
 9.77460036e+05  9.96410288e-09  1.64502051e-07 
 1.00000000e+06  9.93161329e-09  1.61036388e-07 
 1.02305973e+06  9.89986303e-09  1.57627069e-07 
 1.04665121e+06  9.86883703e-09  1.54274181e-07 
 1.07078670e+06  9.83852046e-09  1.50977752e-07 
 1.09547876e+06  9.80889873e-09  1.47737755e-07 
 1.12074020e+06  9.77995748e-09  1.44554106e-07 
 1.14658417e+06  9.75168257e-09  1.41426667e-07 
 1.17302409e+06  9.72406010e-09  1.38355252e-07 
 1.20007371e+06  9.69707640e-09  1.35339621e-07 
 1.22774708e+06  9.67071802e-09  1.32379490e-07 
 1.25605860e+06  9.64497174e-09  1.29474531e-07 
 1.28502297e+06  9.61982458e-09  1.26624371e-07 
 1.31465525e+06  9.59526374e-09  1.23828599e-07 
 1.34497085e+06  9.57127669e-09  1.21086768e-07 
 1.37598551e+06  9.54785109e-09  1.18398392e-07 
 1.40771537e+06  9.52497482e-09  1.15762956e-07 
 1.44017690e+06  9.50263599e-09  1.13179914e-07 
 1.47338699e+06  9.48082290e-09  1.10648691e-07 
 1.50736290e+06  9.45952408e-09  1.08168687e-07 
 1.54212228e+06  9.43872827e-09  1.05739280e-07 
 1.57768320e+06  9.41842440e-09  1.03359825e-07 
 1.61406415e+06  9.39860162e-09  1.01029661e-07 
 1.65128404e+06  9.37924928e-09  9.87481061e-08 
 1.68936220e+06  9.36035694e-09  9.65144672e-08 
 1.72831844e+06  9.34191433e-09  9.43280366e-08 
 1.76817299e+06  9.32391140e-09  9.21880955e-08 
 1.80894658e+06  9.30633829e-09  9.00939161e-08 
 1.85066040e+06  9.28918533e-09  8.80447626e-08 
 1.89333613e+06  9.27244304e-09  8.60398932e-08 
 1.93699595e+06  9.25610212e-09  8.40785612e-08 
 1.98166255e+06  9.24015345e-09  8.21600168e-08 
 2.02735916e+06  9.22458812e-09  8.02835082e-08 
 2.07410951e+06  9.20939737e-09  7.84482827e-08 
 2.12193792e+06  9.19457262e-09  7.66535881e-08 
 2.17086923e+06  9.18010548e-09  7.48986737e-08 
 2.22092889e+06  9.16598772e-09  7.31827913e-08 
 2.27214291e+06  9.15221128e-09  7.15051959e-08 
 2.32453791e+06  9.13876827e-09  6.98651469e-08 
 2.37814113e+06  9.12565095e-09  6.82619086e-08 
 2.43298042e+06  9.11285177e-09  6.66947511e-08 
 2.48908429e+06  9.10036331e-09  6.51629511e-08 
 2.54648190e+06  9.08817832e-09  6.36657918e-08 
 2.60520309e+06  9.07628971e-09  6.22025644e-08 
 2.66527837e+06  9.06469052e-09  6.07725678e-08 
 2.72673897e+06  9.05337397e-09  5.93751096e-08 
 2.78961683e+06  9.04233340e-09  5.80095061e-08 
 2.85394464e+06  9.03156231e-09  5.66750828e-08 
 2.91975583e+06  9.02105432e-09  5.53711746e-08 
 2.98708461e+06  9.01080321e-09  5.40971263e-08 
 3.05596598e+06  9.00080290e-09  5.28522926e-08 
 3.12643573e+06  8.99104742e-09  5.16360383e-08 
 3.19853049e+06  8.98153096e-09  5.04477385e-08 
 3.27228774e+06  8.97224781e-09  4.92867789e-08 
 3.34774581e+06  8.96319241e-09  4.81525555e-08 
 3.42494392e+06  8.95435932e-09  4.70444750e-08 
 3.50392221e+06  8.94574321e-09  4.59619549e-08 
 3.58472171e+06  8.93733889e-09  4.49044231e-08 
 3.66738442e+06  8.92914126e-09  4.38713184e-08 
 3.75195331e+06  8.92114537e-09  4.28620901e-08 
 3.83847234e+06  8.91334635e-09  4.18761982e-08 
 3.92698648e+06  8.90573946e-09  4.09131134e-08 
 4.01754173e+06  8.89832007e-09  3.99723168e-08 
 4.11018515e+06  8.89108364e-09  3.90533000e-08 
 4.20496491e+06  8.88402576e-09  3.81555648e-08 
 4.30193027e+06  8.87714210e-09  3.72786236e-08 
 4.40113162e+06  8.87042844e-09  3.64219988e-08 
 4.50262052e+06  8.86388065e-09  3.55852226e-08 
 4.60644974e+06  8.85749471e-09  3.47678377e-08 
 4.71267322e+06  8.85126669e-09  3.39693960e-08 
 4.82134619e+06  8.84519274e-09  3.31894595e-08 
 4.93252513e+06  8.83926912e-09  3.24275996e-08 
 5.04626783e+06  8.83349216e-09  3.16833969e-08 
 5.16263340e+06  8.82785829e-09  3.09564417e-08 
 5.28168234e+06  8.82236402e-09  3.02463328e-08 
 5.40347650e+06  8.81700594e-09  2.95526784e-08 
 5.52807921e+06  8.81178073e-09  2.88750954e-08 
 5.65555523e+06  8.80668515e-09  2.82132092e-08 
 5.78597080e+06  8.80171601e-09  2.75666537e-08 
 5.91939372e+06  8.79687024e-09  2.69350713e-08 
 6.05589334e+06  8.79214481e-09  2.63181123e-08 
 6.19554061e+06  8.78753679e-09  2.57154352e-08 
 6.33840810e+06  8.78304329e-09  2.51267062e-08 
 6.48457008e+06  8.77866152e-09  2.45515994e-08 
 6.63410251e+06  8.77438873e-09  2.39897963e-08 
 6.78708313e+06  8.77022227e-09  2.34409857e-08 
 6.94359143e+06  8.76615953e-09  2.29048638e-08 
 7.10370877e+06  8.76219798e-09  2.23811337e-08 
 7.26751838e+06  8.75833512e-09  2.18695055e-08 
 7.43510539e+06  8.75456856e-09  2.13696963e-08 
 7.60655691e+06  8.75089593e-09  2.08814294e-08 
 7.78196206e+06  8.74731494e-09  2.04044348e-08 
 7.96141200e+06  8.74382335e-09  1.99384490e-08 
 8.14500001e+06  8.74041898e-09  1.94832145e-08 
 8.33282151e+06  8.73709969e-09  1.90384798e-08 
 8.52497412e+06  8.73386342e-09  1.86039995e-08 
 8.72155772e+06  8.73070814e-09  1.81795339e-08 
 8.92267449e+06  8.72763187e-09  1.77648490e-08 
 9.12842895e+06  8.72463270e-09  1.73597163e-08 
 9.33892805e+06  8.72170875e-09  1.69639126e-08 
 9.55428121e+06  8.71885820e-09  1.65772202e-08 
 9.77460036e+06  8.71607927e-09  1.61994264e-08 
 1.00000000e+07  8.71337023e-09  1.58303236e-08 
 1.02305973e+07  8.71072939e-09  1.54697090e-08 
 1.04665121e+07  8.70815511e-09  1.51173847e-08 
 1.07078670e+07  8.70564579e-09  1.47731575e-08 
 1.09547876e+07  8.70319987e-09  1.44368388e-08 
 1.12074020e+07  8.70081583e-09  1.41082442e-08 
 1.14658417e+07  8.69849220e-09  1.37871941e-08 
 1.17302409e+07  8.69622754e-09  1.34735129e-08 
 1.20007371e+07  8.69402045e-09  1.31670290e-08 
 1.22774708e+07  8.69186956e-09  1.28675753e-08 
 1.25605860e+07  8.68977357e-09  1.25749883e-08 
 1.28502297e+07  8.68773117e-09  1.22891085e-08 
 1.31465525e+07  8.68574112e-09  1.20097801e-08 
 1.34497085e+07  8.68380220e-09  1.17368510e-08 
 1.37598551e+07  8.68191323e-09  1.14701729e-08 
 1.40771537e+07  8.68007306e-09  1.12096007e-08 
 1.44017690e+07  8.67828058e-09  1.09549930e-08 
 1.47338699e+07  8.67653470e-09  1.07062114e-08 
 1.50736290e+07  8.67483436e-09  1.04631212e-08 
 1.54212228e+07  8.67317856e-09  1.02255905e-08 
 1.57768320e+07  8.67156629e-09  9.99349072e-09 
 1.61406415e+07  8.66999661e-09  9.76669626e-09 
 1.65128404e+07  8.66846858e-09  9.54508448e-09 
 1.68936220e+07  8.66698131e-09  9.32853561e-09 
 1.72831844e+07  8.66553391e-09  9.11693272e-09 
 1.76817299e+07  8.66412555e-09  8.91016162e-09 
 1.80894658e+07  8.66275542e-09  8.70811082e-09 
 1.85066040e+07  8.66142272e-09  8.51067144e-09 
 1.89333613e+07  8.66012670e-09  8.31773716e-09 
 1.93699595e+07  8.65886663e-09  8.12920414e-09 
 1.98166255e+07  8.65764179e-09  7.94497101e-09 
 2.02735916e+07  8.65645152e-09  7.76493875e-09 
 2.07410951e+07  8.65529515e-09  7.58901066e-09 
 2.12193792e+07  8.65417207e-09  7.41709233e-09 
 2.17086923e+07  8.65308166e-09  7.24909154e-09 
 2.22092889e+07  8.65202336e-09  7.08491823e-09 
 2.27214291e+07  8.65099661e-09  6.92448444e-09 
 2.32453791e+07  8.65000088e-09  6.76770429e-09 
 2.37814113e+07  8.64903569e-09  6.61449387e-09 
 2.43298042e+07  8.64810056e-09  6.46477127e-09 
 2.48908429e+07  8.64719502e-09  6.31845645e-09 
 2.54648190e+07  8.64631868e-09  6.17547127e-09 
 2.60520309e+07  8.64547111e-09  6.03573939e-09 
 2.66527837e+07  8.64465196e-09  5.89918625e-09 
 2.72673897e+07  8.64386086e-09  5.76573905e-09 
 2.78961683e+07  8.64309751e-09  5.63532664e-09 
 2.85394464e+07  8.64236160e-09  5.50787957e-09 
 2.91975583e+07  8.64165285e-09  5.38332997e-09 
 2.98708461e+07  8.64097104e-09  5.26161156e-09 
 3.05596598e+07  8.64031592e-09  5.14265961e-09 
 3.12643573e+07  8.63968732e-09  5.02641088e-09 
 3.19853049e+07  8.63908506e-09  4.91280358e-09 
 3.27228774e+07  8.63850901e-09  4.80177739e-09 
 3.34774581e+07  8.63795906e-09  4.69327337e-09 
 3.42494392e+07  8.63743511e-09  4.58723392e-09 
 3.50392221e+07  8.63693712e-09  4.48360282e-09 
 3.58472171e+07  8.63646506e-09  4.38232512e-09 
 3.66738442e+07  8.63601892e-09  4.28334715e-09 
 3.75195331e+07  8.63559875e-09  4.18661648e-09 
 3.83847234e+07  8.63520461e-09  4.09208189e-09 
 3.92698648e+07  8.63483658e-09  3.99969334e-09 
 4.01754173e+07  8.63449480e-09  3.90940195e-09 
 4.11018515e+07  8.63417943e-09  3.82115998e-09 
 4.20496491e+07  8.63389065e-09  3.73492076e-09 
 4.30193027e+07  8.63362870e-09  3.65063873e-09 
 4.40113162e+07  8.63339384e-09  3.56826937e-09 
 4.50262052e+07  8.63318636e-09  3.48776916e-09 
 4.60644974e+07  8.63300661e-09  3.40909562e-09 
 4.71267322e+07  8.63285495e-09  3.33220724e-09 
 4.82134619e+07  8.63273182e-09  3.25706344e-09 
 4.93252513e+07  8.63263765e-09  3.18362459e-09 
 5.04626783e+07  8.63257295e-09  3.11185199e-09 
 5.16263340e+07  8.63253826e-09  3.04170781e-09 
 5.28168234e+07  8.63253417e-09  2.97315508e-09 
 5.40347650e+07  8.63256132e-09  2.90615770e-09 
 5.52807921e+07  8.63262038e-09  2.84068040e-09 
 5.65555523e+07  8.63271210e-09  2.77668870e-09 
 5.78597080e+07  8.63283725e-09  2.71414893e-09 
 5.91939372e+07  8.63299668e-09  2.65302819e-09 
 6.05589334e+07  8.63319127e-09  2.59329432e-09 
 6.19554061e+07  8.63342200e-09  2.53491593e-09 
 6.33840810e+07  8.63368985e-09  2.47786231e-09 
 6.48457008e+07  8.63399593e-09  2.42210348e-09 
 6.63410251e+07  8.63434135e-09  2.36761015e-09 
 6.78708313e+07  8.63472734e-09  2.31435369e-09 
 6.94359143e+07  8.63515518e-09  2.26230612e-09 
 7.10370877e+07  8.63562620e-09  2.21144013e-09 
 7.26751838e+07  8.63614185e-09  2.16172900e-09 
 7.43510539e+07  8.63670362e-09  2.11314665e-09 
 7.60655691e+07  8.63731310e-09  2.06566758e-09 
 7.78196206e+07  8.63797197e-09  2.01926689e-09 
 7.96141200e+07  8.63868199e-09  1.97392023e-09 
 8.14500001e+07  8.63944501e-09  1.92960382e-09 
 8.33282151e+07  8.64026298e-09  1.88629443e-09 
 8.52497412e+07  8.64113795e-09  1.84396935e-09 
 8.72155772e+07  8.64207207e-09  1.80260640e-09 
 8.92267449e+07  8.64306761e-09  1.76218390e-09 
 9.12842895e+07  8.64412694e-09  1.72268066e-09 
 9.33892805e+07  8.64525255e-09  1.68407600e-09 
 9.55428121e+07  8.64644706e-09  1.64634969e-09 
 9.77460036e+07  8.64771320e-09  1.60948196e-09 
 1.00000000e+08  8.64905385e-09  1.57345352e-09 
 1.02305973e+08  8.65047202e-09  1.53824550e-09 
 1.04665121e+08  8.65197085e-09  1.50383945e-09 
 1.07078670e+08  8.65355366e-09  1.47021738e-09 
 1.09547876e+08  8.65522390e-09  1.43736167e-09 
 1.12074020e+08  8.65698518e-09  1.40525514e-09 
 1.14658417e+08  8.65884130e-09  1.37388097e-09 
 1.17302409e+08  8.66079620e-09  1.34322276e-09 
 1.20007371e+08  8.66285403e-09  1.31326444e-09 
 1.22774708e+08  8.66501913e-09  1.28399036e-09 
 1.25605860e+08  8.66729600e-09  1.25538518e-09 
 1.28502297e+08  8.66968939e-09  1.22743395e-09 
 1.31465525e+08  8.67220422e-09  1.20012203e-09 
 1.34497085e+08  8.67484566e-09  1.17343514e-09 
 1.37598551e+08  8.67761910e-09  1.14735931e-09 
 1.40771537e+08  8.68053014e-09  1.12188089e-09 
 1.44017690e+08  8.68358467e-09  1.09698657e-09 
 1.47338699e+08  8.68678880e-09  1.07266329e-09 
 1.50736290e+08  8.69014891e-09  1.04889835e-09 
 1.54212228e+08  8.69367166e-09  1.02567929e-09 
 1.57768320e+08  8.69736399e-09  1.00299397e-09 
 1.61406415e+08  8.70123313e-09  9.80830503e-10 
 1.65128404e+08  8.70528663e-09  9.59177287e-10 
 1.68936220e+08  8.70953231e-09  9.38022983e-10 
 1.72831844e+08  8.71397836e-09  9.17356507e-10 
 1.76817299e+08  8.71863328e-09  8.97167031e-10 
 1.80894658e+08  8.72350593e-09  8.77443973e-10 
 1.85066040e+08  8.72860550e-09  8.58176991e-10 
 1.89333613e+08  8.73394158e-09  8.39355982e-10 
 1.93699595e+08  8.73952410e-09  8.20971068e-10 
 1.98166255e+08  8.74536342e-09  8.03012599e-10 
 2.02735916e+08  8.75147027e-09  7.85471145e-10 
 2.07410951e+08  8.75785580e-09  7.68337485e-10 
 2.12193792e+08  8.76453158e-09  7.51602614e-10 
 2.17086923e+08  8.77150962e-09  7.35257724e-10 
 2.22092889e+08  8.77880236e-09  7.19294210e-10 
 2.27214291e+08  8.78642269e-09  7.03703661e-10 
 2.32453791e+08  8.79438398e-09  6.88477853e-10 
 2.37814113e+08  8.80270005e-09  6.73608750e-10 
 2.43298042e+08  8.81138522e-09  6.59088493e-10 
 2.48908429e+08  8.82045428e-09  6.44909401e-10 
 2.54648190e+08  8.82992251e-09  6.31063963e-10 
 2.60520309e+08  8.83980572e-09  6.17544835e-10 
 2.66527837e+08  8.85012020e-09  6.04344837e-10 
 2.72673897e+08  8.86088276e-09  5.91456945e-10 
 2.78961683e+08  8.87211071e-09  5.78874292e-10 
 2.85394464e+08  8.88382190e-09  5.66590160e-10 
 2.91975583e+08  8.89603466e-09  5.54597977e-10 
 2.98708461e+08  8.90876787e-09  5.42891314e-10 
