 frequency       v(Amag_dB)      v(Aarg)        
 8.72155772e+02 -6.28913109e+00 -2.25757092e-01 
 8.92267449e+02 -6.28913080e+00 -2.30963004e-01 
 9.12842895e+02 -6.28913049e+00 -2.36288963e-01 
 9.33892805e+02 -6.28913016e+00 -2.41737739e-01 
 9.55428121e+02 -6.28912983e+00 -2.47312163e-01 
 9.77460036e+02 -6.28912947e+00 -2.53015133e-01 
 1.00000000e+03 -6.28912910e+00 -2.58849613e-01 
 1.02305973e+03 -6.28912871e+00 -2.64818636e-01 
 1.04665121e+03 -6.28912831e+00 -2.70925305e-01 
 1.07078670e+03 -6.28912788e+00 -2.77172794e-01 
 1.09547876e+03 -6.28912744e+00 -2.83564349e-01 
 1.12074020e+03 -6.28912697e+00 -2.90103294e-01 
 1.14658417e+03 -6.28912649e+00 -2.96793027e-01 
 1.17302409e+03 -6.28912598e+00 -3.03637026e-01 
 1.20007371e+03 -6.28912544e+00 -3.10638848e-01 
 1.22774708e+03 -6.28912488e+00 -3.17802132e-01 
 1.25605860e+03 -6.28912430e+00 -3.25130602e-01 
 1.28502297e+03 -6.28912369e+00 -3.32628068e-01 
 1.31465525e+03 -6.28912305e+00 -3.40298426e-01 
 1.34497085e+03 -6.28912238e+00 -3.48145664e-01 
 1.37598551e+03 -6.28912168e+00 -3.56173860e-01 
 1.40771537e+03 -6.28912094e+00 -3.64387188e-01 
 1.44017690e+03 -6.28912017e+00 -3.72789916e-01 
 1.47338699e+03 -6.28911937e+00 -3.81386414e-01 
 1.50736290e+03 -6.28911853e+00 -3.90181149e-01 
 1.54212228e+03 -6.28911765e+00 -3.99178693e-01 
 1.57768320e+03 -6.28911673e+00 -4.08383723e-01 
 1.61406415e+03 -6.28911576e+00 -4.17801024e-01 
 1.65128404e+03 -6.28911475e+00 -4.27435491e-01 
 1.68936220e+03 -6.28911369e+00 -4.37292133e-01 
 1.72831844e+03 -6.28911259e+00 -4.47376073e-01 
 1.76817299e+03 -6.28911143e+00 -4.57692553e-01 
 1.80894658e+03 -6.28911022e+00 -4.68246936e-01 
 1.85066040e+03 -6.28910895e+00 -4.79044708e-01 
 1.89333613e+03 -6.28910762e+00 -4.90091483e-01 
 1.93699595e+03 -6.28910623e+00 -5.01393003e-01 
 1.98166255e+03 -6.28910478e+00 -5.12955143e-01 
 2.02735916e+03 -6.28910325e+00 -5.24783914e-01 
 2.07410951e+03 -6.28910166e+00 -5.36885465e-01 
 2.12193792e+03 -6.28909999e+00 -5.49266087e-01 
 2.17086923e+03 -6.28909825e+00 -5.61932215e-01 
 2.22092889e+03 -6.28909642e+00 -5.74890436e-01 
 2.27214291e+03 -6.28909451e+00 -5.88147484e-01 
 2.32453791e+03 -6.28909251e+00 -6.01710253e-01 
 2.37814113e+03 -6.28909041e+00 -6.15585794e-01 
 2.43298042e+03 -6.28908822e+00 -6.29781319e-01 
 2.48908429e+03 -6.28908592e+00 -6.44304209e-01 
 2.54648190e+03 -6.28908352e+00 -6.59162015e-01 
 2.60520309e+03 -6.28908101e+00 -6.74362460e-01 
 2.66527837e+03 -6.28907838e+00 -6.89913448e-01 
 2.72673897e+03 -6.28907562e+00 -7.05823065e-01 
 2.78961683e+03 -6.28907274e+00 -7.22099581e-01 
 2.85394464e+03 -6.28906972e+00 -7.38751459e-01 
 2.91975583e+03 -6.28906657e+00 -7.55787357e-01 
 2.98708461e+03 -6.28906326e+00 -7.73216133e-01 
 3.05596598e+03 -6.28905980e+00 -7.91046849e-01 
 3.12643573e+03 -6.28905618e+00 -8.09288777e-01 
 3.19853049e+03 -6.28905239e+00 -8.27951401e-01 
 3.27228774e+03 -6.28904843e+00 -8.47044425e-01 
 3.34774581e+03 -6.28904428e+00 -8.66577778e-01 
 3.42494392e+03 -6.28903993e+00 -8.86561617e-01 
 3.50392221e+03 -6.28903538e+00 -9.07006334e-01 
 3.58472171e+03 -6.28903063e+00 -9.27922561e-01 
 3.66738442e+03 -6.28902564e+00 -9.49321174e-01 
 3.75195331e+03 -6.28902043e+00 -9.71213302e-01 
 3.83847234e+03 -6.28901497e+00 -9.93610330e-01 
 3.92698648e+03 -6.28900926e+00 -1.01652391e+00 
 4.01754173e+03 -6.28900329e+00 -1.03996595e+00 
 4.11018515e+03 -6.28899703e+00 -1.06394865e+00 
 4.20496491e+03 -6.28899048e+00 -1.08848448e+00 
 4.30193027e+03 -6.28898363e+00 -1.11358620e+00 
 4.40113162e+03 -6.28897646e+00 -1.13926687e+00 
 4.50262052e+03 -6.28896895e+00 -1.16553985e+00 
 4.60644974e+03 -6.28896109e+00 -1.19241881e+00 
 4.71267322e+03 -6.28895287e+00 -1.21991772e+00 
 4.82134619e+03 -6.28894426e+00 -1.24805090e+00 
 4.93252513e+03 -6.28893525e+00 -1.27683297e+00 
 5.04626783e+03 -6.28892582e+00 -1.30627892e+00 
 5.16263340e+03 -6.28891595e+00 -1.33640407e+00 
 5.28168234e+03 -6.28890562e+00 -1.36722408e+00 
 5.40347650e+03 -6.28889481e+00 -1.39875500e+00 
 5.52807921e+03 -6.28888350e+00 -1.43101323e+00 
 5.65555523e+03 -6.28887166e+00 -1.46401557e+00 
 5.78597080e+03 -6.28885926e+00 -1.49777918e+00 
 5.91939372e+03 -6.28884629e+00 -1.53232164e+00 
 6.05589334e+03 -6.28883272e+00 -1.56766093e+00 
 6.19554061e+03 -6.28881851e+00 -1.60381544e+00 
 6.33840810e+03 -6.28880363e+00 -1.64080400e+00 
 6.48457008e+03 -6.28878807e+00 -1.67864586e+00 
 6.63410251e+03 -6.28877178e+00 -1.71736072e+00 
 6.78708313e+03 -6.28875473e+00 -1.75696874e+00 
 6.94359143e+03 -6.28873688e+00 -1.79749054e+00 
 7.10370877e+03 -6.28871821e+00 -1.83894724e+00 
 7.26751838e+03 -6.28869866e+00 -1.88136041e+00 
 7.43510539e+03 -6.28867820e+00 -1.92475215e+00 
 7.60655691e+03 -6.28865679e+00 -1.96914507e+00 
 7.78196206e+03 -6.28863438e+00 -2.01456229e+00 
 7.96141200e+03 -6.28861093e+00 -2.06102747e+00 
 8.14500001e+03 -6.28858638e+00 -2.10856483e+00 
 8.33282151e+03 -6.28856070e+00 -2.15719914e+00 
 8.52497412e+03 -6.28853381e+00 -2.20695575e+00 
 8.72155772e+03 -6.28850567e+00 -2.25786060e+00 
 8.92267449e+03 -6.28847622e+00 -2.30994022e+00 
 9.12842895e+03 -6.28844540e+00 -2.36322178e+00 
 9.33892805e+03 -6.28841314e+00 -2.41773305e+00 
 9.55428121e+03 -6.28837938e+00 -2.47350247e+00 
 9.77460036e+03 -6.28834405e+00 -2.53055913e+00 
 1.00000000e+04 -6.28830707e+00 -2.58893280e+00 
 1.02305973e+04 -6.28826837e+00 -2.64865395e+00 
 1.04665121e+04 -6.28822787e+00 -2.70975374e+00 
 1.07078670e+04 -6.28818549e+00 -2.77226407e+00 
 1.09547876e+04 -6.28814113e+00 -2.83621759e+00 
 1.12074020e+04 -6.28809471e+00 -2.90164768e+00 
 1.14658417e+04 -6.28804612e+00 -2.96858853e+00 
 1.17302409e+04 -6.28799528e+00 -3.03707513e+00 
 1.20007371e+04 -6.28794207e+00 -3.10714325e+00 
 1.22774708e+04 -6.28788638e+00 -3.17882953e+00 
 1.25605860e+04 -6.28782810e+00 -3.25217145e+00 
 1.28502297e+04 -6.28776712e+00 -3.32720738e+00 
 1.31465525e+04 -6.28770329e+00 -3.40397658e+00 
 1.34497085e+04 -6.28763650e+00 -3.48251921e+00 
 1.37598551e+04 -6.28756661e+00 -3.56287641e+00 
 1.40771537e+04 -6.28749346e+00 -3.64509025e+00 
 1.44017690e+04 -6.28741692e+00 -3.72920380e+00 
 1.47338699e+04 -6.28733682e+00 -3.81526116e+00 
 1.50736290e+04 -6.28725300e+00 -3.90330743e+00 
 1.54212228e+04 -6.28716528e+00 -3.99338879e+00 
 1.57768320e+04 -6.28707349e+00 -4.08555252e+00 
 1.61406415e+04 -6.28697744e+00 -4.17984699e+00 
 1.65128404e+04 -6.28687693e+00 -4.27632172e+00 
 1.68936220e+04 -6.28677176e+00 -4.37502741e+00 
 1.72831844e+04 -6.28666171e+00 -4.47601595e+00 
 1.76817299e+04 -6.28654655e+00 -4.57934045e+00 
 1.80894658e+04 -6.28642605e+00 -4.68505530e+00 
 1.85066040e+04 -6.28629997e+00 -4.79321615e+00 
 1.89333613e+04 -6.28616804e+00 -4.90388001e+00 
 1.93699595e+04 -6.28603000e+00 -5.01710520e+00 
 1.98166255e+04 -6.28588557e+00 -5.13295148e+00 
 2.02735916e+04 -6.28573446e+00 -5.25147999e+00 
 2.07410951e+04 -6.28557634e+00 -5.37275336e+00 
 2.12193792e+04 -6.28541092e+00 -5.49683571e+00 
 2.17086923e+04 -6.28523784e+00 -5.62379269e+00 
 2.22092889e+04 -6.28505676e+00 -5.75369155e+00 
 2.27214291e+04 -6.28486732e+00 -5.88660113e+00 
 2.32453791e+04 -6.28466913e+00 -6.02259194e+00 
 2.37814113e+04 -6.28446178e+00 -6.16173619e+00 
 2.43298042e+04 -6.28424488e+00 -6.30410786e+00 
 2.48908429e+04 -6.28401797e+00 -6.44978269e+00 
 2.54648190e+04 -6.28378060e+00 -6.59883828e+00 
 2.60520309e+04 -6.28353230e+00 -6.75135412e+00 
