 v-sweep         v(vinp)         v(voutp)        v(voutn)       
-1.13600000e+00  1.82000000e-01  8.79165182e-02  1.43912395e+00 
-1.13500000e+00  1.82500000e-01  8.79581146e-02  1.43911943e+00 
-1.13400000e+00  1.83000000e-01  8.79997735e-02  1.43911487e+00 
-1.13300000e+00  1.83500000e-01  8.80414954e-02  1.43911029e+00 
-1.13200000e+00  1.84000000e-01  8.80832803e-02  1.43910567e+00 
-1.13100000e+00  1.84500000e-01  8.81251284e-02  1.43910103e+00 
-1.13000000e+00  1.85000000e-01  8.81670400e-02  1.43909636e+00 
-1.12900000e+00  1.85500000e-01  8.82090152e-02  1.43909166e+00 
-1.12800000e+00  1.86000000e-01  8.82510543e-02  1.43908693e+00 
-1.12700000e+00  1.86500000e-01  8.82931573e-02  1.43908216e+00 
-1.12600000e+00  1.87000000e-01  8.83353246e-02  1.43907737e+00 
-1.12500000e+00  1.87500000e-01  8.83775563e-02  1.43907255e+00 
-1.12400000e+00  1.88000000e-01  8.84198525e-02  1.43906769e+00 
-1.12300000e+00  1.88500000e-01  8.84622136e-02  1.43906280e+00 
-1.12200000e+00  1.89000000e-01  8.85046397e-02  1.43905788e+00 
-1.12100000e+00  1.89500000e-01  8.85471311e-02  1.43905293e+00 
-1.12000000e+00  1.90000000e-01  8.85896878e-02  1.43904794e+00 
-1.11900000e+00  1.90500000e-01  8.86323102e-02  1.43904292e+00 
-1.11800000e+00  1.91000000e-01  8.86749985e-02  1.43903787e+00 
-1.11700000e+00  1.91500000e-01  8.87177528e-02  1.43903278e+00 
-1.11600000e+00  1.92000000e-01  8.87605733e-02  1.43902766e+00 
-1.11500000e+00  1.92500000e-01  8.88034604e-02  1.43902250e+00 
-1.11400000e+00  1.93000000e-01  8.88464141e-02  1.43901731e+00 
-1.11300000e+00  1.93500000e-01  8.88894347e-02  1.43901208e+00 
-1.11200000e+00  1.94000000e-01  8.89325225e-02  1.43900682e+00 
-1.11100000e+00  1.94500000e-01  8.89756776e-02  1.43900152e+00 
-1.11000000e+00  1.95000000e-01  8.90189003e-02  1.43899618e+00 
-1.10900000e+00  1.95500000e-01  8.90621908e-02  1.43899081e+00 
-1.10800000e+00  1.96000000e-01  8.91055493e-02  1.43898540e+00 
-1.10700000e+00  1.96500000e-01  8.91489760e-02  1.43897995e+00 
-1.10600000e+00  1.97000000e-01  8.91924712e-02  1.43897447e+00 
-1.10500000e+00  1.97500000e-01  8.92360351e-02  1.43896894e+00 
-1.10400000e+00  1.98000000e-01  8.92796679e-02  1.43896338e+00 
-1.10300000e+00  1.98500000e-01  8.93233698e-02  1.43895777e+00 
-1.10200000e+00  1.99000000e-01  8.93671412e-02  1.43895213e+00 
-1.10100000e+00  1.99500000e-01  8.94109821e-02  1.43894645e+00 
-1.10000000e+00  2.00000000e-01  8.94548930e-02  1.43894072e+00 
-1.09900000e+00  2.00500000e-01  8.94988739e-02  1.43893496e+00 
-1.09800000e+00  2.01000000e-01  8.95429251e-02  1.43892915e+00 
-1.09700000e+00  2.01500000e-01  8.95870469e-02  1.43892330e+00 
-1.09600000e+00  2.02000000e-01  8.96312395e-02  1.43891741e+00 
-1.09500000e+00  2.02500000e-01  8.96755032e-02  1.43891148e+00 
-1.09400000e+00  2.03000000e-01  8.97198382e-02  1.43890551e+00 
-1.09300000e+00  2.03500000e-01  8.97642447e-02  1.43889949e+00 
-1.09200000e+00  2.04000000e-01  8.98087230e-02  1.43889342e+00 
-1.09100000e+00  2.04500000e-01  8.98532733e-02  1.43888732e+00 
-1.09000000e+00  2.05000000e-01  8.98978959e-02  1.43888117e+00 
-1.08900000e+00  2.05500000e-01  8.99425910e-02  1.43887497e+00 
-1.08800000e+00  2.06000000e-01  8.99873589e-02  1.43886873e+00 
-1.08700000e+00  2.06500000e-01  9.00321999e-02  1.43886245e+00 
-1.08600000e+00  2.07000000e-01  9.00771142e-02  1.43885611e+00 
-1.08500000e+00  2.07500000e-01  9.01221020e-02  1.43884974e+00 
-1.08400000e+00  2.08000000e-01  9.01671636e-02  1.43884331e+00 
-1.08300000e+00  2.08500000e-01  9.02122992e-02  1.43883684e+00 
-1.08200000e+00  2.09000000e-01  9.02575092e-02  1.43883032e+00 
-1.08100000e+00  2.09500000e-01  9.03027938e-02  1.43882375e+00 
-1.08000000e+00  2.10000000e-01  9.03481532e-02  1.43881713e+00 
-1.07900000e+00  2.10500000e-01  9.03935878e-02  1.43881047e+00 
-1.07800000e+00  2.11000000e-01  9.04390977e-02  1.43880375e+00 
-1.07700000e+00  2.11500000e-01  9.04846832e-02  1.43879699e+00 
-1.07600000e+00  2.12000000e-01  9.05303447e-02  1.43879017e+00 
-1.07500000e+00  2.12500000e-01  9.05760823e-02  1.43878331e+00 
-1.07400000e+00  2.13000000e-01  9.06218964e-02  1.43877639e+00 
-1.07300000e+00  2.13500000e-01  9.06677872e-02  1.43876942e+00 
-1.07200000e+00  2.14000000e-01  9.07137550e-02  1.43876240e+00 
-1.07100000e+00  2.14500000e-01  9.07598000e-02  1.43875533e+00 
-1.07000000e+00  2.15000000e-01  9.08059226e-02  1.43874821e+00 
-1.06900000e+00  2.15500000e-01  9.08521230e-02  1.43874103e+00 
-1.06800000e+00  2.16000000e-01  9.08984015e-02  1.43873380e+00 
-1.06700000e+00  2.16500000e-01  9.09447584e-02  1.43872652e+00 
-1.06600000e+00  2.17000000e-01  9.09911939e-02  1.43871918e+00 
-1.06500000e+00  2.17500000e-01  9.10377083e-02  1.43871179e+00 
-1.06400000e+00  2.18000000e-01  9.10843020e-02  1.43870434e+00 
-1.06300000e+00  2.18500000e-01  9.11309751e-02  1.43869684e+00 
-1.06200000e+00  2.19000000e-01  9.11777280e-02  1.43868928e+00 
-1.06100000e+00  2.19500000e-01  9.12245610e-02  1.43868166e+00 
-1.06000000e+00  2.20000000e-01  9.12714744e-02  1.43867399e+00 
-1.05900000e+00  2.20500000e-01  9.13184683e-02  1.43866626e+00 
-1.05800000e+00  2.21000000e-01  9.13655432e-02  1.43865848e+00 
-1.05700000e+00  2.21500000e-01  9.14126994e-02  1.43865064e+00 
-1.05600000e+00  2.22000000e-01  9.14599370e-02  1.43864273e+00 
-1.05500000e+00  2.22500000e-01  9.15072564e-02  1.43863477e+00 
-1.05400000e+00  2.23000000e-01  9.15546580e-02  1.43862675e+00 
-1.05300000e+00  2.23500000e-01  9.16021419e-02  1.43861868e+00 
-1.05200000e+00  2.24000000e-01  9.16497085e-02  1.43861054e+00 
-1.05100000e+00  2.24500000e-01  9.16973581e-02  1.43860234e+00 
-1.05000000e+00  2.25000000e-01  9.17450909e-02  1.43859408e+00 
-1.04900000e+00  2.25500000e-01  9.17929074e-02  1.43858576e+00 
-1.04800000e+00  2.26000000e-01  9.18408077e-02  1.43857738e+00 
-1.04700000e+00  2.26500000e-01  9.18887922e-02  1.43856894e+00 
-1.04600000e+00  2.27000000e-01  9.19368612e-02  1.43856043e+00 
-1.04500000e+00  2.27500000e-01  9.19850150e-02  1.43855186e+00 
-1.04400000e+00  2.28000000e-01  9.20332539e-02  1.43854323e+00 
-1.04300000e+00  2.28500000e-01  9.20815782e-02  1.43853454e+00 
-1.04200000e+00  2.29000000e-01  9.21299882e-02  1.43852578e+00 
-1.04100000e+00  2.29500000e-01  9.21784842e-02  1.43851696e+00 
-1.04000000e+00  2.30000000e-01  9.22270666e-02  1.43850807e+00 
-1.03900000e+00  2.30500000e-01  9.22757356e-02  1.43849912e+00 
-1.03800000e+00  2.31000000e-01  9.23244915e-02  1.43849010e+00 
-1.03700000e+00  2.31500000e-01  9.23733347e-02  1.43848102e+00 
-1.03600000e+00  2.32000000e-01  9.24222655e-02  1.43847187e+00 
-1.03500000e+00  2.32500000e-01  9.24712842e-02  1.43846265e+00 
-1.03400000e+00  2.33000000e-01  9.25203911e-02  1.43845337e+00 
-1.03300000e+00  2.33500000e-01  9.25695866e-02  1.43844402e+00 
-1.03200000e+00  2.34000000e-01  9.26188708e-02  1.43843460e+00 
-1.03100000e+00  2.34500000e-01  9.26682443e-02  1.43842512e+00 
-1.03000000e+00  2.35000000e-01  9.27177073e-02  1.43841556e+00 
-1.02900000e+00  2.35500000e-01  9.27672601e-02  1.43840594e+00 
-1.02800000e+00  2.36000000e-01  9.28169030e-02  1.43839625e+00 
-1.02700000e+00  2.36500000e-01  9.28666364e-02  1.43838649e+00 
-1.02600000e+00  2.37000000e-01  9.29164606e-02  1.43837666e+00 
-1.02500000e+00  2.37500000e-01  9.29663760e-02  1.43836676e+00 
-1.02400000e+00  2.38000000e-01  9.30163828e-02  1.43835678e+00 
-1.02300000e+00  2.38500000e-01  9.30664814e-02  1.43834674e+00 
-1.02200000e+00  2.39000000e-01  9.31166721e-02  1.43833662e+00 
-1.02100000e+00  2.39500000e-01  9.31669552e-02  1.43832644e+00 
-1.02000000e+00  2.40000000e-01  9.32173312e-02  1.43831618e+00 
-1.01900000e+00  2.40500000e-01  9.32678003e-02  1.43830585e+00 
-1.01800000e+00  2.41000000e-01  9.33183629e-02  1.43829544e+00 
-1.01700000e+00  2.41500000e-01  9.33690193e-02  1.43828496e+00 
-1.01600000e+00  2.42000000e-01  9.34197699e-02  1.43827441e+00 
-1.01500000e+00  2.42500000e-01  9.34706149e-02  1.43826379e+00 
-1.01400000e+00  2.43000000e-01  9.35215548e-02  1.43825309e+00 
-1.01300000e+00  2.43500000e-01  9.35725899e-02  1.43824231e+00 
-1.01200000e+00  2.44000000e-01  9.36237205e-02  1.43823146e+00 
-1.01100000e+00  2.44500000e-01  9.36749471e-02  1.43822053e+00 
-1.01000000e+00  2.45000000e-01  9.37262698e-02  1.43820953e+00 
-1.00900000e+00  2.45500000e-01  9.37776892e-02  1.43819845e+00 
-1.00800000e+00  2.46000000e-01  9.38292055e-02  1.43818730e+00 
-1.00700000e+00  2.46500000e-01  9.38808191e-02  1.43817607e+00 
-1.00600000e+00  2.47000000e-01  9.39325304e-02  1.43816476e+00 
-1.00500000e+00  2.47500000e-01  9.39843397e-02  1.43815337e+00 
-1.00400000e+00  2.48000000e-01  9.40362474e-02  1.43814190e+00 
-1.00300000e+00  2.48500000e-01  9.40882538e-02  1.43813036e+00 
-1.00200000e+00  2.49000000e-01  9.41403594e-02  1.43811873e+00 
-1.00100000e+00  2.49500000e-01  9.41925644e-02  1.43810703e+00 
-1.00000000e+00  2.50000000e-01  9.42448693e-02  1.43809525e+00 
-9.99000000e-01  2.50500000e-01  9.42972744e-02  1.43808339e+00 
-9.98000000e-01  2.51000000e-01  9.43497801e-02  1.43807144e+00 
-9.97000000e-01  2.51500000e-01  9.44023868e-02  1.43805942e+00 
-9.96000000e-01  2.52000000e-01  9.44550948e-02  1.43804732e+00 
-9.95000000e-01  2.52500000e-01  9.45079046e-02  1.43803513e+00 
-9.94000000e-01  2.53000000e-01  9.45608165e-02  1.43802286e+00 
-9.93000000e-01  2.53500000e-01  9.46138308e-02  1.43801051e+00 
-9.92000000e-01  2.54000000e-01  9.46669481e-02  1.43799808e+00 
-9.91000000e-01  2.54500000e-01  9.47201686e-02  1.43798556e+00 
-9.90000000e-01  2.55000000e-01  9.47734928e-02  1.43797296e+00 
-9.89000000e-01  2.55500000e-01  9.48269210e-02  1.43796028e+00 
-9.88000000e-01  2.56000000e-01  9.48804537e-02  1.43794752e+00 
-9.87000000e-01  2.56500000e-01  9.49340912e-02  1.43793466e+00 
-9.86000000e-01  2.57000000e-01  9.49878340e-02  1.43792173e+00 
-9.85000000e-01  2.57500000e-01  9.50416823e-02  1.43790871e+00 
-9.84000000e-01  2.58000000e-01  9.50956368e-02  1.43789560e+00 
-9.83000000e-01  2.58500000e-01  9.51496977e-02  1.43788241e+00 
-9.82000000e-01  2.59000000e-01  9.52038654e-02  1.43786913e+00 
-9.81000000e-01  2.59500000e-01  9.52581404e-02  1.43785576e+00 
-9.80000000e-01  2.60000000e-01  9.53125231e-02  1.43784231e+00 
-9.79000000e-01  2.60500000e-01  9.53670139e-02  1.43782877e+00 
-9.78000000e-01  2.61000000e-01  9.54216133e-02  1.43781514e+00 
-9.77000000e-01  2.61500000e-01  9.54763215e-02  1.43780143e+00 
-9.76000000e-01  2.62000000e-01  9.55311392e-02  1.43778762e+00 
-9.75000000e-01  2.62500000e-01  9.55860666e-02  1.43777373e+00 
-9.74000000e-01  2.63000000e-01  9.56411042e-02  1.43775975e+00 
-9.73000000e-01  2.63500000e-01  9.56962525e-02  1.43774568e+00 
-9.72000000e-01  2.64000000e-01  9.57515119e-02  1.43773151e+00 
-9.71000000e-01  2.64500000e-01  9.58068828e-02  1.43771726e+00 
-9.70000000e-01  2.65000000e-01  9.58623657e-02  1.43770292e+00 
-9.69000000e-01  2.65500000e-01  9.59179610e-02  1.43768849e+00 
-9.68000000e-01  2.66000000e-01  9.59736691e-02  1.43767396e+00 
-9.67000000e-01  2.66500000e-01  9.60294906e-02  1.43765934e+00 
-9.66000000e-01  2.67000000e-01  9.60854258e-02  1.43764463e+00 
-9.65000000e-01  2.67500000e-01  9.61414752e-02  1.43762983e+00 
-9.64000000e-01  2.68000000e-01  9.61976393e-02  1.43761494e+00 
-9.63000000e-01  2.68500000e-01  9.62539186e-02  1.43759995e+00 
-9.62000000e-01  2.69000000e-01  9.63103134e-02  1.43758487e+00 
-9.61000000e-01  2.69500000e-01  9.63668243e-02  1.43756969e+00 
-9.60000000e-01  2.70000000e-01  9.64234517e-02  1.43755442e+00 
-9.59000000e-01  2.70500000e-01  9.64801962e-02  1.43753905e+00 
-9.58000000e-01  2.71000000e-01  9.65370581e-02  1.43752359e+00 
-9.57000000e-01  2.71500000e-01  9.65940380e-02  1.43750804e+00 
-9.56000000e-01  2.72000000e-01  9.66511364e-02  1.43749238e+00 
-9.55000000e-01  2.72500000e-01  9.67083537e-02  1.43747663e+00 
-9.54000000e-01  2.73000000e-01  9.67656905e-02  1.43746079e+00 
-9.53000000e-01  2.73500000e-01  9.68231471e-02  1.43744485e+00 
-9.52000000e-01  2.74000000e-01  9.68807242e-02  1.43742880e+00 
-9.51000000e-01  2.74500000e-01  9.69384222e-02  1.43741267e+00 
-9.50000000e-01  2.75000000e-01  9.69962417e-02  1.43739643e+00 
-9.49000000e-01  2.75500000e-01  9.70541831e-02  1.43738009e+00 
-9.48000000e-01  2.76000000e-01  9.71122469e-02  1.43736366e+00 
-9.47000000e-01  2.76500000e-01  9.71704337e-02  1.43734712e+00 
-9.46000000e-01  2.77000000e-01  9.72287440e-02  1.43733049e+00 
-9.45000000e-01  2.77500000e-01  9.72871783e-02  1.43731375e+00 
-9.44000000e-01  2.78000000e-01  9.73457371e-02  1.43729692e+00 
-9.43000000e-01  2.78500000e-01  9.74044210e-02  1.43727998e+00 
-9.42000000e-01  2.79000000e-01  9.74632305e-02  1.43726294e+00 
-9.41000000e-01  2.79500000e-01  9.75221661e-02  1.43724580e+00 
-9.40000000e-01  2.80000000e-01  9.75812284e-02  1.43722855e+00 
-9.39000000e-01  2.80500000e-01  9.76404180e-02  1.43721121e+00 
-9.38000000e-01  2.81000000e-01  9.76997352e-02  1.43719376e+00 
-9.37000000e-01  2.81500000e-01  9.77591809e-02  1.43717620e+00 
-9.36000000e-01  2.82000000e-01  9.78187553e-02  1.43715855e+00 
-9.35000000e-01  2.82500000e-01  9.78784593e-02  1.43714078e+00 
-9.34000000e-01  2.83000000e-01  9.79382932e-02  1.43712292e+00 
-9.33000000e-01  2.83500000e-01  9.79982577e-02  1.43710494e+00 
-9.32000000e-01  2.84000000e-01  9.80583533e-02  1.43708686e+00 
-9.31000000e-01  2.84500000e-01  9.81185807e-02  1.43706868e+00 
-9.30000000e-01  2.85000000e-01  9.81789404e-02  1.43705039e+00 
-9.29000000e-01  2.85500000e-01  9.82394329e-02  1.43703199e+00 
-9.28000000e-01  2.86000000e-01  9.83000589e-02  1.43701348e+00 
-9.27000000e-01  2.86500000e-01  9.83608190e-02  1.43699487e+00 
-9.26000000e-01  2.87000000e-01  9.84217137e-02  1.43697615e+00 
-9.25000000e-01  2.87500000e-01  9.84827437e-02  1.43695731e+00 
-9.24000000e-01  2.88000000e-01  9.85439096e-02  1.43693837e+00 
-9.23000000e-01  2.88500000e-01  9.86052119e-02  1.43691932e+00 
-9.22000000e-01  2.89000000e-01  9.86666513e-02  1.43690016e+00 
-9.21000000e-01  2.89500000e-01  9.87282284e-02  1.43688089e+00 
-9.20000000e-01  2.90000000e-01  9.87899439e-02  1.43686151e+00 
-9.19000000e-01  2.90500000e-01  9.88517982e-02  1.43684201e+00 
-9.18000000e-01  2.91000000e-01  9.89137922e-02  1.43682240e+00 
-9.17000000e-01  2.91500000e-01  9.89759263e-02  1.43680268e+00 
-9.16000000e-01  2.92000000e-01  9.90382014e-02  1.43678285e+00 
-9.15000000e-01  2.92500000e-01  9.91006178e-02  1.43676291e+00 
-9.14000000e-01  2.93000000e-01  9.91631765e-02  1.43674285e+00 
-9.13000000e-01  2.93500000e-01  9.92258778e-02  1.43672267e+00 
-9.12000000e-01  2.94000000e-01  9.92887227e-02  1.43670239e+00 
-9.11000000e-01  2.94500000e-01  9.93517116e-02  1.43668198e+00 
-9.10000000e-01  2.95000000e-01  9.94148453e-02  1.43666146e+00 
-9.09000000e-01  2.95500000e-01  9.94781244e-02  1.43664083e+00 
-9.08000000e-01  2.96000000e-01  9.95415495e-02  1.43662007e+00 
-9.07000000e-01  2.96500000e-01  9.96051215e-02  1.43659920e+00 
-9.06000000e-01  2.97000000e-01  9.96688409e-02  1.43657821e+00 
-9.05000000e-01  2.97500000e-01  9.97327084e-02  1.43655711e+00 
-9.04000000e-01  2.98000000e-01  9.97967247e-02  1.43653588e+00 
-9.03000000e-01  2.98500000e-01  9.98608906e-02  1.43651454e+00 
-9.02000000e-01  2.99000000e-01  9.99252066e-02  1.43649308e+00 
-9.01000000e-01  2.99500000e-01  9.99896735e-02  1.43647149e+00 
-9.00000000e-01  3.00000000e-01  1.00054292e-01  1.43644979e+00 
-8.99000000e-01  3.00500000e-01  1.00119063e-01  1.43642796e+00 
-8.98000000e-01  3.01000000e-01  1.00183987e-01  1.43640602e+00 
-8.97000000e-01  3.01500000e-01  1.00249064e-01  1.43638395e+00 
-8.96000000e-01  3.02000000e-01  1.00314296e-01  1.43636176e+00 
-8.95000000e-01  3.02500000e-01  1.00379684e-01  1.43633944e+00 
-8.94000000e-01  3.03000000e-01  1.00445227e-01  1.43631700e+00 
-8.93000000e-01  3.03500000e-01  1.00510926e-01  1.43629444e+00 
-8.92000000e-01  3.04000000e-01  1.00576783e-01  1.43627175e+00 
-8.91000000e-01  3.04500000e-01  1.00642799e-01  1.43624894e+00 
-8.90000000e-01  3.05000000e-01  1.00708973e-01  1.43622600e+00 
-8.89000000e-01  3.05500000e-01  1.00775306e-01  1.43620294e+00 
-8.88000000e-01  3.06000000e-01  1.00841801e-01  1.43617975e+00 
-8.87000000e-01  3.06500000e-01  1.00908456e-01  1.43615643e+00 
-8.86000000e-01  3.07000000e-01  1.00975273e-01  1.43613298e+00 
-8.85000000e-01  3.07500000e-01  1.01042252e-01  1.43610941e+00 
-8.84000000e-01  3.08000000e-01  1.01109395e-01  1.43608571e+00 
-8.83000000e-01  3.08500000e-01  1.01176702e-01  1.43606187e+00 
-8.82000000e-01  3.09000000e-01  1.01244175e-01  1.43603791e+00 
-8.81000000e-01  3.09500000e-01  1.01311812e-01  1.43601382e+00 
-8.80000000e-01  3.10000000e-01  1.01379617e-01  1.43598959e+00 
-8.79000000e-01  3.10500000e-01  1.01447588e-01  1.43596524e+00 
-8.78000000e-01  3.11000000e-01  1.01515728e-01  1.43594075e+00 
-8.77000000e-01  3.11500000e-01  1.01584036e-01  1.43591613e+00 
-8.76000000e-01  3.12000000e-01  1.01652515e-01  1.43589138e+00 
-8.75000000e-01  3.12500000e-01  1.01721163e-01  1.43586649e+00 
-8.74000000e-01  3.13000000e-01  1.01789983e-01  1.43584147e+00 
-8.73000000e-01  3.13500000e-01  1.01858975e-01  1.43581631e+00 
-8.72000000e-01  3.14000000e-01  1.01928140e-01  1.43579102e+00 
-8.71000000e-01  3.14500000e-01  1.01997478e-01  1.43576560e+00 
-8.70000000e-01  3.15000000e-01  1.02066991e-01  1.43574003e+00 
-8.69000000e-01  3.15500000e-01  1.02136679e-01  1.43571433e+00 
-8.68000000e-01  3.16000000e-01  1.02206544e-01  1.43568849e+00 
-8.67000000e-01  3.16500000e-01  1.02276585e-01  1.43566252e+00 
-8.66000000e-01  3.17000000e-01  1.02346804e-01  1.43563640e+00 
-8.65000000e-01  3.17500000e-01  1.02417202e-01  1.43561015e+00 
-8.64000000e-01  3.18000000e-01  1.02487779e-01  1.43558375e+00 
-8.63000000e-01  3.18500000e-01  1.02558536e-01  1.43555722e+00 
-8.62000000e-01  3.19000000e-01  1.02629475e-01  1.43553054e+00 
-8.61000000e-01  3.19500000e-01  1.02700596e-01  1.43550372e+00 
-8.60000000e-01  3.20000000e-01  1.02771899e-01  1.43547677e+00 
-8.59000000e-01  3.20500000e-01  1.02843386e-01  1.43544966e+00 
-8.58000000e-01  3.21000000e-01  1.02915057e-01  1.43542242e+00 
-8.57000000e-01  3.21500000e-01  1.02986914e-01  1.43539503e+00 
-8.56000000e-01  3.22000000e-01  1.03058957e-01  1.43536749e+00 
-8.55000000e-01  3.22500000e-01  1.03131187e-01  1.43533982e+00 
-8.54000000e-01  3.23000000e-01  1.03203605e-01  1.43531199e+00 
-8.53000000e-01  3.23500000e-01  1.03276212e-01  1.43528402e+00 
-8.52000000e-01  3.24000000e-01  1.03349009e-01  1.43525590e+00 
-8.51000000e-01  3.24500000e-01  1.03421996e-01  1.43522764e+00 
-8.50000000e-01  3.25000000e-01  1.03495174e-01  1.43519923e+00 
-8.49000000e-01  3.25500000e-01  1.03568545e-01  1.43517066e+00 
-8.48000000e-01  3.26000000e-01  1.03642108e-01  1.43514195e+00 
-8.47000000e-01  3.26500000e-01  1.03715866e-01  1.43511309e+00 
-8.46000000e-01  3.27000000e-01  1.03789819e-01  1.43508408e+00 
-8.45000000e-01  3.27500000e-01  1.03863967e-01  1.43505492e+00 
-8.44000000e-01  3.28000000e-01  1.03938312e-01  1.43502561e+00 
-8.43000000e-01  3.28500000e-01  1.04012855e-01  1.43499614e+00 
-8.42000000e-01  3.29000000e-01  1.04087596e-01  1.43496652e+00 
-8.41000000e-01  3.29500000e-01  1.04162536e-01  1.43493675e+00 
-8.40000000e-01  3.30000000e-01  1.04237677e-01  1.43490682e+00 
-8.39000000e-01  3.30500000e-01  1.04313019e-01  1.43487674e+00 
-8.38000000e-01  3.31000000e-01  1.04388562e-01  1.43484651e+00 
-8.37000000e-01  3.31500000e-01  1.04464309e-01  1.43481612e+00 
-8.36000000e-01  3.32000000e-01  1.04540259e-01  1.43478557e+00 
-8.35000000e-01  3.32500000e-01  1.04616414e-01  1.43475486e+00 
-8.34000000e-01  3.33000000e-01  1.04692774e-01  1.43472400e+00 
-8.33000000e-01  3.33500000e-01  1.04769341e-01  1.43469298e+00 
-8.32000000e-01  3.34000000e-01  1.04846116e-01  1.43466180e+00 
-8.31000000e-01  3.34500000e-01  1.04923098e-01  1.43463046e+00 
-8.30000000e-01  3.35000000e-01  1.05000290e-01  1.43459896e+00 
-8.29000000e-01  3.35500000e-01  1.05077692e-01  1.43456730e+00 
-8.28000000e-01  3.36000000e-01  1.05155304e-01  1.43453548e+00 
-8.27000000e-01  3.36500000e-01  1.05233129e-01  1.43450350e+00 
-8.26000000e-01  3.37000000e-01  1.05311166e-01  1.43447135e+00 
-8.25000000e-01  3.37500000e-01  1.05389417e-01  1.43443904e+00 
-8.24000000e-01  3.38000000e-01  1.05467883e-01  1.43440657e+00 
-8.23000000e-01  3.38500000e-01  1.05546564e-01  1.43437393e+00 
-8.22000000e-01  3.39000000e-01  1.05625462e-01  1.43434113e+00 
-8.21000000e-01  3.39500000e-01  1.05704577e-01  1.43430816e+00 
-8.20000000e-01  3.40000000e-01  1.05783910e-01  1.43427502e+00 
-8.19000000e-01  3.40500000e-01  1.05863462e-01  1.43424172e+00 
-8.18000000e-01  3.41000000e-01  1.05943235e-01  1.43420825e+00 
-8.17000000e-01  3.41500000e-01  1.06023228e-01  1.43417461e+00 
-8.16000000e-01  3.42000000e-01  1.06103443e-01  1.43414080e+00 
-8.15000000e-01  3.42500000e-01  1.06183881e-01  1.43410683e+00 
-8.14000000e-01  3.43000000e-01  1.06264543e-01  1.43407268e+00 
-8.13000000e-01  3.43500000e-01  1.06345430e-01  1.43403836e+00 
-8.12000000e-01  3.44000000e-01  1.06426542e-01  1.43400387e+00 
-8.11000000e-01  3.44500000e-01  1.06507880e-01  1.43396921e+00 
-8.10000000e-01  3.45000000e-01  1.06589446e-01  1.43393438e+00 
-8.09000000e-01  3.45500000e-01  1.06671240e-01  1.43389937e+00 
