 frequency       v(Amag_dB)      v(Aarg)        
 7.10370877e+02 -4.53171888e-01 -1.77844082e-01 
 7.26751838e+02 -4.53171933e-01 -1.81945125e-01 
 7.43510539e+02 -4.53171981e-01 -1.86140737e-01 
 7.60655691e+02 -4.53172031e-01 -1.90433099e-01 
 7.78196206e+02 -4.53172083e-01 -1.94824442e-01 
 7.96141200e+02 -4.53172137e-01 -1.99317050e-01 
 8.14500001e+02 -4.53172194e-01 -2.03913256e-01 
 8.33282151e+02 -4.53172254e-01 -2.08615450e-01 
 8.52497412e+02 -4.53172317e-01 -2.13426076e-01 
 8.72155772e+02 -4.53172382e-01 -2.18347634e-01 
 8.92267449e+02 -4.53172451e-01 -2.23382683e-01 
 9.12842895e+02 -4.53172522e-01 -2.28533839e-01 
 9.33892805e+02 -4.53172597e-01 -2.33803781e-01 
 9.55428121e+02 -4.53172676e-01 -2.39195247e-01 
 9.77460036e+02 -4.53172758e-01 -2.44711040e-01 
 1.00000000e+03 -4.53172844e-01 -2.50354027e-01 
 1.02305973e+03 -4.53172934e-01 -2.56127140e-01 
 1.04665121e+03 -4.53173028e-01 -2.62033382e-01 
 1.07078670e+03 -4.53173127e-01 -2.68075821e-01 
 1.09547876e+03 -4.53173230e-01 -2.74257598e-01 
 1.12074020e+03 -4.53173338e-01 -2.80581927e-01 
 1.14658417e+03 -4.53173451e-01 -2.87052094e-01 
 1.17302409e+03 -4.53173570e-01 -2.93671464e-01 
 1.20007371e+03 -4.53173694e-01 -3.00443477e-01 
 1.22774708e+03 -4.53173823e-01 -3.07371652e-01 
 1.25605860e+03 -4.53173959e-01 -3.14459592e-01 
 1.28502297e+03 -4.53174101e-01 -3.21710979e-01 
 1.31465525e+03 -4.53174250e-01 -3.29129584e-01 
 1.34497085e+03 -4.53174405e-01 -3.36719263e-01 
 1.37598551e+03 -4.53174568e-01 -3.44483960e-01 
 1.40771537e+03 -4.53174739e-01 -3.52427712e-01 
 1.44017690e+03 -4.53174917e-01 -3.60554648e-01 
 1.47338699e+03 -4.53175104e-01 -3.68868993e-01 
 1.50736290e+03 -4.53175299e-01 -3.77375068e-01 
 1.54212228e+03 -4.53175508e-01 -3.86077294e-01 
 1.57768320e+03 -4.53175722e-01 -3.94980196e-01 
 1.61406415e+03 -4.53175947e-01 -4.04088400e-01 
 1.65128404e+03 -4.53176181e-01 -4.13406642e-01 
 1.68936220e+03 -4.53176427e-01 -4.22939766e-01 
 1.72831844e+03 -4.53176684e-01 -4.32692726e-01 
 1.76817299e+03 -4.53176953e-01 -4.42670593e-01 
 1.80894658e+03 -4.53177234e-01 -4.52878553e-01 
 1.85066040e+03 -4.53177529e-01 -4.63321912e-01 
 1.89333613e+03 -4.53177838e-01 -4.74006100e-01 
 1.93699595e+03 -4.53178160e-01 -4.84936670e-01 
 1.98166255e+03 -4.53178498e-01 -4.96119305e-01 
 2.02735916e+03 -4.53178852e-01 -5.07559817e-01 
 2.07410951e+03 -4.53179222e-01 -5.19264153e-01 
 2.12193792e+03 -4.53179610e-01 -5.31238399e-01 
 2.17086923e+03 -4.53180015e-01 -5.43488778e-01 
 2.22092889e+03 -4.53180440e-01 -5.56021660e-01 
