 time            v(vin)          v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 1.70597098e-05  5.54608269e-01 -0.00000000e+00  1.50000000e+00  6.55692494e-01  8.38575151e-01 -1.82882657e-01 
 1.70597545e-05  5.54625971e-01 -0.00000000e+00  1.50000000e+00  6.55680954e-01  8.38587676e-01 -1.82906722e-01 
 1.70598437e-05  5.54661374e-01 -0.00000000e+00  1.50000000e+00  6.55657876e-01  8.38612726e-01 -1.82954850e-01 
 1.70600223e-05  5.54732170e-01 -0.00000000e+00  1.50000000e+00  6.55611732e-01  8.38662830e-01 -1.83051099e-01 
 1.70603795e-05  5.54873730e-01 -0.00000000e+00  1.50000000e+00  6.55519480e-01  8.38763042e-01 -1.83243562e-01 
 1.70609629e-05  5.55104909e-01 -0.00000000e+00  1.50000000e+00  6.55368831e-01  8.38926734e-01 -1.83557903e-01 
 1.70617034e-05  5.55398115e-01 -0.00000000e+00  1.50000000e+00  6.55177704e-01  8.39134348e-01 -1.83956644e-01 
 1.70630010e-05  5.55911476e-01 -0.00000000e+00  1.50000000e+00  6.54842830e-01  8.39497787e-01 -1.84654957e-01 
 1.70652902e-05  5.56815750e-01 -0.00000000e+00  1.50000000e+00  6.54252547e-01  8.40138135e-01 -1.85885588e-01 
 1.70653460e-05  5.56837771e-01  1.50000000e-01  1.35000000e+00  6.54238167e-01  8.40153732e-01 -1.85915565e-01 
 1.70654576e-05  5.56881809e-01  4.50000000e-01  1.05000000e+00  6.54209409e-01  8.40184925e-01 -1.85975516e-01 
 1.70656808e-05  5.56969874e-01  1.05000000e+00  4.50000000e-01  6.54151902e-01  8.40247308e-01 -1.86095406e-01 
 1.70658482e-05  5.57035911e-01  1.50000000e+00  2.22044605e-16  6.54108782e-01  8.40294095e-01 -1.86185313e-01 
 1.70658929e-05  5.57053519e-01  1.50000000e+00  2.22044605e-16  6.54097285e-01  8.40306572e-01 -1.86209287e-01 
 1.70659821e-05  5.57088733e-01  1.50000000e+00  2.22044605e-16  6.54074293e-01  8.40331525e-01 -1.86257232e-01 
 1.70661607e-05  5.57159154e-01  1.50000000e+00  2.22044605e-16  6.54028318e-01  8.40381432e-01 -1.86353115e-01 
 1.70665179e-05  5.57299962e-01  1.50000000e+00  2.22044605e-16  6.53936400e-01  8.40481249e-01 -1.86544849e-01 
 1.70671014e-05  5.57529929e-01  1.50000000e+00  2.22044605e-16  6.53786302e-01  8.40644327e-01 -1.86858025e-01 
 1.70678419e-05  5.57821589e-01  1.50000000e+00  2.22044605e-16  6.53595948e-01  8.40851224e-01 -1.87255276e-01 
 1.70691396e-05  5.58332263e-01  1.50000000e+00  2.22044605e-16  6.53262594e-01  8.41213576e-01 -1.87950982e-01 
 1.70716721e-05  5.59327192e-01  1.50000000e+00  2.22044605e-16  6.52612896e-01  8.41919754e-01 -1.89306858e-01 
 1.70767371e-05  5.61310408e-01  1.50000000e+00  2.22044605e-16  6.51317440e-01  8.43328689e-01 -1.92011249e-01 
 1.70770089e-05  5.61416594e-01  1.50000000e+00  2.22044605e-16  6.51248083e-01  8.43404188e-01 -1.92156106e-01 
 1.70770647e-05  5.61438390e-01  1.35000000e+00  1.50000000e-01  6.51233847e-01  8.43419686e-01 -1.92185839e-01 
 1.70771763e-05  5.61481977e-01  1.05000000e+00  4.50000000e-01  6.51205380e-01  8.43450682e-01 -1.92245301e-01 
 1.70773996e-05  5.61569139e-01  4.50000000e-01  1.05000000e+00  6.51148463e-01  8.43512677e-01 -1.92364213e-01 
 1.70775670e-05  5.61634499e-01 -0.00000000e+00  1.50000000e+00  6.51105793e-01  8.43559177e-01 -1.92453385e-01 
 1.70776116e-05  5.61651927e-01 -0.00000000e+00  1.50000000e+00  6.51094417e-01  8.43571579e-01 -1.92477161e-01 
 1.70777009e-05  5.61686780e-01 -0.00000000e+00  1.50000000e+00  6.51071668e-01  8.43596381e-01 -1.92524713e-01 
 1.70778795e-05  5.61756479e-01 -0.00000000e+00  1.50000000e+00  6.51026182e-01  8.43645990e-01 -1.92619808e-01 
 1.70782366e-05  5.61895842e-01 -0.00000000e+00  1.50000000e+00  6.50935246e-01  8.43745208e-01 -1.92809962e-01 
 1.70788201e-05  5.62123431e-01 -0.00000000e+00  1.50000000e+00  6.50786751e-01  8.43907271e-01 -1.93120520e-01 
 1.70795605e-05  5.62412080e-01 -0.00000000e+00  1.50000000e+00  6.50598365e-01  8.44112812e-01 -1.93514447e-01 
 1.70808581e-05  5.62917449e-01 -0.00000000e+00  1.50000000e+00  6.50268315e-01  8.44472599e-01 -1.94204284e-01 
 1.70825893e-05  5.63590781e-01  9.10729825e-12  1.50000000e+00  6.49828310e-01  8.44952008e-01 -1.95123697e-01 
 1.70826451e-05  5.63612468e-01  1.50000000e-01  1.35000000e+00  6.49814134e-01  8.44967450e-01 -1.95153316e-01 
 1.70827567e-05  5.63655840e-01  4.50000000e-01  1.05000000e+00  6.49785783e-01  8.44998333e-01 -1.95212550e-01 
 1.70829799e-05  5.63742569e-01  1.05000000e+00  4.50000000e-01  6.49729091e-01  8.45060097e-01 -1.95331006e-01 
 1.70831473e-05  5.63807605e-01  1.50000000e+00  2.22044605e-16  6.49686581e-01  8.45106417e-01 -1.95419836e-01 
 1.70831920e-05  5.63824946e-01  1.50000000e+00  2.22044605e-16  6.49675247e-01  8.45118769e-01 -1.95443522e-01 
 1.70832812e-05  5.63859627e-01  1.50000000e+00  2.22044605e-16  6.49652580e-01  8.45143473e-01 -1.95490893e-01 
 1.70834598e-05  5.63928979e-01  1.50000000e+00  2.22044605e-16  6.49607254e-01  8.45192879e-01 -1.95585626e-01 
 1.70838170e-05  5.64067651e-01  1.50000000e+00  2.22044605e-16  6.49516632e-01  8.45291690e-01 -1.95775058e-01 
 1.70844005e-05  5.64294123e-01  1.50000000e+00  2.22044605e-16  6.49368655e-01  8.45453115e-01 -1.96084461e-01 
 1.70851410e-05  5.64581346e-01  1.50000000e+00  2.22044605e-16  6.49180998e-01  8.45657913e-01 -1.96476915e-01 
 1.70864386e-05  5.65084237e-01  1.50000000e+00  2.22044605e-16  6.48852408e-01  8.46016591e-01 -1.97164182e-01 
 1.70889711e-05  5.66063956e-01  1.50000000e+00  2.22044605e-16  6.48212079e-01  8.46715590e-01 -1.98503511e-01 
 1.70940360e-05  5.68016672e-01  1.50000000e+00  2.22044605e-16  6.46935427e-01  8.48110022e-01 -2.01174596e-01 
 1.70954241e-05  5.68550257e-01  1.50000000e+00  2.22044605e-16  6.46586706e-01  8.48491546e-01 -2.01904841e-01 
 1.70954799e-05  5.68571695e-01  1.35000000e+00  1.50000000e-01  6.46572698e-01  8.48506879e-01 -2.01934181e-01 
 1.70955915e-05  5.68614566e-01  1.05000000e+00  4.50000000e-01  6.46544684e-01  8.48537544e-01 -2.01992860e-01 
 1.70958147e-05  5.68700295e-01  4.50000000e-01  1.05000000e+00  6.46488670e-01  8.48598873e-01 -2.02110204e-01 
 1.70959821e-05  5.68764580e-01  9.10738152e-12  1.50000000e+00  6.46446671e-01  8.48644870e-01 -2.02198199e-01 
 1.70960268e-05  5.68781721e-01 -0.00000000e+00  1.50000000e+00  6.46435473e-01  8.48657135e-01 -2.02221662e-01 
 1.70961161e-05  5.68816001e-01 -0.00000000e+00  1.50000000e+00  6.46413079e-01  8.48681666e-01 -2.02268587e-01 
 1.70962946e-05  5.68884553e-01 -0.00000000e+00  1.50000000e+00  6.46368298e-01  8.48730727e-01 -2.02362428e-01 
 1.70966518e-05  5.69021623e-01 -0.00000000e+00  1.50000000e+00  6.46278759e-01  8.48828834e-01 -2.02550075e-01 
 1.70972353e-05  5.69245462e-01 -0.00000000e+00  1.50000000e+00  6.46132520e-01  8.48989058e-01 -2.02856538e-01 
 1.70979757e-05  5.69529350e-01 -0.00000000e+00  1.50000000e+00  6.45946983e-01  8.49192257e-01 -2.03245274e-01 
 1.70992733e-05  5.70026370e-01 -0.00000000e+00  1.50000000e+00  6.45621977e-01  8.49548008e-01 -2.03926031e-01 
 1.71004464e-05  5.70475223e-01 -0.00000000e+00  1.50000000e+00  6.45328351e-01  8.49869367e-01 -2.04541016e-01 
 1.71005022e-05  5.70496562e-01  1.50000000e-01  1.35000000e+00  6.45314390e-01  8.49884647e-01 -2.04570257e-01 
 1.71006138e-05  5.70539236e-01  4.50000000e-01  1.05000000e+00  6.45286469e-01  8.49915206e-01 -2.04628737e-01 
 1.71008371e-05  5.70624571e-01  1.05000000e+00  4.50000000e-01  6.45230636e-01  8.49976320e-01 -2.04745684e-01 
 1.71010045e-05  5.70688561e-01  1.50000000e+00  9.10738152e-12  6.45188769e-01  8.50022153e-01 -2.04833383e-01 
 1.71010491e-05  5.70705623e-01  1.50000000e+00  2.22044605e-16  6.45177607e-01  8.50034374e-01 -2.04856768e-01 
 1.71011384e-05  5.70739746e-01  1.50000000e+00  2.22044605e-16  6.45155282e-01  8.50058818e-01 -2.04903535e-01 
 1.71013170e-05  5.70807982e-01  1.50000000e+00  2.22044605e-16  6.45110639e-01  8.50107703e-01 -2.04997063e-01 
 1.71016741e-05  5.70944422e-01  1.50000000e+00  2.22044605e-16  6.45021380e-01  8.50205467e-01 -2.05184087e-01 
 1.71022576e-05  5.71167241e-01  1.50000000e+00  2.22044605e-16  6.44875617e-01  8.50365174e-01 -2.05489557e-01 
 1.71029981e-05  5.71449829e-01  1.50000000e+00  2.22044605e-16  6.44690751e-01  8.50567788e-01 -2.05877036e-01 
 1.71042957e-05  5.71944584e-01  1.50000000e+00  2.22044605e-16  6.44367033e-01  8.50922650e-01 -2.06555617e-01 
 1.71068281e-05  5.72908407e-01  1.50000000e+00  2.22044605e-16  6.43736150e-01  8.51614331e-01 -2.07878181e-01 
 1.71118929e-05  5.74829250e-01  1.50000000e+00  2.22044605e-16  6.42477976e-01  8.52994607e-01 -2.10516631e-01 
 1.71132813e-05  5.75354184e-01  1.50000000e+00  9.10760356e-12  6.42134137e-01  8.53372431e-01 -2.11238294e-01 
 1.71133371e-05  5.75375270e-01  1.35000000e+00  1.50000000e-01  6.42120327e-01  8.53387614e-01 -2.11267287e-01 
 1.71134487e-05  5.75417437e-01  1.05000000e+00  4.50000000e-01  6.42092708e-01  8.53417978e-01 -2.11325270e-01 
 1.71136719e-05  5.75501760e-01  4.50000000e-01  1.05000000e+00  6.42037482e-01  8.53478707e-01 -2.11441226e-01 
 1.71138393e-05  5.75564990e-01 -0.00000000e+00  1.50000000e+00  6.41996073e-01  8.53524254e-01 -2.11528182e-01 
 1.71138839e-05  5.75581850e-01 -0.00000000e+00  1.50000000e+00  6.41985032e-01  8.53536400e-01 -2.11551368e-01 
 1.71139732e-05  5.75615567e-01 -0.00000000e+00  1.50000000e+00  6.41962953e-01  8.53560692e-01 -2.11597739e-01 
 1.71141518e-05  5.75682993e-01 -0.00000000e+00  1.50000000e+00  6.41918799e-01  8.53609274e-01 -2.11690475e-01 
 1.71145089e-05  5.75817811e-01 -0.00000000e+00  1.50000000e+00  6.41830513e-01  8.53706428e-01 -2.11875915e-01 
 1.71150924e-05  5.76037971e-01 -0.00000000e+00  1.50000000e+00  6.41686311e-01  8.53865102e-01 -2.12178791e-01 
 1.71158329e-05  5.76317187e-01 -0.00000000e+00  1.50000000e+00  6.41503348e-01  8.54066351e-01 -2.12563004e-01 
 1.71171304e-05  5.76806015e-01 -0.00000000e+00  1.50000000e+00  6.41182816e-01  8.54418729e-01 -2.13235913e-01 
 1.71183036e-05  5.77247455e-01  9.10729825e-12  1.50000000e+00  6.40893196e-01  8.54737087e-01 -2.13843891e-01 
 1.71183594e-05  5.77268441e-01  1.50000000e-01  1.35000000e+00  6.40879424e-01  8.54752225e-01 -2.13872801e-01 
 1.71184710e-05  5.77310409e-01  4.50000000e-01  1.05000000e+00  6.40851882e-01  8.54782501e-01 -2.13930619e-01 
 1.71186942e-05  5.77394333e-01  1.05000000e+00  4.50000000e-01  6.40796805e-01  8.54843050e-01 -2.14046245e-01 
 1.71188616e-05  5.77457265e-01  1.50000000e+00  2.22044605e-16  6.40755505e-01  8.54888460e-01 -2.14132955e-01 
 1.71189062e-05  5.77474045e-01  1.50000000e+00  2.22044605e-16  6.40744492e-01  8.54900569e-01 -2.14156076e-01 
 1.71189955e-05  5.77507602e-01  1.50000000e+00  2.22044605e-16  6.40722469e-01  8.54924787e-01 -2.14202318e-01 
 1.71191741e-05  5.77574709e-01  1.50000000e+00  2.22044605e-16  6.40678429e-01  8.54973223e-01 -2.14294794e-01 
 1.71195312e-05  5.77708890e-01  1.50000000e+00  2.22044605e-16  6.40590371e-01  8.55070092e-01 -2.14479721e-01 
 1.71201148e-05  5.77928016e-01  1.50000000e+00  2.22044605e-16  6.40446561e-01  8.55228342e-01 -2.14781782e-01 
 1.71208552e-05  5.78205917e-01  1.50000000e+00  2.22044605e-16  6.40264158e-01  8.55429124e-01 -2.15164966e-01 
 1.71221529e-05  5.78692452e-01  1.50000000e+00  2.22044605e-16  6.39944714e-01  8.55780819e-01 -2.15836105e-01 
 1.71246853e-05  5.79640213e-01  1.50000000e+00  2.22044605e-16  6.39322026e-01  8.56466479e-01 -2.17144453e-01 
 1.71297501e-05  5.81528853e-01  1.50000000e+00  2.22044605e-16  6.38079641e-01  8.57835346e-01 -2.19755705e-01 
 1.71311384e-05  5.82044940e-01  1.50000000e+00  2.22044605e-16  6.37739988e-01  8.58210186e-01 -2.20470198e-01 
 1.71311942e-05  5.82065670e-01  1.35000000e+00  1.50000000e-01  6.37726344e-01  8.58225249e-01 -2.20498905e-01 
 1.71313058e-05  5.82107126e-01  1.05000000e+00  4.50000000e-01  6.37699059e-01  8.58255377e-01 -2.20556318e-01 
 1.71315290e-05  5.82190026e-01  4.50000000e-01  1.05000000e+00  6.37644499e-01  8.58315633e-01 -2.20671134e-01 
 1.71316964e-05  5.82252188e-01 -0.00000000e+00  1.50000000e+00  6.37603589e-01  8.58360826e-01 -2.20757238e-01 
 1.71317411e-05  5.82268763e-01 -0.00000000e+00  1.50000000e+00  6.37592681e-01  8.58372878e-01 -2.20780197e-01 
 1.71318304e-05  5.82301911e-01 -0.00000000e+00  1.50000000e+00  6.37570866e-01  8.58396981e-01 -2.20826115e-01 
 1.71320089e-05  5.82368199e-01 -0.00000000e+00  1.50000000e+00  6.37527243e-01  8.58445188e-01 -2.20917945e-01 
 1.71323661e-05  5.82500739e-01 -0.00000000e+00  1.50000000e+00  6.37440013e-01  8.58541594e-01 -2.21101581e-01 
 1.71329495e-05  5.82717175e-01 -0.00000000e+00  1.50000000e+00  6.37297530e-01  8.58699054e-01 -2.21401525e-01 
 1.71336900e-05  5.82991665e-01 -0.00000000e+00  1.50000000e+00  6.37116733e-01  8.58898780e-01 -2.21782047e-01 
 1.71349876e-05  5.83472204e-01 -0.00000000e+00  1.50000000e+00  6.36799960e-01  8.59248534e-01 -2.22448574e-01 
 1.71361607e-05  5.83906144e-01  9.10729825e-12  1.50000000e+00  6.36513695e-01  8.59564566e-01 -2.23050871e-01 
 1.71362165e-05  5.83926773e-01  1.50000000e-01  1.35000000e+00  6.36500082e-01  8.59579595e-01 -2.23079513e-01 
 1.71363281e-05  5.83968028e-01  4.50000000e-01  1.05000000e+00  6.36472856e-01  8.59609651e-01 -2.23136795e-01 
 1.71365513e-05  5.84050524e-01  1.05000000e+00  4.50000000e-01  6.36418412e-01  8.59669764e-01 -2.23251352e-01 
 1.71367187e-05  5.84112384e-01  1.50000000e+00  2.22044605e-16  6.36377585e-01  8.59714848e-01 -2.23337263e-01 
 1.71367634e-05  5.84128879e-01  1.50000000e+00  2.22044605e-16  6.36366699e-01  8.59726870e-01 -2.23360171e-01 
 1.71368527e-05  5.84161865e-01  1.50000000e+00  2.22044605e-16  6.36344928e-01  8.59750915e-01 -2.23405987e-01 
 1.71370312e-05  5.84227830e-01  1.50000000e+00  2.22044605e-16  6.36301391e-01  8.59799004e-01 -2.23497614e-01 
 1.71373884e-05  5.84359724e-01  1.50000000e+00  2.22044605e-16  6.36214336e-01  8.59895183e-01 -2.23680847e-01 
 1.71379719e-05  5.84575116e-01  1.50000000e+00  2.22044605e-16  6.36072157e-01  8.60052315e-01 -2.23980158e-01 
 1.71387124e-05  5.84848274e-01  1.50000000e+00  2.22044605e-16  6.35891810e-01  8.60251692e-01 -2.24359882e-01 
 1.71400100e-05  5.85326493e-01  1.50000000e+00  2.22044605e-16  6.35575930e-01  8.60600966e-01 -2.25025036e-01 
 1.71425424e-05  5.86258006e-01  1.50000000e+00  2.22044605e-16  6.34960058e-01  8.61282052e-01 -2.26321994e-01 
 1.71476072e-05  5.88114070e-01  1.50000000e+00  2.22044605e-16  6.33730772e-01  8.62642339e-01 -2.28911567e-01 
 1.71489955e-05  5.88621210e-01  1.50000000e+00  2.22044605e-16  6.33394585e-01  8.63014954e-01 -2.29620369e-01 
 1.71490513e-05  5.88641580e-01  1.35000000e+00  1.50000000e-01  6.33381080e-01  8.63029930e-01 -2.29648850e-01 
 1.71491629e-05  5.88682317e-01  1.05000000e+00  4.50000000e-01  6.33354070e-01  8.63059881e-01 -2.29705811e-01 
 1.71493862e-05  5.88763777e-01  4.50000000e-01  1.05000000e+00  6.33300062e-01  8.63119786e-01 -2.29819724e-01 
 1.71495536e-05  5.88824860e-01 -0.00000000e+00  1.50000000e+00  6.33259564e-01  8.63164716e-01 -2.29905152e-01 
 1.71495982e-05  5.88841147e-01 -0.00000000e+00  1.50000000e+00  6.33248766e-01  8.63176698e-01 -2.29927932e-01 
 1.71496875e-05  5.88873719e-01 -0.00000000e+00  1.50000000e+00  6.33227171e-01  8.63200662e-01 -2.29973491e-01 
 1.71498661e-05  5.88938854e-01 -0.00000000e+00  1.50000000e+00  6.33183986e-01  8.63248589e-01 -2.30064603e-01 
 1.71502232e-05  5.89069090e-01 -0.00000000e+00  1.50000000e+00  6.33097631e-01  8.63344440e-01 -2.30246809e-01 
 1.71508067e-05  5.89281761e-01 -0.00000000e+00  1.50000000e+00  6.32956569e-01  8.63501001e-01 -2.30544432e-01 
 1.71515471e-05  5.89551470e-01 -0.00000000e+00  1.50000000e+00  6.32777565e-01  8.63699600e-01 -2.30922035e-01 
 1.71528447e-05  5.90023626e-01 -0.00000000e+00  1.50000000e+00  6.32463902e-01  8.64047416e-01 -2.31583513e-01 
 1.71540179e-05  5.90449981e-01  9.10729825e-12  1.50000000e+00  6.32180413e-01  8.64361735e-01 -2.32181322e-01 
 1.71540737e-05  5.90470249e-01  1.50000000e-01  1.35000000e+00  6.32166931e-01  8.64376683e-01 -2.32209752e-01 
 1.71541853e-05  5.90510782e-01  4.50000000e-01  1.05000000e+00  6.32139967e-01  8.64406579e-01 -2.32266611e-01 
 1.71544085e-05  5.90591834e-01  1.05000000e+00  4.50000000e-01  6.32086046e-01  8.64466371e-01 -2.32380324e-01 
 1.71545759e-05  5.90652611e-01  1.50000000e+00  2.22044605e-16  6.32045611e-01  8.64511215e-01 -2.32465604e-01 
 1.71546205e-05  5.90668817e-01  1.50000000e+00  2.22044605e-16  6.32034829e-01  8.64523173e-01 -2.32488344e-01 
 1.71547098e-05  5.90701226e-01  1.50000000e+00  2.22044605e-16  6.32013267e-01  8.64547090e-01 -2.32533824e-01 
 1.71548884e-05  5.90766034e-01  1.50000000e+00  2.22044605e-16  6.31970146e-01  8.64594926e-01 -2.32624780e-01 
 1.71552455e-05  5.90895618e-01  1.50000000e+00  2.22044605e-16  6.31883922e-01  8.64690598e-01 -2.32806676e-01 
 1.71558290e-05  5.91107231e-01  1.50000000e+00  2.22044605e-16  6.31743093e-01  8.64846909e-01 -2.33103817e-01 
 1.71565695e-05  5.91375594e-01  1.50000000e+00  2.22044605e-16  6.31564446e-01  8.65045257e-01 -2.33480811e-01 
 1.71578672e-05  5.91845403e-01  1.50000000e+00  2.22044605e-16  6.31251516e-01  8.65392762e-01 -2.34141246e-01 
 1.71603996e-05  5.92760484e-01  1.50000000e+00  2.22044605e-16  6.30641290e-01  8.66070516e-01 -2.35429226e-01 
 1.71654644e-05  5.94583608e-01  1.50000000e+00  2.22044605e-16  6.29422873e-01  8.67424593e-01 -2.38001720e-01 
 1.71668527e-05  5.95081701e-01  1.50000000e+00  2.22044605e-16  6.29089568e-01  8.67795607e-01 -2.38706039e-01 
 1.71669085e-05  5.95101707e-01  1.35000000e+00  1.50000000e-01  6.29076177e-01  8.67810519e-01 -2.38734342e-01 
 1.71670201e-05  5.95141716e-01  1.05000000e+00  4.50000000e-01  6.29049398e-01  8.67840344e-01 -2.38790946e-01 
 1.71672433e-05  5.95221720e-01  4.50000000e-01  1.05000000e+00  6.28995848e-01  8.67899996e-01 -2.38904148e-01 
 1.71674107e-05  5.95281712e-01 -0.00000000e+00  1.50000000e+00  6.28955693e-01  8.67944737e-01 -2.38989044e-01 
 1.71674554e-05  5.95297708e-01 -0.00000000e+00  1.50000000e+00  6.28944986e-01  8.67956669e-01 -2.39011682e-01 
 1.71675446e-05  5.95329697e-01 -0.00000000e+00  1.50000000e+00  6.28923574e-01  8.67980532e-01 -2.39056958e-01 
 1.71677232e-05  5.95393668e-01 -0.00000000e+00  1.50000000e+00  6.28880754e-01  8.68028259e-01 -2.39147505e-01 
 1.71680804e-05  5.95521574e-01 -0.00000000e+00  1.50000000e+00  6.28795127e-01  8.68123711e-01 -2.39328584e-01 
 1.71686638e-05  5.95730437e-01 -0.00000000e+00  1.50000000e+00  6.28655250e-01  8.68279627e-01 -2.39624377e-01 
 1.71694043e-05  5.95995312e-01 -0.00000000e+00  1.50000000e+00  6.28477740e-01  8.68477418e-01 -2.39999678e-01 
 1.71707019e-05  5.96458992e-01 -0.00000000e+00  1.50000000e+00  6.28166670e-01  8.68823847e-01 -2.40657177e-01 
 1.71718750e-05  5.96877678e-01 -0.00000000e+00  1.50000000e+00  6.27885498e-01  8.69136942e-01 -2.41251444e-01 
 1.71719308e-05  5.96897582e-01  1.50000000e-01  1.35000000e+00  6.27872125e-01  8.69151833e-01 -2.41279707e-01 
 1.71720424e-05  5.96937385e-01  4.50000000e-01  1.05000000e+00  6.27845381e-01  8.69181614e-01 -2.41336233e-01 
 1.71722656e-05  5.97016977e-01  1.05000000e+00  4.50000000e-01  6.27791898e-01  8.69241177e-01 -2.41449279e-01 
 1.71724330e-05  5.97076659e-01  1.50000000e+00  9.10738152e-12  6.27751790e-01  8.69285850e-01 -2.41534060e-01 
 1.71724777e-05  5.97092572e-01  1.50000000e+00  2.22044605e-16  6.27741095e-01  8.69297763e-01 -2.41556668e-01 
 1.71725670e-05  5.97124397e-01  1.50000000e+00  2.22044605e-16  6.27719707e-01  8.69321589e-01 -2.41601882e-01 
 1.71727455e-05  5.97188038e-01  1.50000000e+00  2.22044605e-16  6.27676934e-01  8.69369243e-01 -2.41692309e-01 
 1.71731027e-05  5.97315284e-01  1.50000000e+00  2.22044605e-16  6.27591404e-01  8.69464554e-01 -2.41873150e-01 
 1.71736862e-05  5.97523078e-01  1.50000000e+00  2.22044605e-16  6.27451704e-01  8.69620280e-01 -2.42168576e-01 
 1.71744267e-05  5.97786592e-01  1.50000000e+00  2.22044605e-16  6.27274482e-01  8.69817895e-01 -2.42543414e-01 
 1.71757243e-05  5.98247899e-01  1.50000000e+00  2.22044605e-16  6.26964024e-01  8.70164142e-01 -2.43200118e-01 
 1.71782567e-05  5.99146368e-01  1.50000000e+00  2.22044605e-16  6.26358541e-01  8.70839530e-01 -2.44480990e-01 
 1.71833215e-05  6.00936193e-01  1.50000000e+00  2.22044605e-16  6.25149296e-01  8.72189213e-01 -2.47039918e-01 
 1.71847098e-05  6.01425141e-01  1.50000000e+00  2.22044605e-16  6.24818434e-01  8.72559097e-01 -2.47740663e-01 
 1.71847656e-05  6.01444779e-01  1.35000000e+00  1.50000000e-01  6.24805141e-01  8.72573964e-01 -2.47768824e-01 
 1.71848772e-05  6.01484053e-01  1.05000000e+00  4.50000000e-01  6.24778556e-01  8.72603699e-01 -2.47825143e-01 
 1.71851004e-05  6.01562586e-01  4.50000000e-01  1.05000000e+00  6.24725395e-01  8.72663173e-01 -2.47937778e-01 
 1.71852679e-05  6.01621474e-01 -0.00000000e+00  1.50000000e+00  6.24685532e-01  8.72707781e-01 -2.48022249e-01 
 1.71853125e-05  6.01637175e-01 -0.00000000e+00  1.50000000e+00  6.24674903e-01  8.72719677e-01 -2.48044774e-01 
 1.71854018e-05  6.01668576e-01 -0.00000000e+00  1.50000000e+00  6.24653646e-01  8.72743470e-01 -2.48089823e-01 
 1.71855804e-05  6.01731369e-01 -0.00000000e+00  1.50000000e+00  6.24611137e-01  8.72791056e-01 -2.48179919e-01 
 1.71859375e-05  6.01856920e-01 -0.00000000e+00  1.50000000e+00  6.24526128e-01  8.72886227e-01 -2.48360098e-01 
 1.71865210e-05  6.02061935e-01 -0.00000000e+00  1.50000000e+00  6.24387258e-01  8.73041688e-01 -2.48654430e-01 
 1.71872614e-05  6.02321924e-01 -0.00000000e+00  1.50000000e+00  6.24211020e-01  8.73238910e-01 -2.49027890e-01 
