 time            v(vinp1_IF)     v(vinn1_IF)     v(vinp2_IF)     v(vinn2_IF)     v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 1.34286890e-05  4.02032436e-01  1.09796756e+00  8.56066115e-02  1.41439339e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41164335e+00 -2.32091677e-01 
 1.34287003e-05  4.02038316e-01  1.09796168e+00  8.56035319e-02  1.41439647e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41166632e+00 -2.31714780e-01 
 1.34287128e-05  4.02044818e-01  1.09795518e+00  8.56001271e-02  1.41439987e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41167380e+00 -2.31297003e-01 
 1.34287230e-05  4.02050108e-01  1.09794989e+00  8.55973564e-02  1.41440264e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41164841e+00 -2.30956261e-01 
 1.34287348e-05  4.02056248e-01  1.09794375e+00  8.55941410e-02  1.41440586e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41161622e+00 -2.30559845e-01 
 1.34287460e-05  4.02062059e-01  1.09793794e+00  8.55910979e-02  1.41440890e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41172938e+00 -2.30183358e-01 
 1.34287541e-05  4.02066267e-01  1.09793373e+00  8.55888941e-02  1.41441111e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41223482e+00 -2.29909053e-01 
 1.34287614e-05  4.02070066e-01  1.09792993e+00  8.55869049e-02  1.41441310e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41328496e+00 -2.29659524e-01 
 1.34287693e-05  4.02074198e-01  1.09792580e+00  8.55847411e-02  1.41441526e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41521287e+00 -2.29385657e-01 
 1.34287770e-05  4.02078191e-01  1.09792181e+00  8.55826499e-02  1.41441735e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41757351e+00 -2.29119296e-01 
 1.34287879e-05  4.02083881e-01  1.09791612e+00  8.55796706e-02  1.41442033e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41933992e+00 -2.28743182e-01 
 1.34287960e-05  4.02088092e-01  1.09791191e+00  8.55774657e-02  1.41442253e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.41185201e+00 -2.28486656e-01 
 1.34288044e-05  4.02092443e-01  1.09790756e+00  8.55751874e-02  1.41442481e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.38701627e+00 -2.28264475e-01 
 1.34288127e-05  4.02096759e-01  1.09790324e+00  8.55729272e-02  1.41442707e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.34738714e+00 -2.28081318e-01 
