 time            v(vinp_Q)       v(vinn_Q)       v(vinp_I)       v(vinn_I)       v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 1.55091339e-05 -0.00000000e+00  1.50000000e+00  5.51811381e-01  9.48188619e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.52248711e-01  3.17730040e-01 
 1.55091391e-05 -0.00000000e+00  1.50000000e+00  5.65910346e-01  9.34089654e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.39147255e-01  3.17692625e-01 
 1.55091447e-05 -0.00000000e+00  1.50000000e+00  5.81002230e-01  9.18997770e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.27114925e-01  3.17657504e-01 
 1.55091507e-05 -0.00000000e+00  1.50000000e+00  5.97160503e-01  9.02839497e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.16793175e-01  3.17626234e-01 
 1.55091567e-05 -0.00000000e+00  1.50000000e+00  6.13256957e-01  8.86743043e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.08738402e-01  3.17600534e-01 
 1.55091646e-05 -0.00000000e+00  1.50000000e+00  6.34351278e-01  8.65648722e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.00720593e-01  3.17572932e-01 
 1.55091750e-05 -0.00000000e+00  1.50000000e+00  6.62521153e-01  8.37478847e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.93224414e-01  3.17543494e-01 
 1.55091878e-05 -0.00000000e+00  1.50000000e+00  6.96685145e-01  8.03314855e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.87441589e-01  3.17514962e-01 
 1.55092019e-05 -0.00000000e+00  1.50000000e+00  7.34718977e-01  7.65281023e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.83603300e-01  3.17488107e-01 
 1.55092181e-05 -0.00000000e+00  1.50000000e+00  7.78266218e-01  7.21733782e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.80993730e-01  3.17459607e-01 
 1.55092373e-05 -0.00000000e+00  1.50000000e+00  8.29833566e-01  6.70166434e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.79027355e-01  3.17425475e-01 
 1.55092618e-05 -0.00000000e+00  1.50000000e+00  8.95609972e-01  6.04390028e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.77193934e-01  3.17378495e-01 
 1.55092955e-05 -0.00000000e+00  1.50000000e+00  9.86388115e-01  5.13611885e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.75071819e-01  3.17305141e-01 
 1.55093487e-05 -0.00000000e+00  1.50000000e+00  1.12933199e+00  3.70668007e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.72019274e-01  3.17167863e-01 
 1.55094497e-05 -0.00000000e+00  1.50000000e+00  1.40066972e+00  9.93302790e-02  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.66245717e-01  3.16831613e-01 
 1.55094866e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  9.10760356e-12  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.64066809e-01  3.16683566e-01 
 1.55094980e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.63378245e-01  3.16634485e-01 
 1.55095208e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.61971769e-01  3.16533213e-01 
 1.55095665e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.58998174e-01  3.16315703e-01 
 1.55096578e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.52341099e-01  3.15818853e-01 
 1.55098404e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.36367471e-01  3.14577934e-01 
 1.55100538e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.13982095e-01  3.12714163e-01 
 1.55102567e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.89892056e-01  3.10534018e-01 
 1.55104663e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.63139045e-01  3.07870059e-01 
 1.55106769e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.35264987e-01  3.04777813e-01 
 1.55109191e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.03129844e-01  3.00713916e-01 
 1.55111059e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  6.79062946e-01  2.97215486e-01 
 1.55113243e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  6.52804613e-01  2.92729343e-01 
 1.55115584e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  6.28135938e-01  2.87458287e-01 
 1.55117708e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  6.09592650e-01  2.82266917e-01 
 1.55119587e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.96417302e-01  2.77353853e-01 
 1.55121573e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.85521798e-01  2.71843237e-01 
 1.55123574e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.77012110e-01  2.65959542e-01 
 1.55125455e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.70456781e-01  2.60133825e-01 
 1.55127213e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.64780918e-01  2.54433478e-01 
 1.55129028e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.58570113e-01  2.48291382e-01 
 1.55130339e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.53537312e-01  2.43692548e-01 
 1.55131655e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.47846914e-01  2.38948802e-01 
 1.55133142e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.40576110e-01  2.33430484e-01 
 1.55135265e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.28833232e-01  2.25280148e-01 
 1.55137102e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.17656565e-01  2.17973650e-01 
 1.55138786e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.06867405e-01  2.11072690e-01 
 1.55140468e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.95875939e-01  2.03998615e-01 
 1.55142609e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.82049083e-01  1.94744407e-01 
 1.55145106e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.66771248e-01  1.83609286e-01 
 1.55147068e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.55742293e-01  1.74614213e-01 
 1.55148850e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.46653727e-01  1.66266768e-01 
 1.55150655e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.38434437e-01  1.57648538e-01 
 1.55150670e-05 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.38370556e-01  1.57576598e-01 
 1.55150699e-05  8.02346183e-03  1.49197654e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.38243207e-01  1.57432664e-01 
 1.55150759e-05  2.40703855e-02  1.47592961e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.37989270e-01  1.57144694e-01 
 1.55150879e-05  5.61642328e-02  1.44383577e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.37484795e-01  1.56568268e-01 
 1.55151117e-05  1.20351928e-01  1.37964807e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.36489380e-01  1.55413408e-01 
 1.55151595e-05  2.48727317e-01  1.25127268e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.34552074e-01  1.53095686e-01 
 1.55152550e-05  5.05478096e-01  9.94521904e-01  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.30884107e-01  1.48428805e-01 
 1.55154460e-05  1.01897965e+00  4.81020347e-01  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.24289889e-01  1.38974208e-01 
 1.55156250e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.18876145e-01  1.29978222e-01 
 1.55156561e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.18017127e-01  1.28400843e-01 
 1.55157182e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.16336061e-01  1.25237108e-01 
 1.55158425e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.13127090e-01  1.18867794e-01 
 1.55160910e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.07163893e-01  1.05967563e-01 
 1.55163322e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.01776830e-01  9.32606729e-02 
 1.55165102e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.97980018e-01  8.37743005e-02 
 1.55166615e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.94842716e-01  7.56416293e-02 
 1.55168189e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.91663454e-01  6.71305474e-02 
 1.55169625e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.88841666e-01  5.93178122e-02 
 1.55171203e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.85843746e-01  5.06889578e-02 
 1.55172918e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.82728911e-01  4.12664914e-02 
 1.55174740e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.79606793e-01  3.12142737e-02 
 1.55176431e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.76898834e-01  2.18598100e-02 
 1.55178267e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.74174648e-01  1.16801095e-02 
 1.55178571e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.73744140e-01  9.98795699e-03 
 1.55178581e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e-01  1.50000000e+00  0.00000000e+00  3.73730131e-01  9.93243934e-03 
 1.55178601e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  4.50000000e-01  1.50000000e+00  0.00000000e+00  3.73702121e-01  9.82140329e-03 
 1.55178641e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.05000000e+00  1.50000000e+00  0.00000000e+00  3.73646174e-01  9.59932771e-03 
 1.55178671e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  3.73604290e-01  9.43276797e-03 
 1.55178679e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  1.38900161e+00  0.00000000e+00  3.73593962e-01  9.39168333e-03 
 1.55178694e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  1.16700483e+00  0.00000000e+00  3.73573336e-01  9.30951372e-03 
 1.55178715e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  8.46503454e-01  0.00000000e+00  3.73543624e-01  9.19088280e-03 
 1.55178752e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  2.86070549e-01  0.00000000e+00  3.73491776e-01  8.98344024e-03 
 1.55178771e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73465343e-01  8.87755058e-03 
 1.55178776e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73458971e-01  8.85200034e-03 
 1.55178785e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73446223e-01  8.80089971e-03 
 1.55178801e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73424520e-01  8.71395358e-03 
 1.55178832e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73381133e-01  8.54005929e-03 
 1.55178895e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73294597e-01  8.19226315e-03 
 1.55179009e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73138158e-01  7.56032477e-03 
 1.55179119e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72987815e-01  6.94944403e-03 
 1.55179195e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72884251e-01  6.52655347e-03 
 1.55179274e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72776800e-01  6.08572469e-03 
 1.55179366e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72652976e-01  5.57507879e-03 
 1.55179453e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72537146e-01  5.09112266e-03 
 1.55179519e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72450271e-01  4.72612048e-03 
 1.55179571e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72380365e-01  4.43620811e-03 
 1.55179629e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72301025e-01  4.11395948e-03 
 1.55179685e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72225154e-01  3.80681651e-03 
 1.55179743e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72150752e-01  3.48096601e-03 
 1.55179795e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72089851e-01  3.19114992e-03 
 1.55179850e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72029541e-01  2.88530614e-03 
 1.55179907e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.71972353e-01  2.57171727e-03 
 1.55179966e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.71926741e-01  2.24419435e-03 
 1.55180032e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.71898799e-01  1.87844823e-03 
 1.55180094e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.71903480e-01  1.53261398e-03 
 1.55180169e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72029497e-01  1.11898395e-03 
 1.55180224e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.72371847e-01  8.10076140e-04 
 1.55180277e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.73099839e-01  5.22670636e-04 
 1.55180334e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.74350951e-01  2.08287932e-04 
 1.55180392e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.75680191e-01 -1.13939689e-04 
 1.55180449e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.76543434e-01 -4.25238249e-04 
 1.55180493e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.77572606e-01 -6.64946747e-04 
 1.55180532e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.79045586e-01 -8.79495023e-04 
 1.55180574e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.81268589e-01 -1.10854154e-03 
 1.55180623e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.84358577e-01 -1.37438037e-03 
 1.55180674e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.87994774e-01 -1.64810288e-03 
 1.55180711e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.90611300e-01 -1.84234661e-03 
 1.55180749e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.93129670e-01 -2.04731645e-03 
 1.55180789e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.95418491e-01 -2.26847146e-03 
 1.55180839e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.97622527e-01 -2.54034530e-03 
 1.55180903e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  3.99662719e-01 -2.88854313e-03 
 1.55180998e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.01660642e-01 -3.41290612e-03 
 1.55181114e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.03114990e-01 -4.05215306e-03 
 1.55181257e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.04219333e-01 -4.84442498e-03 
 1.55181424e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.05115817e-01 -5.77108189e-03 
 1.55181654e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.06109013e-01 -7.04323471e-03 
 1.55181982e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.07321665e-01 -8.86733512e-03 
 1.55182598e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.09130085e-01 -1.22841900e-02 
 1.55183830e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.11538924e-01 -1.91162949e-02 
 1.55185580e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.13569894e-01 -2.88104049e-02 
 1.55187737e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.15519469e-01 -4.07173569e-02 
 1.55189552e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.17528176e-01 -5.06934939e-02 
 1.55191367e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.20388557e-01 -6.06201595e-02 
 1.55193266e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.24550804e-01 -7.09318290e-02 
 1.55196315e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.33700814e-01 -8.73183739e-02 
 1.55198693e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.42549716e-01 -9.99269234e-02 
 1.55200893e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.51583598e-01 -1.11435767e-01 
 1.55201172e-05  1.42490954e+00  7.50904582e-02  1.50000000e+00  2.22044605e-16  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  4.52787255e-01 -1.12885409e-01 
