 time            v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 8.06466276e-06  1.50000000e+00 -0.00000000e+00  9.06983327e-01  5.94620009e-01  3.12363319e-01 
 8.06492490e-06  1.50000000e+00 -0.00000000e+00  9.06911715e-01  5.94682026e-01  3.12229688e-01 
 8.06544919e-06  1.50000000e+00 -0.00000000e+00  9.06768433e-01  5.94806142e-01  3.11962291e-01 
 8.06649777e-06  1.50000000e+00 -0.00000000e+00  9.06481648e-01  5.95054697e-01  3.11426951e-01 
 8.06859492e-06  1.50000000e+00 -0.00000000e+00  9.05907084e-01  5.95552993e-01  3.10354091e-01 
 8.07142857e-06  1.50000000e+00 -0.00000000e+00  9.05128430e-01  5.96228707e-01  3.08899723e-01 
 8.07142957e-06  1.50000000e+00 -0.00000000e+00  9.05128155e-01  5.96228946e-01  3.08899209e-01 
 8.07143157e-06  1.50000000e+00 -0.00000000e+00  9.05127605e-01  5.96229424e-01  3.08898181e-01 
 8.07143557e-06  1.50000000e+00 -0.00000000e+00  9.05126504e-01  5.96230380e-01  3.08896124e-01 
 8.07143857e-06  1.50000000e+00 -0.00000000e+00  9.05125678e-01  5.96231097e-01  3.08894581e-01 
 8.07143937e-06  1.50000000e+00 -0.00000000e+00  9.05125458e-01  5.96231288e-01  3.08894170e-01 
 8.07144097e-06  1.50000000e+00 -0.00000000e+00  9.05125017e-01  5.96231670e-01  3.08893347e-01 
 8.07144417e-06  1.50000000e+00 -0.00000000e+00  9.05124136e-01  5.96232435e-01  3.08891701e-01 
 8.07145057e-06  1.50000000e+00 -0.00000000e+00  9.05122375e-01  5.96233964e-01  3.08888410e-01 
 8.07146337e-06  1.50000000e+00 -0.00000000e+00  9.05118851e-01  5.96237023e-01  3.08881828e-01 
 8.07148897e-06  1.50000000e+00 -0.00000000e+00  9.05111804e-01  5.96243141e-01  3.08868663e-01 
 8.07154017e-06  1.50000000e+00 -0.00000000e+00  9.05097710e-01  5.96255378e-01  3.08842332e-01 
 8.07164257e-06  1.50000000e+00 -0.00000000e+00  9.05069518e-01  5.96279854e-01  3.08789664e-01 
 8.07184737e-06  1.50000000e+00 -0.00000000e+00  9.05013123e-01  5.96328817e-01  3.08684306e-01 
 8.07225697e-06  1.50000000e+00 -0.00000000e+00  9.04900301e-01  5.96426800e-01  3.08473501e-01 
 8.07298557e-06  1.50000000e+00 -0.00000000e+00  9.04699493e-01  5.96601269e-01  3.08098224e-01 
 8.07306749e-06  1.50000000e+00 -0.00000000e+00  9.04676904e-01  5.96620900e-01  3.08056004e-01 
 8.07323133e-06  1.50000000e+00 -0.00000000e+00  9.04631722e-01  5.96660170e-01  3.07971551e-01 
 8.07323557e-06  1.50000000e+00 -0.00000000e+00  9.04630552e-01  5.96661187e-01  3.07969366e-01 
 8.07324405e-06  1.50000000e+00 -0.00000000e+00  9.04628214e-01  5.96663219e-01  3.07964994e-01 
 8.07326101e-06  1.50000000e+00 -0.00000000e+00  9.04623536e-01  5.96667285e-01  3.07956251e-01 
 8.07328557e-06  1.50000000e+00 -0.00000000e+00  9.04616762e-01  5.96673173e-01  3.07943589e-01 
 8.07328896e-06  1.50000000e+00 -0.00000000e+00  9.04615827e-01  5.96673986e-01  3.07941841e-01 
 8.07329575e-06  1.50000000e+00 -0.00000000e+00  9.04613955e-01  5.96675612e-01  3.07938343e-01 
 8.07330932e-06  1.50000000e+00 -0.00000000e+00  9.04610213e-01  5.96678865e-01  3.07931348e-01 
 8.07333557e-06  1.50000000e+00 -0.00000000e+00  9.04602971e-01  5.96685160e-01  3.07917811e-01 
 8.07333829e-06  1.50000000e+00  4.07039998e-03  9.04602223e-01  5.96685811e-01  3.07916412e-01 
 8.07334371e-06  1.50000000e+00  1.22112000e-02  9.04600726e-01  5.96687112e-01  3.07913614e-01 
 8.07335457e-06  1.50000000e+00  2.84927999e-02  9.04597732e-01  5.96689715e-01  3.07908018e-01 
 8.07337628e-06  1.50000000e+00  6.10559998e-02  9.04591743e-01  5.96694919e-01  3.07896824e-01 
 8.07338557e-06  1.50000000e+00  7.50000000e-02  9.04589179e-01  5.96697147e-01  3.07892031e-01 
 8.07338991e-06  1.49348736e+00  8.15126400e-02  9.04587980e-01  5.96698187e-01  3.07889793e-01 
 8.07339860e-06  1.48046208e+00  9.45379199e-02  9.04585584e-01  5.96700269e-01  3.07885315e-01 
 8.07341596e-06  1.45441152e+00  1.20588480e-01  9.04580794e-01  5.96704433e-01  3.07876360e-01 
 8.07345070e-06  1.40231040e+00  1.72689600e-01  9.04571211e-01  5.96712762e-01  3.07858450e-01 
 8.07352017e-06  1.29810816e+00  2.76891839e-01  9.04552046e-01  5.96729420e-01  3.07822626e-01 
 8.07365910e-06  1.08970368e+00  4.85296318e-01  9.04513709e-01  5.96762742e-01  3.07750967e-01 
 8.07393697e-06  6.72894723e-01  9.02105277e-01  9.04437014e-01  5.96829406e-01  3.07607607e-01 
 8.07422086e-06  2.47063876e-01  1.32793612e+00  9.04358626e-01  5.96897541e-01  3.07461085e-01 
 8.07440525e-06 -0.00000000e+00  1.50000000e+00  9.04307698e-01  5.96941810e-01  3.07365888e-01 
 8.07456464e-06 -0.00000000e+00  1.50000000e+00  9.04263660e-01  5.96980090e-01  3.07283570e-01 
 8.07473456e-06 -0.00000000e+00  1.50000000e+00  9.04216704e-01  5.97020904e-01  3.07195800e-01 
 8.07489243e-06 -0.00000000e+00  1.50000000e+00  9.04173066e-01  5.97058834e-01  3.07114231e-01 
 8.07520817e-06 -0.00000000e+00  1.50000000e+00  9.04085757e-01  5.97134721e-01  3.06951035e-01 
 8.07559032e-06 -0.00000000e+00  1.50000000e+00  9.03980024e-01  5.97226609e-01  3.06753415e-01 
 8.07616569e-06 -0.00000000e+00  1.50000000e+00  9.03820695e-01  5.97365032e-01  3.06455663e-01 
 8.07698371e-06 -0.00000000e+00  1.50000000e+00  9.03593880e-01  5.97561998e-01  3.06031882e-01 
 8.07861429e-06 -0.00000000e+00  1.50000000e+00  9.03140951e-01  5.97955410e-01  3.05185541e-01 
 8.08036714e-06 -0.00000000e+00  1.50000000e+00  9.02653063e-01  5.98379769e-01  3.04273294e-01 
 8.08036814e-06 -0.00000000e+00  1.50000000e+00  9.02652784e-01  5.98380011e-01  3.04272773e-01 
 8.08037014e-06 -0.00000000e+00  1.50000000e+00  9.02652227e-01  5.98380496e-01  3.04271731e-01 
 8.08037414e-06 -0.00000000e+00  1.50000000e+00  9.02651113e-01  5.98381466e-01  3.04269646e-01 
 8.08037714e-06 -0.00000000e+00  1.50000000e+00  9.02650277e-01  5.98382194e-01  3.04268083e-01 
 8.08037794e-06 -0.00000000e+00  1.50000000e+00  9.02650054e-01  5.98382388e-01  3.04267666e-01 
 8.08037954e-06 -0.00000000e+00  1.50000000e+00  9.02649608e-01  5.98382776e-01  3.04266832e-01 
 8.08038274e-06 -0.00000000e+00  1.50000000e+00  9.02648716e-01  5.98383552e-01  3.04265164e-01 
 8.08038914e-06 -0.00000000e+00  1.50000000e+00  9.02646933e-01  5.98385104e-01  3.04261829e-01 
 8.08040194e-06 -0.00000000e+00  1.50000000e+00  9.02643367e-01  5.98388209e-01  3.04255158e-01 
 8.08042754e-06 -0.00000000e+00  1.50000000e+00  9.02636233e-01  5.98394418e-01  3.04241815e-01 
 8.08047874e-06 -0.00000000e+00  1.50000000e+00  9.02621966e-01  5.98406838e-01  3.04215128e-01 
 8.08058114e-06 -0.00000000e+00  1.50000000e+00  9.02593430e-01  5.98431683e-01  3.04161747e-01 
 8.08078594e-06 -0.00000000e+00  1.50000000e+00  9.02536350e-01  5.98481389e-01  3.04054960e-01 
 8.08119554e-06 -0.00000000e+00  1.50000000e+00  9.02422155e-01  5.98580874e-01  3.03841281e-01 
 8.08201474e-06 -0.00000000e+00  1.50000000e+00  9.02193595e-01  5.98780092e-01  3.03413503e-01 
 8.08217414e-06 -0.00000000e+00  1.50000000e+00  9.02149093e-01  5.98818892e-01  3.03330201e-01 
 8.08222414e-06 -0.00000000e+00  1.50000000e+00  9.02135131e-01  5.98831065e-01  3.03304066e-01 
 8.08224053e-06 -0.00000000e+00  1.50000000e+00  9.02130556e-01  5.98835054e-01  3.03295502e-01 
 8.08227329e-06 -0.00000000e+00  1.50000000e+00  9.02121406e-01  5.98843033e-01  3.03278373e-01 
 8.08233883e-06 -0.00000000e+00  1.50000000e+00  9.02103103e-01  5.98858991e-01  3.03244112e-01 
 8.08246990e-06 -0.00000000e+00  1.50000000e+00  9.02066492e-01  5.98890912e-01  3.03175581e-01 
 8.08273205e-06 -0.00000000e+00  1.50000000e+00  9.01993246e-01  5.98954771e-01  3.03038475e-01 
 8.08325633e-06 -0.00000000e+00  1.50000000e+00  9.01846649e-01  5.99082555e-01  3.02764094e-01 
 8.08430491e-06 -0.00000000e+00  1.50000000e+00  9.01553048e-01  5.99338388e-01  3.02214661e-01 
 8.08640206e-06 -0.00000000e+00  1.50000000e+00  9.00964428e-01  5.99851231e-01  3.01113196e-01 
 8.08928571e-06 -0.00000000e+00  1.50000000e+00  9.00152441e-01  6.00559104e-01  2.99593337e-01 
 8.08964286e-06 -0.00000000e+00  1.50000000e+00  9.00051657e-01  6.00647028e-01  2.99404629e-01 
 8.09035714e-06 -0.00000000e+00  1.50000000e+00  8.99850016e-01  6.00823008e-01  2.99027008e-01 
 8.09119286e-06 -0.00000000e+00  1.50000000e+00  8.99613935e-01  6.01029138e-01  2.98584797e-01 
 8.09133571e-06 -0.00000000e+00  1.50000000e+00  8.99573558e-01  6.01064402e-01  2.98509157e-01 
 8.09144286e-06 -0.00000000e+00  1.50000000e+00  8.99543273e-01  6.01090852e-01  2.98452421e-01 
 8.09147143e-06 -0.00000000e+00  1.50000000e+00  8.99535196e-01  6.01097906e-01  2.98437290e-01 
 8.09149286e-06 -0.00000000e+00  1.50000000e+00  8.99529139e-01  6.01103197e-01  2.98425942e-01 
 8.09149857e-06 -0.00000000e+00  1.50000000e+00  8.99527523e-01  6.01104607e-01  2.98422916e-01 
 8.09151000e-06 -0.00000000e+00  1.50000000e+00  8.99524293e-01  6.01107429e-01  2.98416864e-01 
 8.09153286e-06 -0.00000000e+00  1.50000000e+00  8.99517831e-01  6.01113073e-01  2.98404758e-01 
 8.09154286e-06 -0.00000000e+00  1.50000000e+00  8.99515004e-01  6.01115542e-01  2.98399462e-01 
 8.09154743e-06 -0.00000000e+00  1.49314285e+00  8.99513711e-01  6.01116669e-01  2.98397041e-01 
 8.09155657e-06 -0.00000000e+00  1.47942856e+00  8.99511126e-01  6.01118927e-01  2.98392199e-01 
 8.09157486e-06 -0.00000000e+00  1.45199998e+00  8.99505957e-01  6.01123442e-01  2.98382514e-01 
 8.09159286e-06 -0.00000000e+00  1.42500000e+00  8.99500868e-01  6.01127887e-01  2.98372981e-01 
 8.09159651e-06  5.48571648e-03  1.41951428e+00  8.99499835e-01  6.01128792e-01  2.98371044e-01 
 8.09160383e-06  1.64571494e-02  1.40854285e+00  8.99497768e-01  6.01130598e-01  2.98367170e-01 
 8.09161846e-06  3.84000154e-02  1.38659998e+00  8.99493632e-01  6.01134210e-01  2.98359422e-01 
 8.09164286e-06  7.50000000e-02  1.35000000e+00  8.99486733e-01  6.01140235e-01  2.98346498e-01 
 8.09164578e-06  7.93885732e-02  1.34561143e+00  8.99485906e-01  6.01140958e-01  2.98344948e-01 
 8.09165163e-06  8.81657196e-02  1.33683428e+00  8.99484252e-01  6.01142403e-01  2.98341849e-01 
 8.09166334e-06  1.05720012e-01  1.31927999e+00  8.99480943e-01  6.01145293e-01  2.98335650e-01 
 8.09168674e-06  1.40828598e-01  1.28417140e+00  8.99474325e-01  6.01151073e-01  2.98323252e-01 
 8.09173355e-06  2.11045769e-01  1.21395423e+00  8.99461089e-01  6.01162633e-01  2.98298455e-01 
 8.09182718e-06  3.51480111e-01  1.07351989e+00  8.99434613e-01  6.01185756e-01  2.98248858e-01 
 8.09201442e-06  6.32348794e-01  7.92651206e-01  8.99381654e-01  6.01232008e-01  2.98149646e-01 
 8.09233557e-06  1.11406819e+00  3.10931810e-01  8.99290794e-01  6.01311355e-01  2.97979439e-01 
 8.09258055e-06  1.48154260e+00 -0.00000000e+00  8.99221456e-01  6.01371898e-01  2.97849558e-01 
 8.09273993e-06  1.50000000e+00 -0.00000000e+00  8.99176334e-01  6.01411295e-01  2.97765040e-01 
 8.09292695e-06  1.50000000e+00 -0.00000000e+00  8.99123379e-01  6.01457529e-01  2.97665850e-01 
 8.09310790e-06  1.50000000e+00 -0.00000000e+00  8.99072130e-01  6.01502271e-01  2.97569859e-01 
 8.09346979e-06  1.50000000e+00 -0.00000000e+00  8.98969603e-01  6.01591780e-01  2.97377823e-01 
 8.09384239e-06  1.50000000e+00 -0.00000000e+00  8.98864010e-01  6.01683979e-01  2.97180031e-01 
 8.09445249e-06  1.50000000e+00 -0.00000000e+00  8.98691065e-01  6.01835055e-01  2.96856010e-01 
 8.09526011e-06  1.50000000e+00 -0.00000000e+00  8.98462058e-01  6.02035263e-01  2.96426796e-01 
 8.09687535e-06  1.50000000e+00 -0.00000000e+00  8.98003660e-01  6.02436203e-01  2.95567457e-01 
 8.09822429e-06  1.50000000e+00 -0.00000000e+00  8.97620325e-01  6.02771402e-01  2.94848922e-01 
 8.09822529e-06  1.50000000e+00 -0.00000000e+00  8.97620040e-01  6.02771651e-01  2.94848389e-01 
 8.09822729e-06  1.50000000e+00 -0.00000000e+00  8.97619472e-01  6.02772148e-01  2.94847323e-01 
 8.09823129e-06  1.50000000e+00 -0.00000000e+00  8.97618334e-01  6.02773143e-01  2.94845192e-01 
 8.09823429e-06  1.50000000e+00 -0.00000000e+00  8.97617481e-01  6.02773888e-01  2.94843593e-01 
 8.09823509e-06  1.50000000e+00 -0.00000000e+00  8.97617254e-01  6.02774087e-01  2.94843166e-01 
 8.09823669e-06  1.50000000e+00 -0.00000000e+00  8.97616799e-01  6.02774485e-01  2.94842314e-01 
 8.09823989e-06  1.50000000e+00 -0.00000000e+00  8.97615889e-01  6.02775281e-01  2.94840608e-01 
 8.09824629e-06  1.50000000e+00 -0.00000000e+00  8.97614069e-01  6.02776872e-01  2.94837197e-01 
 8.09825909e-06  1.50000000e+00 -0.00000000e+00  8.97610429e-01  6.02780054e-01  2.94830375e-01 
 8.09828469e-06  1.50000000e+00 -0.00000000e+00  8.97603149e-01  6.02786419e-01  2.94816730e-01 
 8.09833589e-06  1.50000000e+00 -0.00000000e+00  8.97588589e-01  6.02799149e-01  2.94789441e-01 
 8.09843829e-06  1.50000000e+00 -0.00000000e+00  8.97559466e-01  6.02824608e-01  2.94734858e-01 
 8.09864309e-06  1.50000000e+00 -0.00000000e+00  8.97501211e-01  6.02875531e-01  2.94625680e-01 
 8.09905269e-06  1.50000000e+00 -0.00000000e+00  8.97384666e-01  6.02977392e-01  2.94407274e-01 
 8.09987189e-06  1.50000000e+00 -0.00000000e+00  8.97151461e-01  6.03181194e-01  2.93970267e-01 
 8.10008129e-06  1.50000000e+00 -0.00000000e+00  8.97091829e-01  6.03233309e-01  2.93858520e-01 
 8.10013129e-06  1.50000000e+00 -0.00000000e+00  8.97077588e-01  6.03245754e-01  2.93831834e-01 
 8.10014767e-06  1.50000000e+00 -0.00000000e+00  8.97072922e-01  6.03249832e-01  2.93823090e-01 
 8.10018044e-06  1.50000000e+00 -0.00000000e+00  8.97063589e-01  6.03257988e-01  2.93805601e-01 
 8.10024597e-06  1.50000000e+00 -0.00000000e+00  8.97044923e-01  6.03274302e-01  2.93770621e-01 
 8.10037705e-06  1.50000000e+00 -0.00000000e+00  8.97007589e-01  6.03306932e-01  2.93700657e-01 
 8.10063919e-06  1.50000000e+00 -0.00000000e+00  8.96932914e-01  6.03372205e-01  2.93560710e-01 
 8.10116348e-06  1.50000000e+00 -0.00000000e+00  8.96783542e-01  6.03502804e-01  2.93280738e-01 
 8.10221205e-06  1.50000000e+00 -0.00000000e+00  8.96484704e-01  6.03764213e-01  2.92720491e-01 
 8.10430921e-06  1.50000000e+00 -0.00000000e+00  8.95886546e-01  6.04287767e-01  2.91598779e-01 
 8.10714286e-06  1.50000000e+00 -0.00000000e+00  8.95077130e-01  6.04996664e-01  2.90080466e-01 
 8.10750000e-06  1.50000000e+00 -0.00000000e+00  8.94975009e-01  6.05086156e-01  2.89888854e-01 
 8.10821429e-06  1.50000000e+00 -0.00000000e+00  8.94770731e-01  6.05265228e-01  2.89505503e-01 
 8.10905000e-06  1.50000000e+00 -0.00000000e+00  8.94531636e-01  6.05474908e-01  2.89056728e-01 
 8.10919286e-06  1.50000000e+00 -0.00000000e+00  8.94490753e-01  6.05510771e-01  2.88979982e-01 
 8.10930000e-06  1.50000000e+00 -0.00000000e+00  8.94460089e-01  6.05537670e-01  2.88922419e-01 
 8.10932857e-06  1.50000000e+00 -0.00000000e+00  8.94451911e-01  6.05544844e-01  2.88907068e-01 
 8.10935000e-06  1.50000000e+00 -0.00000000e+00  8.94445778e-01  6.05550224e-01  2.88895554e-01 
 8.10935571e-06  1.50000000e+00 -0.00000000e+00  8.94444143e-01  6.05551659e-01  2.88892484e-01 
 8.10936714e-06  1.50000000e+00 -0.00000000e+00  8.94440872e-01  6.05554528e-01  2.88886344e-01 
 8.10939000e-06  1.50000000e+00 -0.00000000e+00  8.94434330e-01  6.05560267e-01  2.88874062e-01 
 8.10940000e-06  1.50000000e+00 -0.00000000e+00  8.94431467e-01  6.05562778e-01  2.88868689e-01 
 8.10940457e-06  1.50000000e+00  6.85714560e-03  8.94430160e-01  6.05563927e-01  2.88866233e-01 
 8.10941371e-06  1.50000000e+00  2.05714368e-02  8.94427543e-01  6.05566223e-01  2.88861320e-01 
 8.10943200e-06  1.50000000e+00  4.80000192e-02  8.94422308e-01  6.05570813e-01  2.88851495e-01 
 8.10945000e-06  1.50000000e+00  7.50000000e-02  8.94417156e-01  6.05575333e-01  2.88841823e-01 
 8.10945366e-06  1.49451428e+00  8.04857165e-02  8.94416108e-01  6.05576250e-01  2.88839858e-01 
 8.10946097e-06  1.48354285e+00  9.14571494e-02  8.94414014e-01  6.05578086e-01  2.88835928e-01 
 8.10947560e-06  1.46159998e+00  1.13400015e-01  8.94409827e-01  6.05581760e-01  2.88828067e-01 
 8.10950000e-06  1.42500000e+00  1.50000000e-01  8.94402842e-01  6.05587887e-01  2.88814956e-01 
 8.10950293e-06  1.42061143e+00  1.54388573e-01  8.94402005e-01  6.05588621e-01  2.88813384e-01 
 8.10950878e-06  1.41183428e+00  1.63165720e-01  8.94400330e-01  6.05590091e-01  2.88810239e-01 
 8.10952048e-06  1.39427999e+00  1.80720012e-01  8.94396980e-01  6.05593029e-01  2.88803951e-01 
 8.10954389e-06  1.35917140e+00  2.15828598e-01  8.94390280e-01  6.05598907e-01  2.88791373e-01 
 8.10959070e-06  1.28895423e+00  2.86045769e-01  8.94376879e-01  6.05610662e-01  2.88766217e-01 
 8.10968432e-06  1.14851989e+00  4.26480111e-01  8.94350077e-01  6.05634175e-01  2.88715903e-01 
 8.10987157e-06  8.67651206e-01  7.07348794e-01  8.94296466e-01  6.05681205e-01  2.88615262e-01 
 8.11019271e-06  3.85930606e-01  1.18906939e+00  8.94204499e-01  6.05761884e-01  2.88442615e-01 
 8.11043770e-06  1.84569689e-02  1.50000000e+00  8.94134327e-01  6.05823445e-01  2.88310882e-01 
 8.11059708e-06 -0.00000000e+00  1.50000000e+00  8.94088667e-01  6.05863503e-01  2.88225164e-01 
 8.11078409e-06 -0.00000000e+00  1.50000000e+00  8.94035082e-01  6.05910512e-01  2.88124570e-01 
 8.11096504e-06 -0.00000000e+00  1.50000000e+00  8.93983227e-01  6.05956004e-01  2.88027224e-01 
 8.11132694e-06 -0.00000000e+00  1.50000000e+00  8.93879492e-01  6.06047008e-01  2.87832484e-01 
 8.11169954e-06 -0.00000000e+00  1.50000000e+00  8.93772649e-01  6.06140729e-01  2.87631920e-01 
 8.11230963e-06 -0.00000000e+00  1.50000000e+00  8.93597601e-01  6.06294234e-01  2.87303367e-01 
 8.11311725e-06 -0.00000000e+00  1.50000000e+00  8.93365687e-01  6.06497533e-01  2.86868154e-01 
 8.11473249e-06 -0.00000000e+00  1.50000000e+00  8.92901381e-01  6.06904669e-01  2.85996711e-01 
 8.11608143e-06 -0.00000000e+00  1.50000000e+00  8.92513275e-01  6.07245397e-01  2.85267878e-01 
 8.11608243e-06 -0.00000000e+00  1.50000000e+00  8.92512987e-01  6.07245650e-01  2.85267337e-01 
 8.11608443e-06 -0.00000000e+00  1.50000000e+00  8.92512412e-01  6.07246156e-01  2.85266256e-01 
 8.11608843e-06 -0.00000000e+00  1.50000000e+00  8.92511260e-01  6.07247167e-01  2.85264093e-01 
 8.11609143e-06 -0.00000000e+00  1.50000000e+00  8.92510397e-01  6.07247925e-01  2.85262471e-01 
 8.11609223e-06 -0.00000000e+00  1.50000000e+00  8.92510167e-01  6.07248128e-01  2.85262039e-01 
 8.11609383e-06 -0.00000000e+00  1.50000000e+00  8.92509706e-01  6.07248532e-01  2.85261174e-01 
 8.11609703e-06 -0.00000000e+00  1.50000000e+00  8.92508785e-01  6.07249341e-01  2.85259444e-01 
 8.11610343e-06 -0.00000000e+00  1.50000000e+00  8.92506943e-01  6.07250960e-01  2.85255983e-01 
 8.11611623e-06 -0.00000000e+00  1.50000000e+00  8.92503259e-01  6.07254196e-01  2.85249063e-01 
 8.11614183e-06 -0.00000000e+00  1.50000000e+00  8.92495890e-01  6.07260669e-01  2.85235221e-01 
 8.11619303e-06 -0.00000000e+00  1.50000000e+00  8.92481153e-01  6.07273616e-01  2.85207537e-01 
 8.11629543e-06 -0.00000000e+00  1.50000000e+00  8.92451677e-01  6.07299514e-01  2.85152163e-01 
 8.11650023e-06 -0.00000000e+00  1.50000000e+00  8.92392724e-01  6.07351324e-01  2.85041400e-01 
 8.11690983e-06 -0.00000000e+00  1.50000000e+00  8.92274803e-01  6.07454999e-01  2.84819804e-01 
 8.11772903e-06 -0.00000000e+00  1.50000000e+00  8.92038871e-01  6.07662532e-01  2.84376339e-01 
 8.11788843e-06 -0.00000000e+00  1.50000000e+00  8.91992947e-01  6.07702941e-01  2.84290006e-01 
 8.11793843e-06 -0.00000000e+00  1.50000000e+00  8.91978541e-01  6.07715618e-01  2.84262922e-01 
 8.11795481e-06 -0.00000000e+00  1.50000000e+00  8.91973820e-01  6.07719772e-01  2.84254047e-01 
 8.11798758e-06 -0.00000000e+00  1.50000000e+00  8.91964378e-01  6.07728081e-01  2.84236297e-01 
 8.11805312e-06 -0.00000000e+00  1.50000000e+00  8.91945493e-01  6.07744699e-01  2.84200795e-01 
 8.11818419e-06 -0.00000000e+00  1.50000000e+00  8.91907720e-01  6.07777937e-01  2.84129783e-01 
 8.11844633e-06 -0.00000000e+00  1.50000000e+00  8.91832157e-01  6.07844426e-01  2.83987731e-01 
 8.11897062e-06 -0.00000000e+00  1.50000000e+00  8.91680962e-01  6.07977445e-01  2.83703517e-01 
 8.12001920e-06 -0.00000000e+00  1.50000000e+00  8.91378296e-01  6.08243648e-01  2.83134648e-01 
 8.12211635e-06 -0.00000000e+00  1.50000000e+00  8.90772044e-01  6.08776815e-01  2.81995229e-01 
 8.12500000e-06 -0.00000000e+00  1.50000000e+00  8.89936874e-01  6.09511727e-01  2.80425147e-01 
 8.12500100e-06 -0.00000000e+00  1.50000000e+00  8.89936584e-01  6.09511982e-01  2.80424602e-01 
 8.12500300e-06 -0.00000000e+00  1.50000000e+00  8.89936004e-01  6.09512493e-01  2.80423512e-01 
 8.12500700e-06 -0.00000000e+00  1.50000000e+00  8.89934844e-01  6.09513514e-01  2.80421331e-01 
 8.12501000e-06 -0.00000000e+00  1.50000000e+00  8.89933975e-01  6.09514279e-01  2.80419695e-01 
 8.12501080e-06 -0.00000000e+00  1.50000000e+00  8.89933743e-01  6.09514483e-01  2.80419259e-01 
 8.12501240e-06 -0.00000000e+00  1.50000000e+00  8.89933279e-01  6.09514892e-01  2.80418387e-01 
 8.12501560e-06 -0.00000000e+00  1.50000000e+00  8.89932351e-01  6.09515709e-01  2.80416642e-01 
 8.12502200e-06 -0.00000000e+00  1.50000000e+00  8.89930495e-01  6.09517342e-01  2.80413153e-01 
 8.12503480e-06 -0.00000000e+00  1.50000000e+00  8.89926784e-01  6.09520609e-01  2.80406175e-01 
 8.12506040e-06 -0.00000000e+00  1.50000000e+00  8.89919362e-01  6.09527144e-01  2.80392218e-01 
 8.12511160e-06 -0.00000000e+00  1.50000000e+00  8.89904517e-01  6.09540213e-01  2.80364304e-01 
 8.12521400e-06 -0.00000000e+00  1.50000000e+00  8.89874825e-01  6.09566353e-01  2.80308473e-01 
 8.12541880e-06 -0.00000000e+00  1.50000000e+00  8.89815439e-01  6.09618642e-01  2.80196796e-01 
 8.12582840e-06 -0.00000000e+00  1.50000000e+00  8.89696659e-01  6.09723266e-01  2.79973393e-01 
