 frequency       v(amag_db)      v(aarg)        
 4.60644974e+02 -3.58926006e+00 -1.25972115e-01 
 4.71267322e+02 -3.58926009e+00 -1.28877000e-01 
 4.82134619e+02 -3.58926013e+00 -1.31848871e-01 
 4.93252513e+02 -3.58926017e+00 -1.34889273e-01 
 5.04626783e+02 -3.58926021e+00 -1.37999785e-01 
 5.16263340e+02 -3.58926025e+00 -1.41182026e-01 
 5.28168234e+02 -3.58926030e+00 -1.44437648e-01 
 5.40347650e+02 -3.58926034e+00 -1.47768344e-01 
 5.52807921e+02 -3.58926039e+00 -1.51175845e-01 
 5.65555523e+02 -3.58926044e+00 -1.54661923e-01 
 5.78597080e+02 -3.58926050e+00 -1.58228388e-01 
 5.91939372e+02 -3.58926055e+00 -1.61877096e-01 
 6.05589334e+02 -3.58926061e+00 -1.65609942e-01 
 6.19554061e+02 -3.58926067e+00 -1.69428867e-01 
 6.33840810e+02 -3.58926073e+00 -1.73335856e-01 
 6.48457008e+02 -3.58926080e+00 -1.77332939e-01 
 6.63410251e+02 -3.58926087e+00 -1.81422194e-01 
 6.78708313e+02 -3.58926094e+00 -1.85605747e-01 
 6.94359143e+02 -3.58926102e+00 -1.89885772e-01 
 7.10370877e+02 -3.58926110e+00 -1.94264493e-01 
 7.26751838e+02 -3.58926118e+00 -1.98744187e-01 
 7.43510539e+02 -3.58926127e+00 -2.03327182e-01 
 7.60655691e+02 -3.58926136e+00 -2.08015860e-01 
 7.78196206e+02 -3.58926146e+00 -2.12812659e-01 
 7.96141200e+02 -3.58926155e+00 -2.17720070e-01 
 8.14500001e+02 -3.58926166e+00 -2.22740647e-01 
 8.33282151e+02 -3.58926177e+00 -2.27876997e-01 
 8.52497412e+02 -3.58926188e+00 -2.33131790e-01 
 8.72155772e+02 -3.58926201e+00 -2.38507759e-01 
 8.92267449e+02 -3.58926213e+00 -2.44007696e-01 
 9.12842895e+02 -3.58926226e+00 -2.49634463e-01 
 9.33892805e+02 -3.58926240e+00 -2.55390981e-01 
 9.55428121e+02 -3.58926254e+00 -2.61280244e-01 
 9.77460036e+02 -3.58926270e+00 -2.67305314e-01 
 1.00000000e+03 -3.58926285e+00 -2.73469321e-01 
 1.02305973e+03 -3.58926302e+00 -2.79775470e-01 
 1.04665121e+03 -3.58926319e+00 -2.86227038e-01 
 1.07078670e+03 -3.58926337e+00 -2.92827379e-01 
 1.09547876e+03 -3.58926356e+00 -2.99579924e-01 
 1.12074020e+03 -3.58926376e+00 -3.06488183e-01 
 1.14658417e+03 -3.58926397e+00 -3.13555746e-01 
 1.17302409e+03 -3.58926419e+00 -3.20786287e-01 
 1.20007371e+03 -3.58926442e+00 -3.28183564e-01 
 1.22774708e+03 -3.58926465e+00 -3.35751423e-01 
 1.25605860e+03 -3.58926490e+00 -3.43493798e-01 
 1.28502297e+03 -3.58926516e+00 -3.51414712e-01 
 1.31465525e+03 -3.58926544e+00 -3.59518283e-01 
 1.34497085e+03 -3.58926572e+00 -3.67808723e-01 
 1.37598551e+03 -3.58926602e+00 -3.76290341e-01 
 1.40771537e+03 -3.58926634e+00 -3.84967548e-01 
 1.44017690e+03 -3.58926666e+00 -3.93844851e-01 
 1.47338699e+03 -3.58926701e+00 -4.02926867e-01 
 1.50736290e+03 -3.58926736e+00 -4.12218316e-01 
 1.54212228e+03 -3.58926774e+00 -4.21724028e-01 
