time,vinp,vinn,voutp,voutn,vout
2.814481849999999922e-05,6.512639980000000176e-03,1.418487360000000086e+00,5.964493499999999893e-01,9.048601450000000046e-01,-3.084107950000000153e-01
2.814482719999999901e-05,1.953791989999999895e-02,1.405462079999999947e+00,5.964515040000000212e-01,9.048576670000000322e-01,-3.084061630000000109e-01
2.814484450000000036e-05,4.558847979999999800e-02,1.379411519999999891e+00,5.964558110000000024e-01,9.048527109999999762e-01,-3.083968999999999738e-01
2.814487929999999954e-05,9.768959959999999609e-02,1.327310400000000001e+00,5.964644239999999931e-01,9.048427970000000320e-01,-3.083783729999999834e-01
2.814494870000000141e-05,2.018918389999999896e-01,1.223108160000000000e+00,5.964816530000000006e-01,9.048229690000000325e-01,-3.083413150000000047e-01
2.814508770000000165e-05,4.102963179999999932e-01,1.014703679999999997e+00,5.965161150000000134e-01,9.047833060000000094e-01,-3.082671909999999960e-01
2.814536549999999886e-05,8.271052770000000276e-01,5.978947230000000168e-01,5.965850569999999742e-01,9.047039559999999758e-01,-3.081188990000000016e-01
2.814564940000000083e-05,1.252935050000000050e+00,1.720649489999999948e-01,5.966555140000000534e-01,9.046228539999999763e-01,-3.079673399999999783e-01
2.814583380000000058e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.967012870000000246e-01,9.045701579999999575e-01,-3.078688709999999884e-01
2.814599319999999859e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.967408650000000092e-01,9.045245910000000444e-01,-3.077837259999999797e-01
2.814616309999999868e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.967830629999999470e-01,9.044760050000000273e-01,-3.076929420000000248e-01
2.814632099999999929e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.968222779999999839e-01,9.044308509999999801e-01,-3.076085729999999963e-01
2.814663669999999888e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.969007320000000449e-01,9.043405100000000418e-01,-3.074397779999999969e-01
2.814701890000000041e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.969957369999999708e-01,9.042311200000000548e-01,-3.072353829999999730e-01
2.814759429999999973e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.971389030000000542e-01,9.040663389999999966e-01,-3.069274359999999979e-01
2.814841230000000071e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.973427359999999853e-01,9.038319070000000455e-01,-3.064891710000000047e-01
2.815004280000000093e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.977498860000000080e-01,9.033638809999999797e-01,-3.056139950000000272e-01
2.815179570000000132e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981886260000000011e-01,9.028593980000000352e-01,-3.046707719999999786e-01
2.815179670000000071e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981888760000000360e-01,9.028591099999999647e-01,-3.046702339999999842e-01
2.815179869999999949e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981893780000000493e-01,9.028585329999999631e-01,-3.046691559999999965e-01
2.815180270000000045e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981903800000000215e-01,9.028573810000000144e-01,-3.046670009999999928e-01
2.815180569999999863e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981911319999999588e-01,9.028565160000000533e-01,-3.046653839999999835e-01
2.815180650000000153e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981913319999999645e-01,9.028562850000000362e-01,-3.046649530000000161e-01
2.815180810000000056e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981917329999999478e-01,9.028558239999999735e-01,-3.046640910000000257e-01
2.815181129999999861e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981925350000000252e-01,9.028549019999999592e-01,-3.046623669999999895e-01
2.815181770000000150e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981941389999999581e-01,9.028530580000000416e-01,-3.046589180000000008e-01
2.815183050000000050e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.981973470000000459e-01,9.028493680000000410e-01,-3.046520209999999951e-01
2.815185609999999849e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.982037629999999995e-01,9.028419899999999831e-01,-3.046382260000000120e-01
2.815190730000000126e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.982165959999999894e-01,9.028272320000000351e-01,-3.046106359999999902e-01
2.815200970000000002e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.982422630000000519e-01,9.027977109999999472e-01,-3.045554469999999792e-01
2.815221450000000093e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.982936079999999768e-01,9.027386530000000020e-01,-3.044450450000000252e-01
2.815262409999999936e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.983963399999999710e-01,9.026204759999999494e-01,-3.042241359999999784e-01
2.815344329999999962e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986020010000000502e-01,9.023839059999999579e-01,-3.037819039999999915e-01
2.815360270000000101e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986420510000000084e-01,9.023378410000000294e-01,-3.036957909999999927e-01
2.815365270000000112e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986546160000000283e-01,9.023233889999999757e-01,-3.036687739999999747e-01
2.815366910000000132e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986587330000000540e-01,9.023186539999999978e-01,-3.036599200000000276e-01
2.815370189999999833e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986669690000000488e-01,9.023091819999999874e-01,-3.036422129999999941e-01
2.815376740000000088e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.986834399999999556e-01,9.022902379999999667e-01,-3.036067969999999838e-01
2.815389850000000083e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.987163899999999872e-01,9.022523439999999839e-01,-3.035359539999999967e-01
2.815416059999999911e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.987823129999999550e-01,9.021765390000000551e-01,-3.033942259999999891e-01
2.815468490000000068e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.989142560000000337e-01,9.020248570000000132e-01,-3.031106009999999795e-01
2.815573350000000045e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.991785160000000499e-01,9.017212049999999701e-01,-3.025426900000000030e-01
2.815783059999999835e-05,1.500000000000000000e+00,-0.000000000000000000e+00,5.997083890000000084e-01,9.011126889999999667e-01,-3.014043000000000139e-01
2.816071429999999936e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004396579999999872e-01,9.002733880000000077e-01,-2.998337300000000205e-01
2.816071529999999876e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004399120000000201e-01,9.002730970000000221e-01,-2.998331850000000021e-01
2.816071730000000093e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004404199999999747e-01,9.002725139999999682e-01,-2.998320930000000217e-01
2.816072129999999850e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004414369999999668e-01,9.002713469999999996e-01,-2.998299099999999773e-01
2.816072430000000006e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004422000000000370e-01,9.002704729999999600e-01,-2.998282729999999785e-01
2.816072509999999958e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004424029999999579e-01,9.002702399999999994e-01,-2.998278369999999859e-01
2.816072669999999860e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004428099999999935e-01,9.002697729999999954e-01,-2.998269630000000019e-01
2.816072990000000005e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004436229999999819e-01,9.002688399999999591e-01,-2.998252169999999772e-01
2.816073629999999955e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004452489999999587e-01,9.002669739999999976e-01,-2.998217249999999834e-01
2.816074909999999855e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004485029999999668e-01,9.002632419999999636e-01,-2.998147389999999968e-01
2.816077469999999993e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004550090000000395e-01,9.002557770000000348e-01,-2.998007679999999953e-01
2.816082589999999931e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004680230000000174e-01,9.002408469999999552e-01,-2.997728239999999933e-01
2.816092830000000146e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.004940530000000276e-01,9.002109849999999636e-01,-2.997169319999999915e-01
2.816113309999999898e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.005461260000000134e-01,9.001512510000000411e-01,-2.996051250000000277e-01
2.816154270000000080e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.006503260000000122e-01,9.000317559999999606e-01,-2.993814289999999767e-01
2.816227129999999851e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.008358520000000036e-01,8.998190990000000111e-01,-2.989832470000000075e-01
2.816235320000000126e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.008567270000000349e-01,8.997951809999999995e-01,-2.989384540000000201e-01
2.816251699999999998e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.008984809999999843e-01,8.997473390000000348e-01,-2.988488579999999950e-01
2.816252129999999906e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.008995620000000537e-01,8.997461009999999648e-01,-2.988465390000000221e-01
2.816252979999999897e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009017229999999987e-01,8.997436250000000468e-01,-2.988419010000000209e-01
2.816254670000000056e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009060459999999715e-01,8.997386720000000171e-01,-2.988326259999999901e-01
2.816257129999999917e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009123060000000072e-01,8.997315000000000174e-01,-2.988191929999999830e-01
2.816257470000000049e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009131709999999682e-01,8.997305089999999561e-01,-2.988173379999999879e-01
2.816258149999999974e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009149000000000296e-01,8.997285280000000274e-01,-2.988136279999999978e-01
2.816259500000000001e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009183580000000413e-01,8.997245649999999761e-01,-2.988062069999999903e-01
2.816262129999999928e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.009250510000000434e-01,8.997168970000000154e-01,-2.987918460000000276e-01
2.816262399999999933e-05,1.500000000000000000e+00,4.070399980000000140e-03,6.009257439999999839e-01,8.997161059999999599e-01,-2.987903619999999760e-01
2.816262939999999944e-05,1.500000000000000000e+00,1.221120000000000018e-02,6.009271269999999499e-01,8.997145210000000448e-01,-2.987873930000000122e-01
2.816264030000000128e-05,1.500000000000000000e+00,2.849279990000000082e-02,6.009298939999999645e-01,8.997113500000000208e-01,-2.987814560000000008e-01
2.816266199999999995e-05,1.500000000000000000e+00,6.105599980000000343e-02,6.009354270000000220e-01,8.997050100000000272e-01,-2.987695819999999780e-01
2.816267129999999939e-05,1.500000000000000000e+00,7.499999999999999722e-02,6.009377970000000513e-01,8.997022940000000135e-01,-2.987644970000000177e-01
2.816267559999999847e-05,1.493487360000000042e+00,8.151263999999999732e-02,6.009389029999999687e-01,8.997010250000000431e-01,-2.987621220000000188e-01
2.816268430000000165e-05,1.480462079999999903e+00,9.453791990000000312e-02,6.009411159999999974e-01,8.996984890000000457e-01,-2.987573729999999927e-01
2.816270170000000124e-05,1.454411520000000069e+00,1.205884799999999979e-01,6.009455430000000264e-01,8.996934159999999681e-01,-2.987478729999999971e-01
2.816273639999999879e-05,1.402310399999999957e+00,1.726895999999999987e-01,6.009543979999999452e-01,8.996832710000000066e-01,-2.987288730000000059e-01
2.816280589999999891e-05,1.298108159999999955e+00,2.768918389999999730e-01,6.009721089999999766e-01,8.996629790000000293e-01,-2.986908699999999972e-01
2.816294480000000090e-05,1.089703679999999952e+00,4.852963180000000043e-01,6.010075360000000089e-01,8.996223909999999657e-01,-2.986148559999999841e-01
2.816322269999999974e-05,6.728947229999999724e-01,9.021052769999999832e-01,6.010784049999999823e-01,8.995411970000000146e-01,-2.984627919999999768e-01
2.816350659999999832e-05,2.470638709999999905e-01,1.327936130000000103e+00,6.011508300000000249e-01,8.994582190000000033e-01,-2.983073889999999784e-01
2.816369100000000147e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.011978820000000168e-01,8.994043120000000391e-01,-2.982064300000000223e-01
2.816385039999999947e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.012385649999999471e-01,8.993577010000000094e-01,-2.981191360000000068e-01
2.816402029999999957e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.012819390000000430e-01,8.993080049999999659e-01,-2.980260659999999784e-01
2.816417809999999854e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.013222459999999492e-01,8.992618230000000157e-01,-2.979395770000000110e-01
2.816449389999999976e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.014028769999999469e-01,8.991694340000000452e-01,-2.977665569999999873e-01
2.816487599999999966e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.015004929999999694e-01,8.990575680000000292e-01,-2.975570750000000042e-01
2.816545139999999898e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.016475089999999692e-01,8.988890389999999453e-01,-2.972415299999999760e-01
2.816626939999999996e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.018566220000000078e-01,8.986492320000000200e-01,-2.967926100000000122e-01
2.816789999999999843e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.022739620000000516e-01,8.981707820000000009e-01,-2.958968189999999776e-01
2.816965289999999881e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027235429999999727e-01,8.976560829999999935e-01,-2.949325400000000208e-01
2.816965390000000159e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027238000000000318e-01,8.976557889999999817e-01,-2.949319899999999772e-01
2.816965590000000038e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027243129999999560e-01,8.976552020000000409e-01,-2.949308889999999739e-01
2.816965990000000133e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027253399999999983e-01,8.976540269999999655e-01,-2.949286859999999955e-01
2.816966289999999951e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027261109999999533e-01,8.976531460000000129e-01,-2.949270350000000041e-01
2.816966369999999902e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027263160000000397e-01,8.976529109999999978e-01,-2.949265950000000136e-01
2.816966530000000144e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027267269999999622e-01,8.976524409999999676e-01,-2.949257140000000055e-01
2.816966849999999950e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027275490000000291e-01,8.976515010000000183e-01,-2.949239519999999892e-01
2.816967489999999899e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027291919999999692e-01,8.976496210000000087e-01,-2.949204289999999840e-01
2.816968770000000138e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027324790000000432e-01,8.976458609999999894e-01,-2.949133820000000017e-01
2.816971329999999938e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027390529999999691e-01,8.976383409999999508e-01,-2.948992879999999817e-01
2.816976449999999876e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027522010000000430e-01,8.976233009999999846e-01,-2.948711010000000243e-01
2.816986690000000091e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.027784999999999949e-01,8.975932220000000239e-01,-2.948147219999999735e-01
2.817007169999999843e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.028311109999999751e-01,8.975330620000000481e-01,-2.947019510000000175e-01
2.817048130000000025e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.029363789999999668e-01,8.974127389999999593e-01,-2.944763599999999926e-01
2.817130050000000050e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.031470580000000137e-01,8.971720410000000312e-01,-2.940249830000000175e-01
2.817150989999999861e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032009379999999643e-01,8.971105000000000329e-01,-2.939095620000000131e-01
2.817155989999999872e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032138049999999918e-01,8.970958049999999684e-01,-2.938819990000000049e-01
2.817157620000000068e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032180209999999931e-01,8.970909889999999498e-01,-2.938729680000000122e-01
2.817160900000000107e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032264539999999675e-01,8.970813579999999954e-01,-2.938549039999999724e-01
2.817167450000000023e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032433200000000273e-01,8.970620940000000321e-01,-2.938187740000000048e-01
2.817180560000000019e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.032770539999999793e-01,8.970235650000000227e-01,-2.937465109999999879e-01
2.817206780000000010e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.033445269999999638e-01,8.969464919999999841e-01,-2.936019650000000203e-01
2.817259200000000004e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.034794970000000314e-01,8.967922919999999909e-01,-2.933127950000000150e-01
2.817364059999999981e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.037495299999999787e-01,8.964836760000000071e-01,-2.927341459999999729e-01
2.817573779999999934e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.042901529999999966e-01,8.958657700000000057e-01,-2.915756170000000091e-01
2.817857139999999861e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.050221569999999494e-01,8.950296720000000539e-01,-2.900075149999999935e-01
2.817892859999999839e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.051145719999999617e-01,8.949241949999999779e-01,-2.898096239999999879e-01
2.817964289999999971e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.052994990000000186e-01,8.947132119999999800e-01,-2.894137130000000169e-01
2.818047859999999840e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055160400000000331e-01,8.944662770000000318e-01,-2.889502369999999987e-01
2.818062139999999972e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055530770000000507e-01,8.944240540000000239e-01,-2.888709769999999732e-01
2.818072859999999895e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055808560000000007e-01,8.943923849999999565e-01,-2.888115290000000113e-01
2.818075710000000027e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055882639999999872e-01,8.943839390000000167e-01,-2.887956749999999739e-01
2.818077859999999906e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055938199999999494e-01,8.943776049999999644e-01,-2.887837850000000151e-01
2.818078430000000068e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055953020000000020e-01,8.943759159999999930e-01,-2.887806139999999910e-01
2.818079570000000053e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.055982650000000245e-01,8.943725369999999675e-01,-2.887742719999999985e-01
2.818081859999999847e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.056041920000000411e-01,8.943657809999999708e-01,-2.887615889999999852e-01
2.818082859999999917e-05,-0.000000000000000000e+00,1.500000000000000000e+00,6.056067849999999808e-01,8.943628249999999724e-01,-2.887560399999999916e-01
2.818083310000000152e-05,-0.000000000000000000e+00,1.493142849999999910e+00,6.056079690000000237e-01,8.943614720000000462e-01,-2.887535030000000225e-01
2.818084229999999932e-05,-0.000000000000000000e+00,1.479428559999999893e+00,6.056103400000000248e-01,8.943587699999999696e-01,-2.887484300000000004e-01
2.818086060000000006e-05,-0.000000000000000000e+00,1.451999980000000079e+00,6.056150820000000268e-01,8.943533649999999557e-01,-2.887382820000000128e-01
2.818087859999999928e-05,-0.000000000000000000e+00,1.425000000000000044e+00,6.056197500000000122e-01,8.943480440000000087e-01,-2.887282939999999964e-01
2.818088220000000048e-05,5.485716479999999673e-03,1.419514280000000017e+00,6.056207000000000118e-01,8.943469640000000220e-01,-2.887262640000000102e-01
2.818088950000000113e-05,1.645714939999999918e-02,1.408542849999999902e+00,6.056225969999999847e-01,8.943448019999999943e-01,-2.887222050000000095e-01
2.818090420000000067e-05,3.840001540000000102e-02,1.386599979999999954e+00,6.056263899999999589e-01,8.943404769999999671e-01,-2.887140870000000081e-01
2.818092859999999939e-05,7.499999999999999722e-02,1.350000000000000089e+00,6.056327169999999871e-01,8.943332640000000167e-01,-2.887005469999999741e-01
2.818093149999999932e-05,7.938857320000000661e-02,1.345611429999999942e+00,6.056334759999999484e-01,8.943323989999999446e-01,-2.886989229999999962e-01
2.818093729999999919e-05,8.816571959999999764e-02,1.336834279999999930e+00,6.056349939999999821e-01,8.943306690000000225e-01,-2.886956760000000122e-01
2.818094909999999879e-05,1.057200120000000021e-01,1.319279990000000069e+00,6.056380279999999949e-01,8.943272089999999563e-01,-2.886891810000000169e-01
2.818097250000000151e-05,1.408285979999999993e-01,1.284171399999999963e+00,6.056440979999999641e-01,8.943202900000000177e-01,-2.886761910000000264e-01
2.818101930000000018e-05,2.110457689999999942e-01,1.213954229999999912e+00,6.056562380000000134e-01,8.943064499999999750e-01,-2.886502120000000171e-01
2.818111290000000090e-05,3.514801109999999840e-01,1.073519890000000032e+00,6.056805189999999728e-01,8.942787690000000289e-01,-2.885982489999999734e-01
2.818130009999999895e-05,6.323487939999999918e-01,7.926512060000000526e-01,6.057290859999999721e-01,8.942233990000000299e-01,-2.884943130000000022e-01
2.818162130000000028e-05,1.114068190000000014e+00,3.109318139999999731e-01,6.058123979999999742e-01,8.941284109999999563e-01,-2.883160129999999821e-01
2.818186630000000048e-05,1.481542600000000043e+00,-0.000000000000000000e+00,6.058759620000000456e-01,8.940559300000000542e-01,-2.881799669999999813e-01
2.818202560000000024e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.059173220000000359e-01,8.940087650000000385e-01,-2.880914430000000026e-01
2.818221270000000005e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.059658580000000239e-01,8.939534129999999745e-01,-2.879875550000000062e-01
2.818239360000000023e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.060128259999999489e-01,8.938998479999999969e-01,-2.878870219999999924e-01
2.818275549999999885e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.061067839999999540e-01,8.937926929999999714e-01,-2.876859090000000174e-01
2.818312809999999944e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.062035599999999747e-01,8.936823400000000195e-01,-2.874787799999999893e-01
2.818373819999999970e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.063621270000000285e-01,8.935016059999999483e-01,-2.871394789999999753e-01
2.818454580000000022e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.065722529999999502e-01,8.932622890000000426e-01,-2.866900359999999814e-01
2.818616109999999951e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.069930839999999606e-01,8.927832070000000231e-01,-2.857901230000000070e-01
2.818751000000000145e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073449939999999714e-01,8.923824949999999978e-01,-2.850375010000000264e-01
2.818751100000000084e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073452550000000283e-01,8.923821979999999598e-01,-2.850369420000000154e-01
2.818751299999999963e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073457780000000028e-01,8.923816030000000232e-01,-2.850358259999999921e-01
2.818751700000000058e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073468220000000084e-01,8.923804140000000107e-01,-2.850335929999999740e-01
2.818751999999999876e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073476049999999571e-01,8.923795230000000078e-01,-2.850319179999999952e-01
2.818752080000000166e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073478140000000414e-01,8.923792849999999666e-01,-2.850314709999999807e-01
2.818752240000000069e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073482310000000162e-01,8.923788089999999951e-01,-2.850305779999999789e-01
2.818752559999999875e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073490670000000202e-01,8.923778580000000238e-01,-2.850287910000000036e-01
2.818753200000000163e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073507369999999739e-01,8.923759549999999985e-01,-2.850252180000000246e-01
2.818754480000000063e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073540790000000467e-01,8.923721500000000306e-01,-2.850180709999999840e-01
2.818757039999999863e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073607619999999985e-01,8.923645399999999839e-01,-2.850037779999999854e-01
2.818762160000000140e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.073741280000000131e-01,8.923493179999999469e-01,-2.849751899999999893e-01
2.818772400000000016e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.074008610000000141e-01,8.923188709999999579e-01,-2.849180099999999993e-01
2.818792880000000107e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.074543319999999857e-01,8.922579649999999862e-01,-2.848036330000000005e-01
2.818833839999999950e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.075613020000000253e-01,8.921361100000000377e-01,-2.845748080000000124e-01
2.818915759999999975e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.077753670000000108e-01,8.918922440000000007e-01,-2.841168780000000171e-01
2.818931700000000114e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078170400000000306e-01,8.918447699999999534e-01,-2.840277299999999783e-01
2.818936700000000125e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078301139999999769e-01,8.918298770000000486e-01,-2.839997630000000162e-01
2.818938340000000145e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078343980000000535e-01,8.918249969999999527e-01,-2.839905990000000102e-01
2.818941619999999846e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078429669999999563e-01,8.918152360000000112e-01,-2.839722689999999994e-01
2.818948170000000101e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078601049999999839e-01,8.917957140000000171e-01,-2.839356089999999777e-01
2.818961280000000096e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.078943839999999543e-01,8.917566670000000029e-01,-2.838622820000000213e-01
2.818987489999999924e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.079629619999999957e-01,8.916785609999999807e-01,-2.837155989999999850e-01
2.819039920000000082e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.081001879999999860e-01,8.915223070000000138e-01,-2.834221199999999996e-01
2.819144780000000058e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.083749219999999847e-01,8.912096349999999445e-01,-2.828347130000000154e-01
2.819354489999999848e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.089253730000000475e-01,8.905835560000000539e-01,-2.816581830000000064e-01
2.819642859999999950e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096841189999999688e-01,8.897211109999999534e-01,-2.800369919999999846e-01
2.819642959999999889e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096843819999999692e-01,8.897208110000000003e-01,-2.800364289999999756e-01
2.819643160000000106e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096849100000000243e-01,8.897202119999999548e-01,-2.800353030000000132e-01
2.819643559999999863e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096859639999999692e-01,8.897190149999999464e-01,-2.800330509999999773e-01
2.819643860000000020e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096867540000000529e-01,8.897181170000000305e-01,-2.800313629999999776e-01
2.819643939999999971e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096869649999999696e-01,8.897178770000000458e-01,-2.800309120000000207e-01
2.819644099999999874e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096873870000000251e-01,8.897173980000000482e-01,-2.800300119999999948e-01
2.819644420000000018e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096882300000000532e-01,8.897164400000000528e-01,-2.800282099999999996e-01
2.819645059999999968e-05,1.500000000000000000e+00,-0.000000000000000000e+00,6.096899159999999984e-01,8.897145239999999511e-01,-2.800246080000000082e-01
